|['learningRate', 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]|
|['futureStepsRate', 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]|
|['Czas', '0.0029997825622558594', '0.006000041961669922', '0.0039997100830078125', '0.005000114440917969', '0.0030007362365722656', '0.005999565124511719', '0.006998777389526367', '0.004001140594482422', '0.004002094268798828', '0.0029993057250976562', '0.0030002593994140625', '0.006000995635986328', '0.006000995635986328', '0.0019996166229248047', '0.007001638412475586', '0.0029981136322021484', '0.001999378204345703', '0.0019998550415039062', '0.003999233245849609', '0.010000467300415039', '0.00899958610534668', '0.0030014514923095703', '0.0069997310638427734', '0.013000965118408203', '0.005999565124511719', '0.00500178337097168', '0.003999471664428711', '0.0020003318786621094', '0.003999948501586914', '0.003000497817993164', '0.002000093460083008', '0.003998517990112305', '0.006999969482421875', '0.0030002593994140625', '0.008999824523925781', '0.003999948501586914', '0.002001047134399414', '0.005000114440917969', '0.0030002593994140625', '0.002001047134399414', '0.009999752044677734', '0.009999990463256836', '0.0019996166229248047', '0.006999492645263672', '0.002000093460083008', '0.009999752044677734', '0.006000518798828125', '0.0029997825622558594', '0.0019998550415039062', '0.007999897003173828', '0.003000497817993164', '0.00800013542175293', '0.008999824523925781', '0.009999513626098633', '0.00899958610534668', '0.007000446319580078', '0.00899958610534668', '0.012999534606933594', '0.0069997310638427734', '0.005000591278076172', '0.004999637603759766', '0.0060002803802490234', '0.003000020980834961', '0.008998870849609375', '0.010999917984008789', '0.003999233245849609', '0.003999948501586914', '0.006999492645263672', '0.011998653411865234', '0.00500035285949707', '0.008999824523925781', '0.0019998550415039062', '0.0060002803802490234', '0.005999565124511719', '0.002000570297241211', '0.003999233245849609', '0.0029993057250976562', '0.00599980354309082', '0.004000425338745117', '0.005000114440917969', '0.006000041961669922']|
|['Dlugosc sciezki', '25.0', '55.0', '39.0', '47.0', '27.0', '57.0', '65.0', '37.0', '37.0', '27.0', '29.0', '53.0', '49.0', '17.0', '61.0', '27.0', '19.0', '19.0', '35.0', '81.0', '81.0', '25.0', '73.0', '101.0', '51.0', '43.0', '33.0', '17.0', '37.0', '25.0', '23.0', '29.0', '71.0', '23.0', '87.0', '43.0', '17.0', '45.0', '25.0', '17.0', '91.0', '95.0', '23.0', '67.0', '23.0', '93.0', '49.0', '35.0', '25.0', '65.0', '27.0', '77.0', '91.0', '97.0', '93.0', '71.0', '87.0', '113.0', '67.0', '37.0', '53.0', '51.0', '31.0', '85.0', '103.0', '39.0', '35.0', '65.0', '109.0', '49.0', '89.0', '25.0', '59.0', '55.0', '19.0', '41.0', '23.0', '51.0', '43.0', '49.0', '55.0']|
|['Powod', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED']|
