|['learningRate', 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]|
|['futureStepsRate', 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]|
|['Czas', '3.0679869651794434', '1.853001594543457', '1.9310011863708496', '2.2200005054473877', '2.189000129699707', '1.3919992446899414', '1.2430024147033691', '2.6349985599517822', '2.37499737739563', '2.4480016231536865', '3.367997884750366', '1.974998950958252', '2.67501163482666', '2.462998867034912', '2.683000326156616', '1.3999977111816406', '2.6089999675750732', '1.8809995651245117', '3.281001567840576', '3.6209983825683594', '2.2730019092559814', '2.219001531600952', '3.3269991874694824', '1.398010015487671', '1.5679876804351807', '1.3689987659454346', '0.794999361038208', '1.944002389907837', '2.268000364303589', '2.4890098571777344', '1.1490015983581543', '1.5059969425201416', '2.6550121307373047', '2.9899892807006836', '2.9059975147247314', '0.7100002765655518', '2.438995599746704', '1.9550020694732666', '0.5130105018615723', '0.5979890823364258', '3.0510005950927734', '1.3970017433166504', '2.174999713897705', '2.4939980506896973', '3.654001474380493', '1.465996503829956', '2.7089993953704834', '2.9480016231536865', '2.402000904083252', '2.469999313354492', '2.418999195098877', '2.6540000438690186', '2.0109996795654297', '5.000009059906006', '3.155998706817627', '2.8970019817352295', '1.6019964218139648', '3.107999086380005', '2.772000551223755', '1.3960011005401611', '2.8549997806549072', '2.1449966430664062', '5.0009989738464355', '2.1919989585876465', '4.254002332687378', '3.3839969635009766', '2.8000025749206543', '2.343000650405884', '1.0760023593902588', '2.6890101432800293', '3.4659948348999023', '5.0009989738464355', '2.614999532699585', '4.351999759674072', '3.8729968070983887', '1.4480106830596924', '4.263001441955566', '2.0809993743896484', '1.4720118045806885', '5.0009894371032715', '5.00099778175354']|
|['Dlugosc sciezki', '28704.0', '17160.0', '18000.0', '20370.0', '20616.0', '13056.0', '11210.0', '25232.0', '22588.0', '22438.0', '30942.0', '17996.0', '25186.0', '22278.0', '24962.0', '13042.0', '24858.0', '17716.0', '30546.0', '33520.0', '21198.0', '20314.0', '31154.0', '12482.0', '14140.0', '12506.0', '7550.0', '18244.0', '21288.0', '22924.0', '10688.0', '13788.0', '24210.0', '27778.0', '26958.0', '6730.0', '22540.0', '18062.0', '4638.0', '5310.0', '28490.0', '12894.0', '20266.0', '23086.0', '35024.0', '13284.0', '24828.0', '27346.0', '22210.0', '22560.0', '22068.0', '24848.0', '18622.0', '47274.0', '29168.0', '26530.0', '14340.0', '28994.0', '25776.0', '12720.0', '26428.0', '19442.0', '47640.0', '19508.0', '39698.0', '31116.0', '25956.0', '22010.0', '10224.0', '24764.0', '32124.0', '50032.0', '24456.0', '40744.0', '35944.0', '13378.0', '39898.0', '19390.0', '13470.0', '46667.0', '46697.0']|
|['Powod', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME']|
