|['learningRate', 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]|
|['futureStepsRate', 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]|
|['Czas', '5.000999927520752', '5.000998497009277', '5.000999212265015', '5.001000642776489', '0.9499971866607666', '5.000001430511475', '2.004000425338745', '1.8830010890960693', '2.0230000019073486', '2.311002492904663', '5.000998258590698', '2.9759979248046875', '5.001000165939331', '5.000025033950806', '1.9229981899261475', '1.0620012283325195', '2.756997585296631', '1.0479991436004639', '5.000001430511475', '4.210999250411987', '5.000999927520752', '5.000001907348633', '2.867999792098999', '2.8740017414093018', '0.6039998531341553', '0.34200024604797363', '0.3999969959259033', '5.000001668930054', '2.1010019779205322', '5.0009965896606445', '0.595001220703125', '5.001000642776489', '5.000010013580322', '0.5289993286132812', '0.4830007553100586', '0.46700048446655273', '5.000999212265015', '5.000001668930054', '5.000002145767212', '5.000996828079224', '1.3690013885498047', '4.852999925613403', '0.3659968376159668', '0.44100165367126465', '0.389998197555542', '5.000999927520752', '3.5580012798309326', '5.000999689102173', '2.190009832382202', '5.0009987354278564', '2.352010726928711', '1.1099891662597656', '0.17300009727478027', '2.7200098037719727', '5.000987529754639', '5.000999212265015', '5.001000165939331', '5.000997304916382', '5.000002145767212', '5.000010013580322', '2.153000831604004', '1.1559996604919434', '5.000012397766113', '5.000001430511475', '5.000000476837158', '4.597001791000366', '5.000000238418579', '2.1150004863739014', '1.5259993076324463', '1.4660124778747559', '0.38001155853271484', '5.00100040435791', '5.000000476837158', '5.000103950500488', '3.248002529144287', '2.7570018768310547', '5.000012636184692', '5.000002861022949', '0.6690020561218262', '0.4799966812133789', '5.000001430511475']|
|['Dlugosc sciezki', '45102.0', '45612.0', '45131.0', '43534.0', '8234.0', '45126.0', '18188.0', '17590.0', '19264.0', '20424.0', '45114.0', '26098.0', '45665.0', '44311.0', '17158.0', '9460.0', '25972.0', '9906.0', '43089.0', '37642.0', '45734.0', '44757.0', '25948.0', '25712.0', '5244.0', '3114.0', '3870.0', '44527.0', '18524.0', '44644.0', '5428.0', '45424.0', '45828.0', '4740.0', '4256.0', '4114.0', '44399.0', '45715.0', '44254.0', '45365.0', '12198.0', '44102.0', '3310.0', '3982.0', '3476.0', '43808.0', '31576.0', '45148.0', '19304.0', '45606.0', '20468.0', '9462.0', '1560.0', '25190.0', '44735.0', '44016.0', '44449.0', '44734.0', '44509.0', '45720.0', '19228.0', '10522.0', '47891.0', '45429.0', '44536.0', '41240.0', '45978.0', '18818.0', '13696.0', '13136.0', '3512.0', '46455.0', '44008.0', '47147.0', '29592.0', '25262.0', '45613.0', '46434.0', '6194.0', '4484.0', '47124.0']|
|['Powod', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'COMPLETED', 'MAX_TIME', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'COMPLETED', 'MAX_TIME', 'COMPLETED', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'MAX_TIME']|
