|['learningRate', 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]|
|['futureStepsRate', 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]|
|['Status', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_EPOCHE', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED']|
|['Czas', 11.559001207351685, 12.02899956703186, 8.185513734817505, 6.090000152587891, 5.508999824523926, 7.735001087188721, 5.5129992961883545, 3.4519999027252197, 3.742999792098999, 8.622999906539917, 5.762999773025513, 4.734089612960815, 3.3249990940093994, 3.2360777854919434, 2.6529345512390137, 2.6509997844696045, 2.0319995880126953, 2.138885498046875, 11.313784122467041, 3.6930015087127686, 3.3919999599456787, 2.884000062942505, 2.232998847961426, 1.5810000896453857, 2.6840007305145264, 1.68399977684021, 2.2379987239837646, 3.5359997749328613, 2.4950013160705566, 1.9299993515014648, 1.8259973526000977, 1.8360013961791992, 1.2829973697662354, 2.252000331878662, 1.1100003719329834, 1.4019989967346191, 5.320999383926392, 1.8559999465942383, 1.9080004692077637, 1.6190009117126465, 0.8499977588653564, 1.277001142501831, 1.600999116897583, 1.5390000343322754, 1.7430005073547363, 2.1379990577697754, 1.6770000457763672, 1.6239991188049316, 1.656998872756958, 0.8060007095336914, 1.0659995079040527, 0.9789993762969971, 1.0510008335113525, 0.96700119972229, 3.6059963703155518, 2.328000545501709, 1.38100004196167, 2.1959993839263916, 1.310999870300293, 1.0610003471374512, 0.817000150680542, 0.8079996109008789, 0.6990001201629639, 5.18199896812439, 1.295999526977539, 0.8509993553161621, 0.9440004825592041, 0.8750011920928955, 1.263000249862671, 1.2720015048980713, 0.6219990253448486, 0.9109988212585449, 2.934999704360962, 1.4759998321533203, 0.906998872756958, 0.8269991874694824, 0.9069995880126953, 0.8039989471435547, 0.41499829292297363, 0.562999963760376, 0.8229997158050537]|
|['Liczba epok', 646, 841, 416, 280, 340, 808, 471, 119, 207, 581, 377, 297, 165, 206, 123, 200, 93, 174, 1001, 252, 262, 201, 158, 57, 253, 140, 222, 202, 170, 154, 146, 161, 75, 295, 73, 142, 564, 135, 250, 161, 47, 98, 199, 207, 224, 116, 112, 148, 178, 59, 108, 83, 97, 86, 417, 248, 104, 287, 140, 121, 56, 65, 51, 667, 131, 76, 63, 62, 161, 173, 28, 84, 325, 171, 91, 68, 86, 75, 15, 37, 101]|
|['Dlugosc sciezki', 33.0, 25.0, 39.0, 35.0, 37.0, 27.0, 31.0, 67.0, 27.0, 35.0, 29.0, 29.0, 37.0, 39.0, 41.0, 27.0, 25.0, 29.0, 37.0, 33.0, 31.0, 27.0, 33.0, 61.0, 29.0, 25.0, 27.0, 37.0, 29.0, 29.0, 27.0, 27.0, 35.0, 27.0, 25.0, 29.0, 31.0, 29.0, 27.0, 27.0, 33.0, 29.0, 29.0, 27.0, 35.0, 45.0, 29.0, 29.0, 27.0, 29.0, 29.0, 27.0, 29.0, 27.0, 27.0, 27.0, 29.0, 29.0, 31.0, 31.0, 27.0, 31.0, 35.0, 27.0, 27.0, 27.0, 29.0, 31.0, 27.0, 29.0, 57.0, 33.0, 47.0, 33.0, 31.0, 31.0, 31.0, 33.0, 81.0, 39.0, 27.0]|
