maze,wall_1_1_0.1_0.1,wall_2_1_0.2_0.2,wall_2_1_0.4_0.4,wall_2_1_0.6_0.6,wall_4_1_0.1_0.1,columns_1_1_0.1_0.1,columns_2_1_0.2_0.2,columns_2_1_0.4_0.4,columns_2_1_0.6_0.6,columns_4_1_0.1_0.1,board_1_1_0.1_0.1,board_2_1_0.2_0.2,board_2_1_0.4_0.4,board_2_1_0.6_0.6,board_4_1_0.1_0.1
0.1_0.1,0.4870014190673828,0.38299989700317383,0.2760000228881836,0.25999951362609863,0.26399970054626465,1.1219887733459473,0.537992000579834,0.5160017013549805,0.4690113067626953,0.6909995079040527,0.5100002288818359,0.3860001564025879,0.4760117530822754,0.42299985885620117,0.16701102256774902
0.1_0.2,0.37399864196777344,0.33699989318847656,0.3600001335144043,0.298999547958374,0.35199999809265137,0.5570018291473389,0.56500244140625,0.66499924659729,0.42599987983703613,0.2799990177154541,0.27667665481567383,0.4399998188018799,0.22700047492980957,0.21201205253601074,0.26999998092651367
0.1_0.3,0.17000246047973633,0.17299962043762207,0.3720102310180664,0.07399940490722656,0.27499866485595703,0.6350021362304688,0.5179998874664307,0.2700004577636719,0.24900174140930176,0.6510117053985596,0.11714315414428711,0.39099955558776855,0.4219996929168701,0.4140002727508545,0.38500142097473145
0.1_0.4,0.178999662399292,0.41001272201538086,0.2760012149810791,0.08399701118469238,0.18999862670898438,0.2629997730255127,0.4119999408721924,0.3850111961364746,0.19999909400939941,0.48999929428100586,0.24418234825134277,0.2589998245239258,0.28600192070007324,0.4869992733001709,0.211012601852417
0.1_0.5,0.13599896430969238,0.259002685546875,0.08700132369995117,0.06200051307678223,0.05899930000305176,0.40199851989746094,0.4030001163482666,0.251997709274292,0.08099889755249023,0.2579994201660156,0.3399991989135742,0.5549993515014648,0.42498779296875,0.2760000228881836,0.2720000743865967
0.1_0.6,5.00001072883606,5.000945806503296,5.000009298324585,5.000999450683594,5.000014066696167,5.000001430511475,5.000629425048828,5.000012159347534,5.000710964202881,5.001000165939331,5.0006091594696045,5.000010251998901,5.000012159347534,5.000000715255737,5.000021934509277
0.1_0.7,5.000987768173218,5.000019073486328,5.000008583068848,5.000126361846924,5.0002477169036865,5.000999927520752,5.001001834869385,5.000998020172119,5.000593423843384,5.000001668930054,5.0005247592926025,5.0009987354278564,5.000987768173218,5.000011920928955,5.000949144363403
0.1_0.8,5.000999927520752,5.00093150138855,5.0001301765441895,5.000304222106934,5.000914096832275,5.000001668930054,5.000590801239014,5.000999450683594,5.0000128746032715,5.000998497009277,5.0000903606414795,5.000012159347534,5.0010011196136475,5.0009987354278564,5.000010251998901
0.1_0.9,5.000001668930054,5.000389814376831,5.000874042510986,5.000999689102173,5.000001430511475,5.000997304916382,5.000204563140869,5.000002384185791,5.001001596450806,5.0009987354278564,5.000011682510376,5.000999927520752,5.000999927520752,5.000999927520752,5.0000104904174805
0.2_0.1,0.5960009098052979,0.37200021743774414,0.9300003051757812,0.419999361038208,0.1419992446899414,1.3080120086669922,0.6449995040893555,1.2479965686798096,1.2889995574951172,0.741002082824707,0.46801137924194336,0.5420114994049072,0.4110298156738281,0.42799997329711914,0.5179996490478516
