maze,wall_1_1_0.1_0.1,wall_2_1_0.2_0.2,wall_2_1_0.4_0.4,wall_2_1_0.6_0.6,wall_4_1_0.1_0.1,columns_1_1_0.1_0.1,columns_2_1_0.2_0.2,columns_2_1_0.4_0.4,columns_2_1_0.6_0.6,columns_4_1_0.1_0.1,board_1_1_0.1_0.1,board_2_1_0.2_0.2,board_2_1_0.4_0.4,board_2_1_0.6_0.6,board_4_1_0.1_0.1
0.1_0.1,34588.0,47344.0,37558.0,47272.0,47464.0,47394.0,47340.0,47442.0,47001.0,47637.0,40421.0,36803.0,32995.0,32913.0,36639.0
0.1_0.2,36976.0,46820.0,47653.0,47233.0,39868.0,47411.0,47302.0,47829.0,46952.0,47438.0,23035.0,18373.0,31169.0,13707.0,42095.0
0.1_0.3,32108.0,47391.0,46826.0,46824.0,38958.0,45156.0,46907.0,47504.0,47255.0,47893.0,33103.0,42299.0,24327.0,39955.0,18761.0
0.1_0.4,33332.0,47198.0,47302.0,47597.0,48028.0,46166.0,47481.0,47154.0,47182.0,47457.0,31529.0,28347.0,16511.0,37075.0,29545.0
0.1_0.5,35274.0,47343.0,47394.0,47373.0,37446.0,46659.0,47136.0,47390.0,47004.0,47792.0,34723.0,47683.0,30691.0,28753.0,17991.0
0.1_0.6,46203.0,46707.0,48538.0,46350.0,49811.0,45794.0,47150.0,46984.0,46846.0,47851.0,47604.0,46780.0,47931.0,40796.0,48364.0
0.1_0.7,47353.0,46492.0,48674.0,46885.0,49812.0,46748.0,47657.0,48032.0,46739.0,49431.0,46512.0,47646.0,47279.0,38757.0,47790.0
0.1_0.8,46463.0,48927.0,47199.0,46965.0,47563.0,47042.0,47241.0,46799.0,46758.0,46829.0,46794.0,47691.0,46993.0,39400.0,47722.0
0.1_0.9,46839.0,47595.0,47815.0,46443.0,47253.0,45666.0,46744.0,47422.0,47157.0,46633.0,47908.0,47348.0,46618.0,39800.0,47525.0
0.2_0.1,37876.0,47303.0,47522.0,46730.0,47735.0,46710.0,47346.0,45542.0,43702.0,47830.0,32977.0,23617.0,37125.0,40742.0,43629.0
0.2_0.2,30298.0,47442.0,40044.0,46866.0,38868.0,41280.0,46782.0,47144.0,47142.0,47846.0,25775.0,29387.0,16887.0,38545.0,42545.0
0.2_0.3,39370.0,46923.0,45645.0,47127.0,47360.0,38178.0,47388.0,46844.0,47300.0,47902.0,35071.0,32357.0,39185.0,22617.0,39481.0
0.2_0.4,33866.0,32568.0,34366.0,47355.0,47027.0,47316.0,47335.0,47135.0,47136.0,47427.0,34001.0,17495.0,27271.0,13505.0,15911.0
0.2_0.5,44100.0,36536.0,28098.0,9952.0,37284.0,47038.0,47097.0,47061.0,20732.0,47104.0,22449.0,38267.0,10007.0,5755.0,16863.0
0.2_0.6,48363.0,47402.0,46620.0,46904.0,47104.0,49671.0,48290.0,49301.0,46858.0,47590.0,47305.0,47594.0,47219.0,38484.0,48587.0
0.2_0.7,48722.0,47167.0,47112.0,49739.0,46178.0,46901.0,47225.0,46834.0,47111.0,47660.0,46818.0,47302.0,49020.0,39044.0,48296.0
0.2_0.8,46927.0,48325.0,46640.0,46961.0,46525.0,46713.0,47129.0,47683.0,49019.0,49225.0,47487.0,47279.0,47078.0,38993.0,48203.0
0.2_0.9,46976.0,49727.0,47008.0,47907.0,47163.0,46924.0,46612.0,48690.0,48557.0,47458.0,46397.0,47682.0,46940.0,38233.0,48757.0
0.3_0.1,34584.0,47237.0,47350.0,47312.0,47552.0,38736.0,47417.0,46575.0,47157.0,47922.0,39183.0,37801.0,24047.0,26139.0,19763.0
0.3_0.2,44722.0,44984.0,37888.0,46784.0,47663.0,35046.0,47246.0,47258.0,47162.0,47034.0,41205.0,20577.0,13031.0,27287.0,18169.0
0.3_0.3,44466.0,47064.0,47349.0,47081.0,24082.0,47311.0,47203.0,47496.0,47095.0,47936.0,9715.0,32471.0,27169.0,19773.0,5415.0
0.3_0.4,29648.0,43394.0,47034.0,46921.0,34178.0,47320.0,47148.0,47236.0,47489.0,47795.0,33917.0,23339.0,17659.0,24951.0,25493.0
0.3_0.5,38678.0,38638.0,16050.0,8386.0,47785.0,36490.0,35542.0,23426.0,15666.0,47933.0,9733.0,26281.0,4803.0,9085.0,5801.0
0.3_0.6,46567.0,47032.0,47497.0,46160.0,47475.0,46833.0,46839.0,47339.0,48731.0,50064.0,46728.0,46810.0,48019.0,41481.0,47940.0
0.3_0.7,48269.0,46633.0,49082.0,49471.0,48960.0,48488.0,46729.0,47571.0,46835.0,47371.0,47275.0,47737.0,47284.0,42887.0,50936.0
0.3_0.8,47001.0,47862.0,47653.0,47606.0,48490.0,47317.0,46688.0,47529.0,46889.0,46561.0,47587.0,47854.0,47145.0,40207.0,48405.0
0.3_0.9,47309.0,46949.0,46422.0,47819.0,47440.0,47743.0,46513.0,46630.0,49521.0,47550.0,47269.0,47472.0,47612.0,39085.0,48351.0
0.4_0.1,46840.0,36808.0,47280.0,47462.0,43706.0,47519.0,46258.0,46430.0,47282.0,46747.0,43309.0,24815.0,20791.0,39187.0,32641.0
0.4_0.2,43352.0,35122.0,34914.0,47173.0,26152.0,47849.0,46266.0,47385.0,47478.0,47414.0,35751.0,29353.0,26849.0,23159.0,42703.0
0.4_0.3,30750.0,47541.0,44850.0,47293.0,36648.0,47451.0,47122.0,46998.0,43892.0,47694.0,25051.0,31247.0,30791.0,20695.0,22221.0
0.4_0.4,40210.0,47129.0,46536.0,47260.0,35028.0,37446.0,46673.0,47193.0,47597.0,48111.0,11757.0,39011.0,15837.0,24087.0,6285.0
0.4_0.5,24262.0,11558.0,12360.0,13006.0,20810.0,46240.0,16702.0,13864.0,9870.0,17782.0,16471.0,10625.0,11553.0,12879.0,23019.0
0.4_0.6,47293.0,47364.0,47658.0,49624.0,47493.0,46684.0,47805.0,46338.0,47472.0,47225.0,47288.0,46958.0,47289.0,42085.0,48652.0
0.4_0.7,46982.0,47473.0,46421.0,46429.0,48083.0,47567.0,46673.0,46761.0,49765.0,48185.0,46611.0,47416.0,47849.0,41331.0,47795.0
0.4_0.8,46632.0,47221.0,47417.0,46803.0,47450.0,47702.0,47403.0,46757.0,49775.0,50309.0,47035.0,49064.0,47249.0,40675.0,48475.0
0.4_0.9,47141.0,46856.0,49589.0,46702.0,50063.0,47981.0,46665.0,46898.0,47202.0,47899.0,46676.0,47587.0,47983.0,40325.0,48046.0
0.5_0.1,31986.0,39974.0,47580.0,46664.0,47469.0,42978.0,47078.0,47463.0,47291.0,47596.0,39439.0,41337.0,47291.0,31859.0,32413.0
0.5_0.2,36056.0,47580.0,47519.0,47324.0,47877.0,47171.0,47030.0,46792.0,47216.0,41468.0,19889.0,12423.0,29355.0,25845.0,7529.0
0.5_0.3,34290.0,33638.0,42766.0,47432.0,46829.0,47726.0,46788.0,47246.0,47647.0,47612.0,29959.0,20163.0,29225.0,30723.0,6197.0
0.5_0.4,39802.0,31734.0,26952.0,46747.0,29996.0,47337.0,47044.0,47279.0,47453.0,47525.0,29531.0,21497.0,28285.0,22701.0,7921.0
0.5_0.5,12592.0,7030.0,7416.0,7894.0,13014.0,13102.0,15278.0,9720.0,9244.0,24548.0,17077.0,6381.0,1811.0,8697.0,3949.0
0.5_0.6,48623.0,47298.0,47085.0,47066.0,48064.0,47577.0,46601.0,47392.0,47538.0,48169.0,46726.0,47512.0,47678.0,38863.0,47318.0
0.5_0.7,47513.0,47303.0,47549.0,47013.0,47331.0,48528.0,46535.0,47780.0,49615.0,47631.0,49279.0,47338.0,47085.0,39126.0,47581.0
0.5_0.8,48071.0,46994.0,47164.0,49156.0,47430.0,48868.0,46776.0,47107.0,47575.0,47405.0,46761.0,47133.0,48281.0,40543.0,47961.0
0.5_0.9,46966.0,46870.0,47065.0,46169.0,47615.0,47128.0,46765.0,47245.0,46830.0,48763.0,46795.0,47392.0,47823.0,40816.0,47793.0
0.6_0.1,43964.0,47375.0,47131.0,47197.0,46332.0,46998.0,47316.0,47229.0,47044.0,47981.0,25579.0,31969.0,47539.0,39169.0,46475.0
0.6_0.2,41322.0,46216.0,47252.0,47452.0,38054.0,47626.0,47285.0,47539.0,47088.0,47861.0,25615.0,43271.0,33837.0,19307.0,42089.0
0.6_0.3,14862.0,26872.0,47572.0,47226.0,41982.0,47700.0,47091.0,47072.0,47108.0,46924.0,31259.0,19629.0,34069.0,22019.0,16223.0
0.6_0.4,41412.0,46558.0,37814.0,32644.0,44808.0,47150.0,47230.0,47053.0,47133.0,48000.0,24999.0,5755.0,6885.0,14733.0,11377.0
0.6_0.5,4948.0,3446.0,5120.0,4168.0,6658.0,12364.0,14480.0,11326.0,4602.0,9104.0,13497.0,14157.0,6325.0,23987.0,18281.0
0.6_0.6,47486.0,47620.0,46800.0,48776.0,48158.0,47855.0,46813.0,46420.0,46671.0,47529.0,46746.0,48008.0,47098.0,38843.0,47828.0
0.6_0.7,47382.0,46952.0,47818.0,47497.0,46963.0,50058.0,47105.0,47546.0,47543.0,47777.0,47435.0,47419.0,46992.0,40308.0,47991.0
0.6_0.8,46204.0,47297.0,47390.0,47014.0,47103.0,47562.0,48782.0,49715.0,46840.0,48445.0,46840.0,47417.0,47516.0,39372.0,47390.0
0.6_0.9,46538.0,48776.0,46943.0,47804.0,47774.0,47041.0,47331.0,46871.0,46571.0,47595.0,47236.0,47315.0,47273.0,38455.0,48233.0
0.7_0.1,47266.0,47551.0,47748.0,47213.0,47718.0,47403.0,47665.0,46822.0,47262.0,47993.0,47080.0,37363.0,29515.0,39582.0,17909.0
0.7_0.2,46939.0,47591.0,47246.0,46873.0,17574.0,47377.0,47350.0,47116.0,47444.0,48007.0,13687.0,21827.0,15907.0,25391.0,15115.0
0.7_0.3,41260.0,41004.0,41220.0,47410.0,32986.0,47337.0,47463.0,36994.0,47291.0,48052.0,25499.0,20977.0,9175.0,30013.0,17875.0
0.7_0.4,39078.0,32838.0,39708.0,38018.0,38600.0,47629.0,47175.0,46626.0,47125.0,47731.0,28833.0,23175.0,36703.0,7665.0,15407.0
0.7_0.5,3270.0,4142.0,7518.0,5306.0,6618.0,8070.0,8396.0,8386.0,10266.0,6860.0,8349.0,7663.0,3547.0,9383.0,8701.0
0.7_0.6,46870.0,47429.0,48458.0,49627.0,49165.0,49316.0,47371.0,47216.0,46814.0,46991.0,47027.0,46736.0,46889.0,40493.0,47808.0
0.7_0.7,47091.0,49149.0,46759.0,47488.0,47171.0,47538.0,47166.0,47545.0,49619.0,49437.0,46533.0,46763.0,49340.0,40624.0,45430.0
0.7_0.8,46891.0,46952.0,47288.0,48753.0,46891.0,46939.0,47421.0,47617.0,46880.0,47490.0,46971.0,47022.0,46859.0,38855.0,48311.0
0.7_0.9,46785.0,46926.0,47288.0,47588.0,49248.0,47347.0,48093.0,48555.0,47567.0,47595.0,47585.0,47687.0,46762.0,42295.0,48804.0
0.8_0.1,46865.0,47490.0,47206.0,47301.0,47797.0,47188.0,47249.0,47191.0,47239.0,47772.0,38111.0,31397.0,40361.0,25063.0,45639.0
0.8_0.2,47480.0,47086.0,47426.0,47479.0,47682.0,47421.0,47000.0,47415.0,47332.0,47603.0,37553.0,33581.0,41783.0,26147.0,46283.0
0.8_0.3,47520.0,38338.0,47281.0,33938.0,22672.0,47361.0,47293.0,46423.0,47397.0,47799.0,47290.0,16269.0,28681.0,37241.0,24511.0
0.8_0.4,47138.0,46959.0,32240.0,38682.0,37994.0,47096.0,47418.0,46837.0,47426.0,35940.0,15147.0,28251.0,25613.0,27987.0,10295.0
0.8_0.5,8804.0,4126.0,47416.0,3704.0,3728.0,5290.0,11186.0,12112.0,9542.0,4598.0,11089.0,2995.0,42379.0,17327.0,9637.0
0.8_0.6,49101.0,47106.0,47244.0,49568.0,49198.0,47460.0,48874.0,47476.0,46640.0,50119.0,46891.0,47704.0,47748.0,38397.0,45688.0
0.8_0.7,49280.0,47410.0,45100.0,46550.0,47245.0,47211.0,47002.0,46975.0,47175.0,47944.0,47874.0,48434.0,47529.0,38900.0,46826.0
0.8_0.8,46920.0,47546.0,47610.0,47271.0,47947.0,46706.0,48509.0,47216.0,47311.0,47599.0,46694.0,47478.0,46799.0,40271.0,47607.0
0.8_0.9,46377.0,46844.0,47046.0,47431.0,47658.0,48003.0,46772.0,46054.0,47166.0,46586.0,47216.0,46654.0,48554.0,40833.0,48032.0
0.9_0.1,47149.0,47155.0,47475.0,46615.0,47705.0,47441.0,46816.0,47200.0,47294.0,47903.0,35729.0,32637.0,47357.0,38755.0,34919.0
0.9_0.2,46868.0,46986.0,46948.0,47151.0,41192.0,47463.0,47242.0,47353.0,47495.0,47095.0,32563.0,27295.0,36335.0,28851.0,13021.0
0.9_0.3,45677.0,47636.0,46887.0,47404.0,47591.0,47814.0,47239.0,47627.0,47151.0,47904.0,31287.0,41081.0,12353.0,25817.0,27093.0
0.9_0.4,43004.0,43500.0,47340.0,47085.0,27064.0,47653.0,46559.0,47029.0,47446.0,41410.0,9669.0,7645.0,32259.0,29715.0,2153.0
0.9_0.5,47558.0,9054.0,46658.0,14774.0,5150.0,50032.0,12806.0,47115.0,17568.0,4366.0,47023.0,9479.0,30423.0,14229.0,27355.0
0.9_0.6,46292.0,47169.0,47616.0,49595.0,47372.0,47814.0,46827.0,49027.0,46686.0,47848.0,46883.0,47663.0,47515.0,41061.0,47781.0
0.9_0.7,46974.0,47599.0,47472.0,46674.0,47809.0,47873.0,46648.0,46910.0,47029.0,47054.0,46950.0,47956.0,47655.0,40728.0,47536.0
0.9_0.8,47946.0,49621.0,47133.0,47347.0,47824.0,47775.0,46991.0,48682.0,46823.0,47984.0,48936.0,46886.0,48015.0,41912.0,47591.0
0.9_0.9,45942.0,46887.0,46850.0,47391.0,47246.0,46988.0,47567.0,46937.0,46742.0,47939.0,46217.0,46668.0,47808.0,41119.0,47053.0
