maze,wall_1_1_0.1_0.1,wall_2_1_0.2_0.2,wall_2_1_0.4_0.4,wall_2_1_0.6_0.6,wall_4_1_0.1_0.1,columns_1_1_0.1_0.1,columns_2_1_0.2_0.2,columns_2_1_0.4_0.4,columns_2_1_0.6_0.6,columns_4_1_0.1_0.1,board_1_1_0.1_0.1,board_2_1_0.2_0.2,board_2_1_0.4_0.4,board_2_1_0.6_0.6,board_4_1_0.1_0.1
0.2_0.5,97.0,95.0,169.0,159.0,151.0,67.0,67.0,67.0,89.0,79.0,77.0,85.0,89.0,15.0,45.0
0.2_0.6,47519.0,52489.0,48911.0,48454.0,46412.0,46553.0,49085.0,48417.0,49436.0,50458.0,52262.0,48924.0,49528.0,15.0,50318.0
0.2_0.7,52470.0,48168.0,48573.0,48378.0,45074.0,48087.0,48593.0,48742.0,49296.0,48787.0,49865.0,49409.0,48157.0,48220.0,50097.0
0.2_0.8,48421.0,48414.0,49215.0,49717.0,45158.0,48325.0,49203.0,48868.0,48518.0,51785.0,52358.0,49333.0,27.0,63.0,49789.0
0.2_0.9,48118.0,47993.0,52595.0,143.0,50435.0,47353.0,48398.0,48389.0,79.0,52779.0,49051.0,47906.0,15.0,55.0,50178.0
0.3_0.1,89.0,129.0,31.0,67.0,131.0,241.0,155.0,307.0,133.0,223.0,55.0,73.0,45.0,51.0,77.0
0.3_0.2,85.0,97.0,63.0,73.0,287.0,231.0,169.0,129.0,137.0,219.0,23.0,35.0,15.0,27.0,37.0
0.3_0.3,77.0,105.0,39.0,91.0,517.0,163.0,187.0,143.0,145.0,227.0,77.0,47.0,55.0,15.0,97.0
0.3_0.4,51.0,49.0,65.0,49.0,117.0,161.0,153.0,115.0,289.0,169.0,47.0,15.0,33.0,15.0,39.0
0.3_0.5,117.0,149.0,97.0,177.0,55.0,69.0,73.0,93.0,85.0,49.0,67.0,89.0,87.0,83.0,113.0
0.3_0.6,49005.0,48599.0,49514.0,48452.0,45103.0,48891.0,50564.0,49413.0,49283.0,49075.0,48032.0,49549.0,49560.0,48455.0,48557.0
0.3_0.7,48177.0,48330.0,51746.0,48612.0,44509.0,48169.0,49071.0,48432.0,51026.0,48913.0,49790.0,48870.0,49611.0,48145.0,49667.0
0.3_0.8,49106.0,48093.0,49674.0,48077.0,46469.0,51354.0,48920.0,49261.0,49177.0,48747.0,48439.0,48941.0,48641.0,53.0,50861.0
0.3_0.9,51557.0,47947.0,48682.0,47865.0,48691.0,47919.0,48554.0,48050.0,77.0,51468.0,49399.0,48078.0,439.0,15.0,50720.0
0.4_0.1,513.0,313.0,93.0,139.0,243.0,255.0,213.0,165.0,305.0,201.0,17.0,31.0,15.0,87.0,31.0
0.4_0.2,295.0,59.0,51.0,51.0,53.0,177.0,191.0,313.0,333.0,167.0,43.0,97.0,47.0,45.0,19.0
0.4_0.3,53.0,87.0,109.0,105.0,69.0,143.0,151.0,165.0,149.0,163.0,69.0,23.0,51.0,31.0,81.0
0.4_0.4,101.0,83.0,55.0,39.0,95.0,203.0,137.0,137.0,129.0,151.0,29.0,31.0,15.0,35.0,29.0
0.4_0.5,123.0,165.0,147.0,189.0,61.0,103.0,85.0,87.0,87.0,63.0,17.0,115.0,111.0,97.0,77.0
0.4_0.6,48289.0,48385.0,48846.0,49457.0,45561.0,48684.0,48869.0,49445.0,48218.0,48097.0,51402.0,15.0,48551.0,49559.0,50084.0
0.4_0.7,48460.0,48533.0,46915.0,49482.0,48703.0,48636.0,49363.0,48182.0,48374.0,48815.0,52652.0,47542.0,48238.0,48489.0,50032.0
0.4_0.8,51796.0,48596.0,48762.0,48598.0,141.0,47874.0,49144.0,48884.0,48997.0,48371.0,49558.0,48878.0,15.0,89.0,50001.0
0.4_0.9,48428.0,48451.0,48023.0,121.0,47746.0,47233.0,48138.0,48712.0,77.0,49119.0,47218.0,47526.0,48339.0,57.0,49113.0
0.5_0.1,279.0,53.0,95.0,109.0,119.0,207.0,287.0,171.0,331.0,207.0,81.0,33.0,97.0,45.0,23.0
0.5_0.2,125.0,83.0,77.0,61.0,267.0,95.0,165.0,321.0,333.0,223.0,35.0,25.0,61.0,17.0,15.0
0.5_0.3,59.0,103.0,101.0,69.0,103.0,173.0,183.0,171.0,379.0,115.0,51.0,41.0,45.0,35.0,45.0
0.5_0.4,61.0,123.0,43.0,73.0,293.0,337.0,179.0,133.0,315.0,159.0,27.0,21.0,159.0,31.0,23.0
0.5_0.5,131.0,107.0,161.0,107.0,137.0,75.0,89.0,89.0,79.0,79.0,87.0,111.0,81.0,81.0,119.0
0.5_0.6,48477.0,48675.0,48710.0,49376.0,51681.0,47362.0,48901.0,49156.0,49533.0,48800.0,48544.0,49239.0,48573.0,49258.0,49942.0
0.5_0.7,51995.0,48318.0,48674.0,48853.0,46931.0,40810.0,49013.0,48796.0,49517.0,51006.0,48498.0,48800.0,48370.0,48417.0,52904.0
0.5_0.8,47973.0,48170.0,49126.0,48080.0,47251.0,42847.0,48767.0,50732.0,48702.0,47174.0,49177.0,49286.0,15.0,75.0,17.0
0.5_0.9,47602.0,48096.0,137.0,143.0,48340.0,47453.0,48745.0,48356.0,67.0,48833.0,48642.0,47947.0,15.0,55.0,50322.0
0.6_0.1,95.0,249.0,53.0,303.0,99.0,201.0,295.0,363.0,255.0,257.0,15.0,27.0,55.0,15.0,21.0
0.6_0.2,43.0,53.0,57.0,37.0,93.0,181.0,203.0,137.0,313.0,177.0,61.0,69.0,49.0,53.0,23.0
0.6_0.3,115.0,67.0,53.0,59.0,61.0,161.0,215.0,141.0,153.0,151.0,97.0,47.0,43.0,29.0,49.0
0.6_0.4,93.0,91.0,41.0,39.0,81.0,123.0,163.0,135.0,133.0,159.0,33.0,37.0,15.0,45.0,67.0
0.6_0.5,187.0,175.0,183.0,181.0,97.0,111.0,113.0,97.0,89.0,89.0,71.0,125.0,89.0,15.0,107.0
0.6_0.6,49010.0,48309.0,48884.0,48092.0,47756.0,47620.0,48288.0,48898.0,49225.0,49645.0,49432.0,48568.0,47724.0,48217.0,48724.0
0.6_0.7,48998.0,48217.0,48753.0,48603.0,47698.0,46550.0,49376.0,47773.0,49383.0,49086.0,48948.0,48760.0,48888.0,48166.0,50672.0
0.6_0.8,48911.0,48623.0,47650.0,48276.0,47497.0,47739.0,48447.0,48725.0,48553.0,51619.0,48394.0,47974.0,48722.0,85.0,50142.0
0.6_0.9,48028.0,48215.0,73.0,157.0,46952.0,47575.0,48126.0,115.0,75.0,48879.0,48717.0,47527.0,59.0,69.0,50373.0
0.7_0.1,107.0,103.0,75.0,79.0,105.0,209.0,273.0,219.0,191.0,175.0,15.0,29.0,37.0,43.0,17.0
0.7_0.2,99.0,73.0,39.0,67.0,95.0,59.0,157.0,343.0,277.0,39.0,85.0,33.0,15.0,23.0,47.0
0.7_0.3,57.0,61.0,59.0,35.0,55.0,239.0,195.0,173.0,141.0,225.0,39.0,31.0,27.0,37.0,17.0
0.7_0.4,99.0,79.0,49.0,97.0,93.0,171.0,151.0,149.0,145.0,81.0,103.0,51.0,63.0,53.0,23.0
0.7_0.5,147.0,155.0,189.0,199.0,45.0,63.0,181.0,75.0,93.0,93.0,141.0,131.0,107.0,115.0,117.0
0.7_0.6,48934.0,48699.0,48391.0,48582.0,47675.0,48848.0,48712.0,48401.0,48381.0,48271.0,47669.0,48651.0,49641.0,49123.0,48292.0
0.7_0.7,47548.0,49590.0,49092.0,48096.0,48323.0,48333.0,48030.0,49041.0,48736.0,49698.0,48316.0,48752.0,15.0,48564.0,50445.0
0.7_0.8,49527.0,47986.0,48913.0,48641.0,47122.0,48880.0,48500.0,49057.0,48232.0,49466.0,49560.0,49152.0,48263.0,73.0,48826.0
0.7_0.9,48868.0,48160.0,49156.0,121.0,50858.0,48556.0,48281.0,48641.0,71.0,49584.0,15.0,48163.0,59.0,81.0,49026.0
0.8_0.1,63.0,189.0,45.0,141.0,289.0,205.0,197.0,229.0,191.0,275.0,27.0,43.0,15.0,43.0,21.0
0.8_0.2,309.0,87.0,55.0,69.0,65.0,199.0,191.0,163.0,129.0,211.0,37.0,35.0,55.0,41.0,15.0
0.8_0.3,83.0,45.0,73.0,65.0,81.0,215.0,165.0,165.0,177.0,199.0,23.0,29.0,41.0,29.0,25.0
0.8_0.4,67.0,89.0,89.0,93.0,103.0,339.0,309.0,155.0,123.0,61.0,41.0,35.0,33.0,23.0,19.0
0.8_0.5,127.0,73.0,181.0,185.0,61.0,131.0,163.0,119.0,99.0,125.0,149.0,73.0,97.0,97.0,27.0
0.8_0.6,48258.0,48657.0,48290.0,49153.0,50201.0,47598.0,49451.0,48295.0,49197.0,48968.0,49248.0,15.0,49374.0,48605.0,50064.0
0.8_0.7,48014.0,48661.0,49349.0,48738.0,47677.0,47643.0,49718.0,48429.0,49864.0,49702.0,49443.0,48371.0,15.0,49089.0,49480.0
0.8_0.8,51603.0,50466.0,48893.0,49410.0,47026.0,41217.0,48618.0,49161.0,48356.0,48821.0,49443.0,49037.0,15.0,57.0,48585.0
0.8_0.9,47628.0,48269.0,59.0,149.0,50426.0,43360.0,48385.0,87.0,69.0,49693.0,48972.0,47489.0,48499.0,53.0,48791.0
0.9_0.1,163.0,37.0,47.0,115.0,111.0,141.0,159.0,159.0,205.0,201.0,45.0,47.0,33.0,45.0,65.0
0.9_0.2,77.0,61.0,67.0,101.0,71.0,215.0,181.0,129.0,169.0,229.0,37.0,21.0,39.0,35.0,39.0
0.9_0.3,67.0,69.0,59.0,73.0,73.0,183.0,169.0,329.0,179.0,219.0,29.0,45.0,25.0,37.0,17.0
0.9_0.4,77.0,115.0,59.0,135.0,79.0,179.0,141.0,337.0,117.0,181.0,23.0,15.0,31.0,15.0,41.0
0.9_0.5,75.0,255.0,191.0,183.0,125.0,47.0,347.0,207.0,89.0,55.0,75.0,181.0,83.0,93.0,67.0
0.9_0.6,47902.0,49173.0,48516.0,48591.0,48856.0,40024.0,49500.0,48540.0,49089.0,50593.0,48670.0,47242.0,49513.0,48625.0,49379.0
0.9_0.7,48535.0,48677.0,48342.0,48737.0,48338.0,47153.0,49318.0,51151.0,49161.0,52426.0,48664.0,48646.0,48317.0,47954.0,50146.0
0.9_0.8,48716.0,51294.0,48512.0,49256.0,47471.0,48170.0,49446.0,49241.0,48904.0,49370.0,48315.0,47986.0,65.0,89.0,49991.0
0.9_0.9,48022.0,49314.0,47701.0,121.0,48039.0,47968.0,48414.0,73.0,61.0,49164.0,48204.0,50000.0,48857.0,53.0,50438.0
