maze,wall_1_1_0.1_0.1,wall_2_1_0.2_0.2,wall_2_1_0.4_0.4,wall_2_1_0.6_0.6,wall_4_1_0.1_0.1,columns_1_1_0.1_0.1,columns_2_1_0.2_0.2,columns_2_1_0.4_0.4,columns_2_1_0.6_0.6,columns_4_1_0.1_0.1,board_1_1_0.1_0.1,board_2_1_0.2_0.2,board_2_1_0.4_0.4,board_2_1_0.6_0.6,board_4_1_0.1_0.1
0.1_0.1,3.983001708984375,1.8269999027252197,1.2270233631134033,3.3839993476867676,0.6330101490020752,4.746999740600586,3.0547444820404053,4.312997579574585,2.1379876136779785,5.000998258590698,4.103999376296997,2.071000099182129,3.9770097732543945,4.780028343200684,4.872079372406006
0.1_0.2,3.794009208679199,2.9509987831115723,1.872997760772705,1.291996717453003,1.8789875507354736,4.01219916343689,3.8759989738464355,1.833998203277588,4.49201226234436,3.322026491165161,2.587585926055908,3.8489990234375,2.143923044204712,4.573639392852783,2.0390124320983887
0.1_0.3,3.3819916248321533,1.9840104579925537,1.0909993648529053,1.7009992599487305,1.3274154663085938,3.856614112854004,4.097822904586792,2.9583911895751953,3.5279898643493652,3.1439967155456543,3.579000234603882,3.611002206802368,2.7140004634857178,4.797396659851074,1.076998233795166
0.1_0.4,2.069002628326416,2.1469106674194336,1.7800109386444092,2.233104705810547,2.6189992427825928,3.821197032928467,4.472120046615601,2.4418153762817383,3.691011428833008,1.6400015354156494,3.685422658920288,3.76400089263916,3.514012336730957,3.6839213371276855,2.340999126434326
0.1_0.5,1.860997200012207,1.769075870513916,2.1681480407714844,1.5167427062988281,2.9830031394958496,3.9312751293182373,2.9248852729797363,2.4499998092651367,3.6790006160736084,3.3849990367889404,2.267026424407959,2.932999610900879,3.1059868335723877,4.166104793548584,2.647001028060913
0.1_0.6,5.000997304916382,5.000078201293945,5.000055551528931,5.000999689102173,5.000011682510376,5.000009536743164,5.000025987625122,5.000423431396484,5.000001430511475,5.000001668930054,5.000003099441528,5.000011682510376,5.000000715255737,5.000697612762451,2.7620010375976562
0.1_0.7,5.000001430511475,5.000966787338257,5.000899791717529,5.00101113319397,5.000011920928955,5.000009536743164,5.000001907348633,5.000999450683594,5.000998020172119,5.000017404556274,5.000005722045898,5.000000715255737,5.000998020172119,5.0007288455963135,5.000000238418579
0.1_0.8,5.00099778175354,5.000036239624023,5.000557899475098,5.0000011920928955,5.000998258590698,5.000621318817139,5.0000364780426025,5.0000159740448,5.00099778175354,5.00100040435791,5.0009143352508545,5.000999927520752,5.000998020172119,5.000642776489258,5.000000476837158
0.1_0.9,5.000998020172119,5.000649690628052,5.000431537628174,5.000259876251221,5.000011682510376,5.000329971313477,5.000999450683594,5.000000476837158,5.000999450683594,5.000014781951904,5.000136852264404,5.000010013580322,5.000011444091797,5.000353097915649,5.000000715255737
0.2_0.1,2.499001979827881,3.224806070327759,1.547999382019043,4.309998989105225,2.603010416030884,4.027000904083252,2.6999995708465576,2.0169999599456787,2.46699857711792,5.0000364780426025,2.3280138969421387,2.5350005626678467,2.751988410949707,3.9879350662231445,4.466002702713013
0.2_0.2,2.863002061843872,1.8569996356964111,1.5589988231658936,1.5919904708862305,2.6549875736236572,3.903999090194702,2.0649967193603516,1.9939980506896973,2.8410112857818604,4.230003833770752,2.8090150356292725,2.7910001277923584,3.1399986743927,3.232830286026001,2.980998992919922
0.2_0.3,2.2549993991851807,2.384999990463257,1.4410018920898438,2.38899827003479,3.5640013217926025,2.782996892929077,3.0415091514587402,3.642000913619995,3.1250007152557373,0.9609980583190918,2.8610775470733643,2.6430020332336426,4.6929991245269775,2.9823765754699707,3.8920016288757324
0.2_0.4,2.0619966983795166,1.432999849319458,1.639000415802002,2.3780016899108887,1.0139999389648438,3.2979989051818848,3.037604331970215,2.252000093460083,4.323999643325806,3.813011884689331,2.710996627807617,2.9329891204833984,2.097012758255005,4.337871789932251,2.043998956680298
0.2_0.5,3.0230016708374023,1.4460012912750244,1.2450628280639648,0.48999881744384766,1.8729989528656006,3.6026644706726074,4.134953737258911,3.341999053955078,1.1079998016357422,3.643989324569702,3.0119988918304443,2.744002103805542,2.3119990825653076,2.112161636352539,1.0430009365081787
0.2_0.6,5.000002861022949,5.000000476837158,5.000431060791016,5.000748157501221,5.000009775161743,5.000000476837158,5.000009298324585,5.000001668930054,5.000999689102173,5.0009989738464355,5.0009965896606445,5.000998020172119,5.00001072883606,5.0003087520599365,5.0009989738464355
0.2_0.7,5.000998497009277,5.001001358032227,5.000442028045654,5.00093674659729,5.000002384185791,5.000226259231567,5.000000476837158,5.00055456161499,5.000009775161743,5.000000953674316,5.000994682312012,5.000012397766113,5.000989198684692,5.000154733657837,5.000998020172119
0.2_0.8,5.000001430511475,5.000001907348633,5.001000165939331,5.000011205673218,5.000000953674316,5.000941753387451,5.000258445739746,5.000001430511475,5.000001668930054,5.000001430511475,5.000000715255737,5.000001430511475,5.000000238418579,5.0004425048828125,5.000833034515381
0.2_0.9,5.000997066497803,5.000115156173706,5.000769138336182,5.000012159347534,5.00001072883606,5.000042200088501,5.0005199909210205,5.000943660736084,5.0009965896606445,5.000998497009277,5.000000715255737,5.000999927520752,5.000997066497803,5.000688076019287,5.000012159347534
0.3_0.1,3.3219988346099854,1.8260116577148438,1.8387150764465332,2.7170116901397705,2.859987258911133,3.1711935997009277,4.394262313842773,2.495999813079834,3.835012674331665,4.184995412826538,2.569000005722046,2.575000286102295,3.094010829925537,3.4749510288238525,1.4880011081695557
0.3_0.2,3.1530017852783203,1.4950106143951416,0.9940176010131836,2.673295736312866,2.9949958324432373,3.425011157989502,3.3305344581604004,2.8040010929107666,2.975010871887207,2.5890002250671387,2.377000331878662,2.5159966945648193,2.6029951572418213,4.61898946762085,2.7279984951019287
0.3_0.3,0.9590094089508057,1.9800031185150146,1.5819876194000244,1.6660137176513672,0.7169990539550781,3.3249399662017822,3.4500014781951904,1.6269993782043457,3.0469861030578613,1.4910006523132324,1.0829980373382568,2.730012893676758,3.302009105682373,3.145284652709961,1.9300005435943604
0.3_0.4,1.554011583328247,2.1530003547668457,1.5239994525909424,1.3299989700317383,2.4609999656677246,3.4940121173858643,2.4499998092651367,1.808997392654419,4.317009687423706,2.1510121822357178,2.553999662399292,3.701986074447632,2.8010001182556152,0.579878568649292,3.0059986114501953
0.3_0.5,2.171999931335449,1.181001901626587,0.27899885177612305,0.43199992179870605,1.7679991722106934,1.955017328262329,2.2839982509613037,1.1630001068115234,0.8770020008087158,2.843986749649048,1.021012306213379,0.8480103015899658,1.0930118560791016,0.8198482990264893,1.7570116519927979
0.3_0.6,5.000999927520752,5.000544786453247,5.000267505645752,5.000012397766113,5.000000476837158,5.000741958618164,5.000943183898926,5.000999689102173,5.000988006591797,5.000227212905884,5.001000165939331,5.000010013580322,5.0009989738464355,5.000461101531982,5.000988245010376
0.3_0.7,5.000002384185791,5.000709056854248,5.000505208969116,5.000998020172119,5.000495433807373,5.00068998336792,5.000316381454468,5.000219821929932,5.000012397766113,5.000001907348633,5.0001702308654785,5.000012159347534,5.001009702682495,5.00089430809021,5.000004529953003
0.3_0.8,5.000999689102173,5.000997066497803,5.000759840011597,5.000998258590698,5.000016212463379,5.000370740890503,5.000272274017334,5.000043153762817,5.0009894371032715,5.00099778175354,5.000896215438843,5.00001072883606,5.000999212265015,5.000818490982056,5.000010967254639
0.3_0.9,5.000999450683594,5.0000011920928955,5.000999927520752,5.0009095668792725,5.00099778175354,5.000254392623901,5.00098991394043,5.0007078647613525,5.000000238418579,5.000999450683594,5.000922203063965,5.000990152359009,5.0009989738464355,5.000439167022705,5.00100040435791
0.4_0.1,4.491010665893555,1.4707863330841064,2.1139979362487793,2.0470001697540283,3.4190120697021484,3.2500102519989014,3.1189992427825928,4.397002220153809,1.6320013999938965,3.6490020751953125,2.7499868869781494,2.936000108718872,2.7019994258880615,2.3592381477355957,2.4439985752105713
0.4_0.2,1.2969872951507568,1.4820029735565186,1.2990000247955322,1.5159988403320312,2.218000650405884,3.217989444732666,2.204000234603882,3.1799445152282715,3.8550002574920654,1.9199998378753662,2.547011137008667,2.064012289047241,2.6200110912323,1.774315357208252,2.7919998168945312
0.4_0.3,1.9439983367919922,1.9230000972747803,1.242011547088623,1.7730896472930908,1.1689987182617188,3.531998872756958,1.5079991817474365,2.522085666656494,2.353999137878418,1.0889968872070312,3.427989959716797,3.54400897026062,1.9660120010375977,2.4547784328460693,1.849999189376831
0.4_0.4,2.4390015602111816,1.6297261714935303,0.7449986934661865,1.6548779010772705,0.6500105857849121,3.436001777648926,2.2060012817382812,1.8140015602111816,3.015010118484497,3.300011396408081,0.8490111827850342,2.0989990234375,1.9920127391815186,2.623563528060913,1.987011432647705
0.4_0.5,0.9419980049133301,0.6519999504089355,0.5399987697601318,0.29900026321411133,0.8420121669769287,3.7468326091766357,1.4340462684631348,0.9965136051177979,0.9099998474121094,0.9549868106842041,1.8840124607086182,0.6099996566772461,0.5860123634338379,1.243933916091919,2.107999801635742
0.4_0.6,5.001000881195068,5.000999927520752,5.000008821487427,5.000035524368286,5.000079393386841,5.000312089920044,5.000910520553589,5.00000262260437,5.000009536743164,5.000001430511475,5.000298261642456,5.0010011196136475,5.0000011920928955,5.000235557556152,5.000011205673218
0.4_0.7,5.000999927520752,5.000999927520752,5.000089645385742,5.000990152359009,5.00000786781311,5.000999212265015,5.000498294830322,5.000996828079224,5.000000476837158,5.000011205673218,5.000001430511475,5.000011920928955,5.000010251998901,5.0004661083221436,5.000010967254639
0.4_0.8,5.000999212265015,5.000001668930054,5.000474214553833,5.000542163848877,5.000011444091797,5.000999927520752,5.000999689102173,5.0009989738464355,5.000009775161743,5.0000081062316895,5.000996828079224,5.000988483428955,5.000011682510376,5.000190496444702,5.000990152359009
0.4_0.9,5.000997543334961,5.0000081062316895,5.0006022453308105,5.000473737716675,5.000998258590698,5.000869989395142,5.000723123550415,5.000818729400635,5.000011444091797,5.001000642776489,5.000997304916382,5.000000238418579,5.000009775161743,5.000292778015137,5.001000165939331
0.5_0.1,1.2870023250579834,2.3110105991363525,5.0004589557647705,2.6459968090057373,2.367011547088623,3.307011842727661,3.880399703979492,5.000767230987549,3.865999698638916,5.001001834869385,3.707000255584717,2.4280102252960205,1.102010726928711,1.465796947479248,3.5280001163482666
0.5_0.2,1.8829972743988037,2.7059879302978516,5.000058650970459,1.6170129776000977,2.3899991512298584,3.922989845275879,2.5716841220855713,2.8360114097595215,3.7480111122131348,0.7680003643035889,1.206857681274414,3.229010820388794,1.7299997806549072,0.6923699378967285,1.0229995250701904
0.5_0.3,2.5589985847473145,1.0179998874664307,1.1009995937347412,0.46399855613708496,2.153991937637329,3.4552576541900635,2.1546764373779297,2.4662959575653076,2.113999366760254,3.8220009803771973,1.5309910774230957,2.3059988021850586,2.65498948097229,2.8543851375579834,1.516000509262085
