maze,wall_1_1_0.1_0.1,wall_2_1_0.2_0.2,wall_2_1_0.4_0.4,wall_2_1_0.6_0.6,wall_4_1_0.1_0.1,columns_1_1_0.1_0.1,columns_2_1_0.2_0.2,columns_2_1_0.4_0.4,columns_2_1_0.6_0.6,columns_4_1_0.1_0.1,board_1_1_0.1_0.1,board_2_1_0.2_0.2,board_2_1_0.4_0.4,board_2_1_0.6_0.6,board_4_1_0.1_0.1
0.1_0.1,10139.0,6387.0,4557.0,9679.0,5805.0,11036.0,7712.0,6794.0,14544.0,8506.0,7008.0,4520.0,3482.0,7008.0,7828.0
0.1_0.2,5081.0,5083.0,3637.0,5001.0,5995.0,9250.0,7498.0,12286.0,13882.0,7378.0,3282.0,2942.0,2958.0,3002.0,4720.0
0.1_0.3,2847.0,3135.0,5465.0,2409.0,6233.0,7108.0,11022.0,6246.0,7820.0,7920.0,2080.0,4576.0,3198.0,3096.0,762.0
0.1_0.4,4543.0,4977.0,4323.0,1967.0,5065.0,6468.0,13302.0,7180.0,5782.0,8994.0,2890.0,4714.0,3014.0,4140.0,4344.0
0.1_0.5,2427.0,3591.0,2727.0,843.0,1153.0,6692.0,11452.0,5524.0,4970.0,7432.0,5760.0,3784.0,3054.0,454.0,1940.0
0.1_0.6,48263.0,48720.0,48723.0,49741.0,48857.0,46824.0,48276.0,48258.0,46894.0,47255.0,47067.0,48923.0,47366.0,47526.0,48834.0
0.1_0.7,48345.0,47128.0,47006.0,47112.0,48690.0,47130.0,47355.0,47425.0,47911.0,48954.0,48920.0,48081.0,48140.0,47014.0,48530.0
0.1_0.8,47275.0,47292.0,49451.0,47255.0,46786.0,46939.0,47649.0,46992.0,46868.0,47858.0,47723.0,47394.0,46634.0,47984.0,48539.0
0.1_0.9,43922.0,47995.0,46293.0,46756.0,46405.0,49581.0,47309.0,49262.0,46917.0,47105.0,48638.0,49288.0,47776.0,46998.0,48718.0
0.2_0.1,10933.0,9465.0,14041.0,10689.0,4997.0,15390.0,15148.0,22464.0,23132.0,10756.0,6734.0,9028.0,10088.0,10694.0,6014.0
0.2_0.2,7607.0,7751.0,6661.0,5789.0,6103.0,14324.0,10470.0,16972.0,20214.0,5978.0,8850.0,7174.0,7198.0,4422.0,730.0
0.2_0.3,3163.0,6405.0,6815.0,3863.0,1707.0,12460.0,14646.0,14948.0,15184.0,5938.0,2694.0,3798.0,2320.0,5828.0,5470.0
0.2_0.4,5919.0,6243.0,751.0,4965.0,2817.0,12644.0,10200.0,6566.0,13214.0,8082.0,1158.0,3308.0,1512.0,1484.0,2856.0
