maze,wall_1_1_0.1_0.1,wall_2_1_0.2_0.2,wall_2_1_0.4_0.4,wall_2_1_0.6_0.6,wall_4_1_0.1_0.1,columns_1_1_0.1_0.1,columns_2_1_0.2_0.2,columns_2_1_0.4_0.4,columns_2_1_0.6_0.6,columns_4_1_0.1_0.1,board_1_1_0.1_0.1,board_2_1_0.2_0.2,board_2_1_0.4_0.4,board_2_1_0.6_0.6,board_4_1_0.1_0.1
0.1_0.1,1.1199986934661865,0.5709998607635498,0.5840001106262207,1.127009630203247,0.5700113773345947,1.2020013332366943,0.557999849319458,0.5679998397827148,1.2772510051727295,0.7389986515045166,1.3149971961975098,0.6389997005462646,0.40199875831604004,1.2579987049102783,0.18800997734069824
0.1_0.2,0.5839986801147461,0.5819995403289795,0.7299981117248535,0.8519976139068604,0.6089992523193359,0.7530019283294678,0.6570119857788086,0.7039995193481445,0.48599982261657715,0.7159993648529053,0.8319995403289795,0.3829982280731201,0.4220006465911865,0.4909977912902832,0.46399974822998047
0.1_0.3,0.5800011157989502,0.45399951934814453,0.599999189376831,0.6299996376037598,0.6890130043029785,0.7709975242614746,0.6379880905151367,0.6899993419647217,0.48199939727783203,0.7370126247406006,0.4759988784790039,0.6480114459991455,0.5280001163482666,0.4560115337371826,0.5520114898681641
0.1_0.4,0.631000280380249,0.5179998874664307,0.7109227180480957,0.23999953269958496,0.53900146484375,0.6479964256286621,0.6199984550476074,0.5829989910125732,0.4270017147064209,0.6159994602203369,0.28500962257385254,0.48198795318603516,0.3429996967315674,0.5429987907409668,0.3479893207550049
0.1_0.5,0.3919994831085205,0.5404245853424072,0.31499743461608887,0.3209993839263916,0.8050117492675781,0.678001880645752,0.6569991111755371,0.49700045585632324,0.17999744415283203,0.5129990577697754,0.5790109634399414,0.2850000858306885,0.41899967193603516,0.04899859428405762,0.21401143074035645
0.1_0.6,5.00100040435791,5.000234365463257,5.000171661376953,5.001001358032227,5.000001668930054,5.000999212265015,5.000694751739502,5.000010013580322,5.00099778175354,5.001001358032227,5.000009298324585,5.000011205673218,5.000010013580322,5.000147819519043,5.001000165939331
0.1_0.7,5.00100040435791,5.000543832778931,5.000000476837158,5.000019788742065,5.000444173812866,5.000998497009277,5.000051975250244,5.000427484512329,5.000999450683594,5.000997304916382,5.0010011196136475,5.000011205673218,5.000000238418579,5.000001430511475,5.00001072883606
0.1_0.8,5.000000953674316,5.000263929367065,5.00078272819519,5.000008821487427,5.0009989738464355,5.000002145767212,5.000000715255737,5.000737905502319,5.000998258590698,5.000002145767212,5.000010013580322,5.000986337661743,5.000000238418579,5.0000104904174805,5.00098729133606
0.1_0.9,5.000997066497803,5.000483989715576,5.000009775161743,5.000012397766113,5.000002145767212,5.000997304916382,5.000200033187866,5.0000104904174805,5.000998258590698,5.000998020172119,5.00099778175354,5.001001358032227,5.000999927520752,5.000766038894653,5.000044107437134
0.2_0.1,1.1320109367370605,1.161001205444336,1.2710108757019043,1.4720079898834229,0.8080112934112549,1.9699993133544922,1.3969974517822266,1.6570005416870117,1.2110109329223633,0.8950133323669434,0.8829975128173828,0.9450006484985352,0.7959983348846436,1.0010108947753906,0.9307339191436768
0.2_0.2,1.6939988136291504,0.8740253448486328,1.5199999809265137,1.0059876441955566,0.5739891529083252,1.319000482559204,1.0350008010864258,1.4900012016296387,0.8709976673126221,0.789989709854126,1.3060002326965332,0.7249999046325684,0.5969982147216797,0.6329996585845947,0.45999789237976074
0.2_0.3,0.7079997062683105,1.1829981803894043,1.0329997539520264,0.5179972648620605,0.7920007705688477,0.9200019836425781,0.9309999942779541,0.6400003433227539,1.076995849609375,0.8289999961853027,1.1410105228424072,0.6560001373291016,0.4130110740661621,0.7379992008209229,0.5970213413238525
0.2_0.4,0.7319996356964111,1.1571967601776123,0.6859996318817139,0.43981385231018066,0.6950016021728516,1.1559977531433105,1.1409988403320312,0.5529987812042236,0.6760022640228271,0.5999975204467773,0.16701149940490723,0.4270000457763672,0.421999454498291,0.2839999198913574,0.3030071258544922
0.2_0.5,0.47899723052978516,0.3510003089904785,0.26799988746643066,0.09658145904541016,0.365999698638916,0.3860018253326416,0.2800016403198242,0.19101166725158691,0.1009974479675293,0.6249990463256836,0.5020005702972412,0.5580120086669922,0.587012529373169,0.2650003433227539,0.17701029777526855
0.2_0.6,5.00100040435791,5.000620365142822,5.00003457069397,5.000221252441406,5.000001668930054,5.000997066497803,5.000011920928955,5.00098991394043,5.000999212265015,5.000010013580322,5.0009987354278564,5.000011682510376,5.000989198684692,5.000998497009277,5.000042200088501
0.2_0.7,5.001002550125122,5.000865459442139,5.000999927520752,5.000513315200806,5.001000165939331,5.000002145767212,5.00001072883606,5.000010251998901,5.000000476837158,5.0009987354278564,5.000298738479614,5.00100040435791,5.000011444091797,5.000998020172119,5.000030994415283
0.2_0.8,5.000001668930054,5.0000293254852295,5.000000238418579,5.001000642776489,5.000999450683594,5.000999689102173,5.000571250915527,5.000010967254639,5.000368356704712,5.000011444091797,5.0003697872161865,5.00099778175354,5.000999212265015,5.000012636184692,5.000515460968018
0.2_0.9,5.000002384185791,5.000998497009277,5.000999689102173,5.000673055648804,5.000998497009277,5.00000786781311,5.000166893005371,5.000998497009277,5.00051212310791,5.000000238418579,5.000999927520752,5.000012397766113,5.000001907348633,5.000000476837158,5.000011920928955
0.3_0.1,1.3109996318817139,1.1940300464630127,1.541001319885254,1.689227819442749,0.7450106143951416,2.130011558532715,1.6989998817443848,1.7940123081207275,1.8650014400482178,1.5689995288848877,0.7860000133514404,1.0370121002197266,1.1650102138519287,1.198000192642212,0.8170018196105957
0.3_0.2,1.2779998779296875,1.2719900608062744,1.1649987697601318,1.2340495586395264,0.44398975372314453,1.9509875774383545,1.9509999752044678,1.7230000495910645,1.8389992713928223,1.0829057693481445,0.8820004463195801,0.6180012226104736,0.3050103187561035,1.2154779434204102,0.6960105895996094
0.3_0.3,0.9850101470947266,0.4219999313354492,1.113999605178833,0.8039991855621338,0.7869999408721924,2.204000949859619,0.7440123558044434,0.6959977149963379,1.4979994297027588,0.7770121097564697,0.7055134773254395,0.8429982662200928,0.7399990558624268,0.7680087089538574,0.42501091957092285
0.3_0.4,0.9369878768920898,0.5729999542236328,0.5249977111816406,0.6669983863830566,0.14699983596801758,1.1999974250793457,0.5700118541717529,1.1860015392303467,0.47099876403808594,0.49199652671813965,0.3080000877380371,0.3810102939605713,0.35401153564453125,0.6659979820251465,0.4199995994567871
0.3_0.5,0.2830016613006592,0.08299994468688965,0.11299920082092285,0.08999776840209961,0.37400197982788086,0.4829995632171631,0.5449988842010498,0.4219996929168701,0.4500000476837158,0.08300185203552246,0.43543529510498047,0.6190109252929688,0.4829998016357422,0.021998882293701172,0.6220002174377441
0.3_0.6,5.000999450683594,5.000032424926758,5.0000104904174805,5.001009702682495,5.000012397766113,5.000001668930054,5.001000642776489,5.000999212265015,5.000839710235596,5.000063180923462,5.000096082687378,5.000009298324585,5.000011682510376,5.000008583068848,5.000999927520752
0.3_0.7,5.000001668930054,5.000734090805054,5.000000476837158,5.000025749206543,5.000985383987427,5.000996828079224,5.0010011196136475,5.000010013580322,5.001000881195068,5.000000238418579,5.0009965896606445,5.000012159347534,5.000998497009277,5.000176429748535,5.000014543533325
0.3_0.8,5.001000165939331,5.00052547454834,5.000000238418579,5.0000762939453125,5.000012159347534,5.000999927520752,5.00051474571228,5.000001907348633,5.000141143798828,5.000000238418579,5.000940799713135,5.000998020172119,5.000999689102173,5.000000238418579,5.000011444091797
0.3_0.9,5.001000165939331,5.000004053115845,5.001002311706543,5.0003063678741455,5.000987768173218,5.000001907348633,5.000676870346069,5.000012159347534,5.000001430511475,5.000000238418579,5.000028371810913,5.000001430511475,5.000999689102173,5.0002827644348145,5.000157356262207
0.4_0.1,1.357996940612793,1.6679987907409668,0.549999475479126,2.015566349029541,1.4289987087249756,1.6769969463348389,2.764998197555542,1.376999855041504,1.7779977321624756,2.045010566711426,1.2490193843841553,1.0350005626678467,0.9600000381469727,1.5649981498718262,1.3599998950958252
0.4_0.2,1.5160024166107178,0.9165434837341309,0.8110001087188721,1.015000581741333,1.0869979858398438,2.0500004291534424,2.4850006103515625,1.1670124530792236,1.292999029159546,1.1430113315582275,1.0829997062683105,0.6740000247955322,0.804999589920044,1.136002540588379,1.0579988956451416
0.4_0.3,0.523998498916626,0.8242294788360596,1.1500108242034912,0.3489983081817627,0.6249997615814209,1.2080018520355225,2.000997543334961,1.8010118007659912,1.8560032844543457,0.8729894161224365,0.8000128269195557,0.6139998435974121,1.074000358581543,1.1789939403533936,0.9840102195739746
0.4_0.4,1.2000012397766113,0.7420034408569336,0.732987642288208,0.6820001602172852,1.1810121536254883,1.230001449584961,1.1909997463226318,1.4789986610412598,1.2239971160888672,0.42800092697143555,0.4699997901916504,0.7630000114440918,0.9290115833282471,0.7700011730194092,0.364011287689209
0.4_0.5,0.7590093612670898,0.8170120716094971,0.9250109195709229,2.0159995555877686,0.3079850673675537,0.7290005683898926,0.9280014038085938,0.5989992618560791,0.7119989395141602,1.071423053741455,0.8359994888305664,0.9099998474121094,0.6659946441650391,0.8449993133544922,0.7609875202178955
0.4_0.6,5.000989675521851,5.000046730041504,5.0002076625823975,5.000997304916382,5.000270366668701,5.000010251998901,5.000905513763428,5.000001907348633,5.000996828079224,5.000886678695679,5.00098729133606,5.000999450683594,5.000999689102173,5.000000238418579,5.000012159347534
0.4_0.7,5.000996828079224,5.000137567520142,5.0000011920928955,5.0009942054748535,5.001001596450806,5.000001907348633,5.000053405761719,5.001000642776489,5.000001668930054,5.000000476837158,5.000997066497803,5.000997543334961,5.000999927520752,5.0009987354278564,5.000997304916382
0.4_0.8,5.000000715255737,5.000885725021362,5.000010013580322,5.000012159347534,5.000010967254639,5.000002145767212,5.000999450683594,5.000001430511475,5.0000104904174805,5.000998020172119,5.000209808349609,5.000012159347534,5.0009989738464355,5.000999212265015,5.000012397766113
0.4_0.9,5.000001668930054,5.0000388622283936,5.000873565673828,5.000784158706665,5.0000011920928955,5.000009536743164,5.000010967254639,5.00099778175354,5.0009989738464355,5.000016689300537,5.0009987354278564,5.000011682510376,5.000010967254639,5.000009298324585,5.000000238418579
0.5_0.1,1.6759998798370361,1.9810004234313965,1.5900120735168457,1.4540002346038818,1.4770245552062988,1.793001651763916,1.7779994010925293,1.7100012302398682,1.2180120944976807,1.579998254776001,1.2240016460418701,0.7150125503540039,1.5779995918273926,0.5390110015869141,1.4120113849639893
0.5_0.2,2.0759997367858887,2.490020513534546,1.6040115356445312,1.7210628986358643,1.2230017185211182,1.840998888015747,1.7420122623443604,1.4059994220733643,2.260998249053955,1.3819975852966309,1.4379966259002686,1.0240001678466797,0.5699999332427979,0.9389994144439697,0.6120097637176514
0.5_0.3,1.210998773574829,0.9599976539611816,1.0039992332458496,1.3339998722076416,0.675025463104248,1.1489992141723633,1.3580119609832764,1.1370103359222412,1.5209987163543701,1.4359989166259766,0.9613149166107178,0.6520006656646729,0.5850000381469727,0.4330019950866699,0.5239999294281006
0.5_0.4,1.0790002346038818,1.040001630783081,0.7530117034912109,1.1869986057281494,0.8758599758148193,0.9819974899291992,1.099010705947876,1.0440113544464111,1.4299988746643066,0.8309991359710693,0.2929997444152832,0.4460005760192871,0.6079998016357422,0.3139986991882324,0.5429983139038086
0.5_0.5,2.690999984741211,0.5299985408782959,0.8349881172180176,2.6199989318847656,1.6330008506774902,0.37900209426879883,0.5059988498687744,0.42100024223327637,2.882011890411377,0.5110015869140625,0.9629991054534912,0.9699971675872803,0.9910123348236084,1.2160110473632812,0.7110013961791992
0.5_0.6,5.000761270523071,5.000077247619629,5.000999212265015,5.000268936157227,5.000169038772583,5.000103712081909,5.000997543334961,5.00100040435791,5.000001668930054,5.000997066497803,5.000049829483032,5.000999689102173,5.000986576080322,5.000988960266113,5.000011444091797
0.5_0.7,5.000420331954956,5.000095367431641,5.000414848327637,5.001000881195068,5.000338554382324,5.0000081062316895,5.000998258590698,5.0000128746032715,5.0007288455963135,5.000998258590698,5.000506401062012,5.000999450683594,5.000012159347534,5.0000128746032715,5.0009849071502686
0.5_0.8,5.001001358032227,5.000121116638184,5.000002384185791,5.000996828079224,5.000069618225098,5.000000476837158,5.00100040435791,5.0000083446502686,5.000002145767212,5.0009989738464355,5.000221252441406,5.000011444091797,5.00001072883606,5.000999689102173,5.000988483428955
0.5_0.9,5.000000715255737,5.0005645751953125,5.001001596450806,5.000830173492432,5.000362873077393,5.000014781951904,5.000012636184692,5.0000457763671875,5.0009989738464355,5.000999689102173,5.000044584274292,5.000012397766113,5.000010251998901,5.000000953674316,5.000010967254639
0.6_0.1,2.1830103397369385,1.9370713233947754,1.8680105209350586,1.374999761581421,0.8470096588134766,2.3830008506774902,2.218010425567627,2.3719983100891113,1.6100006103515625,1.4080023765563965,1.137998104095459,0.9130103588104248,0.8260107040405273,1.0396575927734375,0.5480122566223145
0.6_0.2,1.6419897079467773,0.9751160144805908,1.1149876117706299,1.536999225616455,1.395988941192627,2.0450003147125244,2.172999858856201,1.5840017795562744,1.637000322341919,1.3030097484588623,1.3089990615844727,0.7770004272460938,1.188000202178955,0.7319991588592529,0.8540117740631104
0.6_0.3,1.055999994277954,1.3899877071380615,1.203998327255249,0.6439995765686035,0.6570022106170654,1.8389980792999268,1.482001543045044,1.1640000343322754,1.748995304107666,0.5359976291656494,0.7620105743408203,0.7130107879638672,0.6889975070953369,0.724998950958252,0.562000036239624
0.6_0.4,1.0169970989227295,0.8310158252716064,1.2940118312835693,0.6549992561340332,0.5579979419708252,2.2010016441345215,1.002011775970459,1.5979981422424316,0.7390391826629639,0.5460119247436523,0.42901015281677246,0.4609999656677246,0.5540125370025635,0.4669990539550781,0.39600062370300293
0.6_0.5,1.7800087928771973,0.31077122688293457,1.7690000534057617,0.6730000972747803,0.8219568729400635,1.9099993705749512,0.5359988212585449,1.60599946975708,0.3970024585723877,0.34599804878234863,1.123999834060669,0.9639999866485596,1.163987636566162,1.2679967880249023,0.9239985942840576
0.6_0.6,5.000999927520752,5.000222444534302,5.000994682312012,5.000293731689453,5.000950574874878,5.000000238418579,5.000011444091797,5.000011920928955,5.000413417816162,5.000985383987427,5.000528812408447,5.00098729133606,5.000011920928955,5.000001907348633,5.000017166137695
0.6_0.7,5.000999212265015,5.000282049179077,5.000681161880493,5.001000165939331,5.00001335144043,5.000011444091797,5.000011920928955,5.000011920928955,5.000848293304443,5.000000238418579,5.000277280807495,5.000012397766113,5.000011682510376,5.000000476837158,5.0000104904174805
0.6_0.8,5.000001668930054,5.000562429428101,5.000997066497803,5.000022888183594,5.000962734222412,5.00100040435791,5.000999927520752,5.000010251998901,5.000999212265015,5.000999212265015,5.000012159347534,5.00001072883606,5.000002384185791,5.0009987354278564,5.000000238418579
0.6_0.9,5.000001907348633,5.000010967254639,5.000014066696167,5.000999689102173,5.00098991394043,5.0010011196136475,5.000000476837158,5.000011444091797,5.00001072883606,5.000012159347534,5.000551462173462,5.0000011920928955,5.00099778175354,5.000000715255737,5.000994443893433
0.7_0.1,1.5290019512176514,1.700011968612671,0.773047685623169,1.799023151397705,1.309011697769165,2.1730005741119385,1.9140000343322754,2.0190000534057617,1.933760404586792,1.7870104312896729,0.8430116176605225,0.9109992980957031,1.131000280380249,1.1909973621368408,0.903007984161377
0.7_0.2,1.374999761581421,1.1339995861053467,0.9160053730010986,1.4819998741149902,0.5829901695251465,1.771000862121582,2.0610125064849854,1.3740119934082031,1.2179999351501465,1.8319873809814453,1.1890010833740234,0.8320002555847168,1.3339996337890625,0.6879994869232178,0.71000075340271
0.7_0.3,0.8389968872070312,1.238050937652588,0.875999927520752,1.410111427307129,0.8110005855560303,2.0999982357025146,1.8390109539031982,1.4980018138885498,1.3959999084472656,1.1670095920562744,1.0709881782531738,0.6389966011047363,1.2390105724334717,0.5240006446838379,0.40199971199035645
0.7_0.4,1.3730003833770752,1.0219974517822266,0.660999059677124,1.251000165939331,0.7470016479492188,1.5819997787475586,1.1889991760253906,1.7670114040374756,0.6590116024017334,0.684999942779541,0.778998851776123,0.9880123138427734,0.07700085639953613,0.7060010433197021,0.24399995803833008
0.7_0.5,1.6999969482421875,2.4419984817504883,2.685023784637451,0.656998872756958,1.1690003871917725,2.990999221801758,0.7819998264312744,2.647001266479492,0.455000638961792,0.6190109252929688,0.05700063705444336,1.033013105392456,0.035001277923583984,1.3890013694763184,1.2650001049041748
0.7_0.6,5.0009987354278564,5.000515460968018,5.000187873840332,5.000738620758057,5.000881910324097,5.000996828079224,5.000998497009277,5.000000715255737,5.000763416290283,5.000896215438843,5.000001668930054,5.000987529754639,5.000012636184692,5.00100040435791,5.000835180282593
0.7_0.7,5.000002384185791,5.000001907348633,5.0000011920928955,5.000924348831177,5.000999689102173,5.000999689102173,5.000999212265015,5.000010967254639,5.000999689102173,5.000020265579224,5.000511169433594,5.000999927520752,5.000998497009277,5.000000238418579,5.000999212265015
0.7_0.8,5.000999927520752,5.000002145767212,5.000000715255737,5.00100040435791,5.000011205673218,5.000000476837158,5.000012397766113,5.000012159347534,5.000998497009277,5.000192403793335,5.000047206878662,5.000999927520752,5.000000715255737,5.000998497009277,5.000035285949707
0.7_0.9,5.0000104904174805,5.0000128746032715,5.000999212265015,5.001001834869385,5.000000476837158,5.000999927520752,5.000012159347534,5.000999927520752,5.000340938568115,5.001000165939331,5.000258207321167,5.00001335144043,5.000012636184692,5.0009989738464355,5.000032901763916
0.8_0.1,1.4469988346099854,1.461998701095581,1.542001724243164,1.9699997901916504,1.3900110721588135,2.2180016040802,2.677999973297119,2.271012306213379,1.626009464263916,1.2150087356567383,1.6740100383758545,1.208000659942627,1.1029987335205078,1.133012294769287,1.2749991416931152
0.8_0.2,1.3179998397827148,1.1937236785888672,1.5820000171661377,0.8510019779205322,1.5459988117218018,1.3230006694793701,1.425999402999878,2.370997905731201,1.4480113983154297,1.4829988479614258,1.0019896030426025,0.7750003337860107,1.5600099563598633,0.8039889335632324,1.2620015144348145
0.8_0.3,1.3210110664367676,1.1317920684814453,1.2319998741149902,1.3399991989135742,0.8120014667510986,1.1119985580444336,1.7900121212005615,1.2050015926361084,1.2990021705627441,2.046997547149658,0.860999345779419,0.3319997787475586,0.7830092906951904,0.5019991397857666,0.5990097522735596
0.8_0.4,1.2599880695343018,0.9357192516326904,1.4519987106323242,1.5439980030059814,0.7210094928741455,1.087010145187378,1.2789995670318604,0.8480105400085449,1.4900002479553223,1.315999984741211,0.6335132122039795,0.856011152267456,0.7739999294281006,0.17099857330322266,0.5899996757507324
0.8_0.5,0.35500097274780273,0.6004984378814697,0.6220118999481201,1.73099946975708,0.45599889755249023,0.9679877758026123,0.24298644065856934,1.264000654220581,1.1530117988586426,0.8260002136230469,1.276710033416748,0.03301048278808594,1.3969871997833252,0.10100007057189941,0.07499933242797852
