maze,wall_1_1_0.1_0.1,wall_2_1_0.2_0.2,wall_2_1_0.4_0.4,wall_2_1_0.6_0.6,wall_4_1_0.1_0.1,columns_1_1_0.1_0.1,columns_2_1_0.2_0.2,columns_2_1_0.4_0.4,columns_2_1_0.6_0.6,columns_4_1_0.1_0.1,board_1_1_0.1_0.1,board_2_1_0.2_0.2,board_2_1_0.4_0.4,board_2_1_0.6_0.6,board_4_1_0.1_0.1
0.6_0.6,17.0,17.0,52137.0,17.0,51598.0,50813.0,49095.0,21.0,21.0,47358.0,49413.0,50321.0,50300.0,48834.0,50314.0
0.6_0.7,17.0,17.0,17.0,17.0,17.0,50129.0,50733.0,21.0,21.0,23.0,50745.0,50963.0,52449.0,15.0,49592.0
0.6_0.8,17.0,52283.0,17.0,17.0,51593.0,48078.0,21.0,21.0,21.0,51245.0,48909.0,50626.0,50062.0,52162.0,50184.0
0.6_0.9,49008.0,17.0,17.0,17.0,17.0,50806.0,21.0,21.0,21.0,23.0,48965.0,49433.0,48963.0,52322.0,52009.0
0.7_0.1,23.0,21.0,17.0,17.0,17.0,21.0,21.0,21.0,29.0,43.0,93.0,65.0,15.0,39.0,73.0
0.7_0.2,21.0,21.0,19.0,17.0,17.0,25.0,23.0,23.0,21.0,23.0,89.0,61.0,31.0,23.0,95.0
0.7_0.3,17.0,17.0,19.0,17.0,17.0,45.0,23.0,21.0,21.0,23.0,37.0,97.0,45.0,43.0,51.0
0.7_0.4,17.0,17.0,17.0,17.0,23.0,21.0,23.0,21.0,21.0,33.0,65.0,119.0,35.0,21.0,61.0
0.7_0.5,23.0,19.0,17.0,17.0,25.0,43.0,21.0,21.0,21.0,25.0,71.0,89.0,51.0,17.0,95.0
0.7_0.6,17.0,17.0,17.0,17.0,51077.0,50446.0,47449.0,21.0,21.0,25.0,52536.0,51678.0,51805.0,15.0,50345.0
0.7_0.7,50472.0,17.0,17.0,17.0,17.0,51094.0,48693.0,49346.0,21.0,47199.0,49064.0,51946.0,52607.0,50455.0,49568.0
0.7_0.8,17.0,17.0,17.0,17.0,17.0,46856.0,21.0,21.0,21.0,49970.0,51036.0,49806.0,51989.0,15.0,52078.0
0.7_0.9,17.0,17.0,51689.0,17.0,48373.0,46568.0,21.0,21.0,21.0,49700.0,51177.0,48893.0,50556.0,17.0,53071.0
0.8_0.1,17.0,17.0,17.0,17.0,23.0,25.0,21.0,25.0,27.0,25.0,59.0,69.0,63.0,43.0,111.0
0.8_0.2,17.0,17.0,17.0,17.0,17.0,21.0,23.0,21.0,21.0,29.0,89.0,71.0,57.0,35.0,71.0
0.8_0.3,17.0,17.0,17.0,17.0,17.0,29.0,39.0,21.0,21.0,37.0,83.0,47.0,43.0,31.0,75.0
0.8_0.4,17.0,19.0,17.0,17.0,19.0,63.0,51.0,21.0,21.0,23.0,57.0,47.0,41.0,29.0,77.0
0.8_0.5,17.0,17.0,17.0,17.0,19.0,25.0,21.0,21.0,21.0,25.0,59.0,37.0,67.0,31.0,63.0
0.8_0.6,17.0,17.0,51316.0,17.0,48760.0,47436.0,21.0,21.0,21.0,49565.0,50702.0,49217.0,50999.0,50270.0,50047.0
0.8_0.7,17.0,19.0,19.0,17.0,17.0,21.0,21.0,21.0,21.0,52171.0,50964.0,48694.0,49262.0,50195.0,50226.0
0.8_0.8,17.0,47489.0,17.0,17.0,17.0,49613.0,50409.0,21.0,21.0,49545.0,50927.0,51951.0,48802.0,48740.0,53309.0
0.8_0.9,48362.0,17.0,17.0,17.0,17.0,51094.0,21.0,21.0,21.0,51312.0,52132.0,49066.0,51951.0,17.0,52031.0
0.9_0.1,17.0,17.0,17.0,17.0,17.0,21.0,33.0,23.0,21.0,23.0,37.0,67.0,49.0,17.0,85.0
0.9_0.2,19.0,17.0,17.0,17.0,19.0,27.0,25.0,21.0,21.0,37.0,49.0,23.0,21.0,17.0,65.0
0.9_0.3,17.0,17.0,17.0,17.0,19.0,23.0,21.0,21.0,21.0,31.0,35.0,19.0,59.0,19.0,51.0
0.9_0.4,19.0,17.0,17.0,17.0,17.0,25.0,21.0,21.0,21.0,35.0,97.0,73.0,57.0,21.0,85.0
0.9_0.5,17.0,19.0,17.0,17.0,21.0,29.0,33.0,21.0,21.0,31.0,109.0,81.0,33.0,35.0,59.0
0.9_0.6,52096.0,19.0,17.0,17.0,19.0,49711.0,52427.0,21.0,21.0,21.0,49652.0,52473.0,50777.0,52556.0,53344.0
0.9_0.7,17.0,50963.0,51888.0,17.0,17.0,49489.0,21.0,21.0,21.0,21.0,47939.0,50663.0,50764.0,50440.0,53379.0
0.9_0.8,19.0,21.0,19.0,17.0,49929.0,21.0,50316.0,21.0,21.0,51142.0,50655.0,49159.0,49029.0,15.0,51173.0
0.9_0.9,51795.0,17.0,17.0,17.0,19.0,21.0,47405.0,21.0,21.0,21.0,52514.0,51376.0,50819.0,15.0,51931.0
