maze,wall_1_1_0.1_0.1,wall_2_1_0.2_0.2,wall_2_1_0.4_0.4,wall_2_1_0.6_0.6,wall_4_1_0.1_0.1,columns_1_1_0.1_0.1,columns_2_1_0.2_0.2,columns_2_1_0.4_0.4,columns_2_1_0.6_0.6,columns_4_1_0.1_0.1,board_1_1_0.1_0.1,board_2_1_0.2_0.2,board_2_1_0.4_0.4,board_2_1_0.6_0.6,board_4_1_0.1_0.1
0.1_0.1,1.2069990634918213,0.6734316349029541,0.5059988498687744,1.0219998359680176,0.6139998435974121,1.1760022640228271,0.8280007839202881,0.7140004634857178,1.5280001163482666,0.9229998588562012,0.7370004653930664,0.4769880771636963,0.37000179290771484,0.7410001754760742,0.8131539821624756
0.1_0.2,0.5470011234283447,0.5360267162322998,0.38300180435180664,0.5251011848449707,0.6350100040435791,0.9699966907501221,0.8090012073516846,1.2909998893737793,1.4660086631774902,0.7970016002655029,0.3490002155303955,0.31100010871887207,0.31099987030029297,0.3139989376068115,0.4899890422821045
0.1_0.3,0.30500197410583496,0.3299989700317383,0.5819985866546631,0.25299954414367676,0.6679978370666504,0.7490129470825195,1.174001932144165,0.6549997329711914,0.8209884166717529,0.8269999027252197,0.21800017356872559,0.4869997501373291,0.33699965476989746,0.3250107765197754,0.08000063896179199
0.1_0.4,0.4790008068084717,0.5410001277923584,0.4570004940032959,0.2060086727142334,0.5319998264312744,0.6879971027374268,1.3900580406188965,0.7570004463195801,0.604010820388794,0.9419996738433838,0.30899977684020996,0.49499964714050293,0.31799983978271484,0.43599963188171387,0.45301079750061035
0.1_0.5,0.2590000629425049,0.38499927520751953,0.300001859664917,0.08901238441467285,0.12199950218200684,0.7100005149841309,1.207287073135376,0.5819997787475586,0.5219883918762207,0.7640116214752197,0.6100003719329834,0.3969998359680176,0.3209996223449707,0.047998666763305664,0.1960000991821289
0.1_0.6,5.0009987354278564,5.000027656555176,5.000624656677246,5.000267028808594,5.000040292739868,5.001000165939331,5.000816822052002,5.000009298324585,5.000014305114746,5.000022649765015,5.0000011920928955,5.001000165939331,5.000998020172119,5.000999450683594,5.0000011920928955
0.1_0.7,5.000999689102173,5.0000319480896,5.000085353851318,5.000000476837158,5.000009775161743,5.000999212265015,5.000201225280762,5.00099778175354,5.000976085662842,5.000000238418579,5.000736951828003,5.000003099441528,5.000998258590698,5.001000165939331,5.0009989738464355
0.1_0.8,5.000999212265015,5.0010011196136475,5.00009560585022,5.000831127166748,5.000998020172119,5.000002145767212,5.000999927520752,5.001002073287964,5.000999689102173,5.0001325607299805,5.000010013580322,5.0000104904174805,5.000010013580322,5.000999927520752,5.000999927520752
0.1_0.9,5.001000881195068,5.000230312347412,5.000010967254639,5.000499486923218,5.000036954879761,5.000001430511475,5.000759840011597,5.000011682510376,5.000161409378052,5.000001668930054,5.000081777572632,5.000000238418579,5.000999212265015,5.000998497009277,5.000999927520752
0.2_0.1,1.1459996700286865,1.0029985904693604,1.4789998531341553,1.1289920806884766,0.5400021076202393,1.6140108108520508,1.6019866466522217,2.3629887104034424,2.4260008335113525,1.1310114860534668,0.7120003700256348,0.9480018615722656,1.0669996738433838,1.1250114440917969,0.6270010471343994
0.2_0.2,0.8199996948242188,0.8320021629333496,0.7010083198547363,0.6105403900146484,0.6499977111816406,1.5309898853302002,1.0989985466003418,1.7939894199371338,2.128999948501587,0.6219992637634277,0.92799973487854,0.740999698638916,0.7639999389648438,0.46801185607910156,0.07499933242797852
0.2_0.3,0.3450021743774414,0.6710009574890137,0.7190005779266357,0.4090113639831543,0.182999849319458,1.3169982433319092,1.5460002422332764,1.584012746810913,1.5979998111724854,0.6199877262115479,0.2819995880126953,0.4009993076324463,0.24199843406677246,0.6079895496368408,0.5610013008117676
0.2_0.4,0.6349997520446777,0.6719992160797119,0.07900142669677734,0.52298903465271,0.30500102043151855,1.3270013332366943,1.0740008354187012,0.689988374710083,1.3929877281188965,0.8390007019042969,0.12199831008911133,0.35400986671447754,0.15799951553344727,0.1549999713897705,0.28999853134155273
