maze,wall_1_bonus_0.1_0.1,wall_2_bonus_0.2_0.2,wall_2_bonus_0.4_0.4,wall_2_bonus_0.6_0.6,wall_4_bonus_0.1_0.1,columns_1_bonus_0.1_0.1,columns_2_bonus_0.2_0.2,columns_2_bonus_0.4_0.4,columns_2_bonus_0.6_0.6,columns_4_bonus_0.1_0.1,board_1_bonus_0.1_0.1,board_2_bonus_0.2_0.2,board_2_bonus_0.4_0.4,board_2_bonus_0.6_0.6,board_4_bonus_0.1_0.1
0.2_0.2,2909.0,839.0,819.0,801.0,815.0,26942.0,25420.0,23404.0,25218.0,16300.0,5206.0,7132.0,12480.0,11116.0,8334.0
0.2_0.3,20691.0,747.0,755.0,743.0,823.0,7090.0,26694.0,23156.0,25108.0,21632.0,16284.0,8040.0,12056.0,18244.0,6126.0
0.2_0.4,1645.0,657.0,969.0,673.0,781.0,23802.0,19814.0,20676.0,19618.0,27096.0,24878.0,4322.0,8456.0,11664.0,6160.0
0.2_0.5,7239.0,1457.0,485.0,913.0,855.0,20120.0,15466.0,16118.0,20748.0,25758.0,7758.0,6612.0,14316.0,11754.0,4830.0
0.2_0.6,987.0,463.0,447.0,461.0,375.0,21372.0,14040.0,47846.0,48219.0,48000.0,20916.0,15118.0,6868.0,47326.0,5952.0
0.2_0.7,521.0,121.0,117.0,123.0,125.0,15486.0,7934.0,47745.0,47895.0,47820.0,9910.0,12818.0,46789.0,47413.0,6168.0
0.2_0.8,10001.0,221.0,117.0,117.0,117.0,10110.0,26098.0,47616.0,47492.0,47749.0,12294.0,4990.0,47183.0,47516.0,47630.0
0.2_0.9,205.0,117.0,117.0,117.0,117.0,23948.0,48142.0,47673.0,47720.0,47825.0,11614.0,47993.0,47380.0,47247.0,47543.0
0.3_0.1,4655.0,869.0,1223.0,875.0,947.0,19750.0,25288.0,22370.0,28514.0,20614.0,15890.0,904.0,9506.0,2464.0,10448.0
0.3_0.2,18445.0,821.0,825.0,823.0,835.0,18322.0,21274.0,19784.0,14722.0,13500.0,14070.0,12140.0,5676.0,11652.0,10390.0
0.3_0.3,14399.0,733.0,743.0,745.0,831.0,14270.0,18686.0,19884.0,22066.0,17898.0,1098.0,8446.0,6052.0,5862.0,8798.0
0.3_0.4,11825.0,637.0,639.0,635.0,707.0,27062.0,20540.0,30250.0,30628.0,13224.0,19484.0,4110.0,13484.0,16484.0,11146.0
0.3_0.5,1901.0,991.0,863.0,837.0,817.0,23758.0,16242.0,14384.0,19622.0,26618.0,16338.0,4742.0,5700.0,13962.0,3818.0
0.3_0.6,7273.0,533.0,367.0,357.0,499.0,9302.0,20990.0,47691.0,47616.0,47650.0,5786.0,12332.0,47769.0,47725.0,12396.0
0.3_0.7,1211.0,133.0,121.0,123.0,119.0,36360.0,9348.0,47982.0,48201.0,48198.0,20748.0,2226.0,47782.0,47346.0,8076.0
0.3_0.8,117.0,117.0,117.0,117.0,191.0,30166.0,47943.0,47304.0,48005.0,47785.0,2814.0,47609.0,47201.0,47582.0,14056.0
0.3_0.9,2821.0,117.0,117.0,177.0,117.0,8142.0,47671.0,47628.0,47839.0,47751.0,19752.0,46985.0,46901.0,47455.0,47866.0
0.4_0.1,2305.0,883.0,893.0,917.0,967.0,15288.0,15076.0,19630.0,33502.0,21110.0,3734.0,8988.0,8144.0,6146.0,6884.0
0.4_0.2,13399.0,829.0,823.0,997.0,863.0,20216.0,27084.0,29234.0,24616.0,16772.0,7282.0,3748.0,3848.0,4340.0,4524.0
0.4_0.3,14745.0,685.0,717.0,743.0,683.0,7636.0,24004.0,21324.0,29562.0,12430.0,7164.0,2818.0,12782.0,2722.0,6976.0
0.4_0.4,6393.0,633.0,651.0,755.0,899.0,4586.0,28008.0,16048.0,22130.0,30882.0,16944.0,4374.0,7820.0,18538.0,6924.0
0.4_0.5,5717.0,579.0,1001.0,515.0,699.0,28644.0,34452.0,17106.0,32582.0,27472.0,2236.0,9562.0,11704.0,14772.0,10946.0
0.4_0.6,3593.0,435.0,275.0,437.0,273.0,17014.0,19406.0,47377.0,47296.0,48128.0,20986.0,1178.0,47692.0,47307.0,10238.0
0.4_0.7,117.0,119.0,121.0,117.0,121.0,31270.0,47690.0,47810.0,47700.0,47808.0,6608.0,6358.0,46998.0,47336.0,14000.0
0.4_0.8,1945.0,117.0,117.0,117.0,177.0,33992.0,47614.0,47462.0,47899.0,47475.0,19616.0,47247.0,46965.0,46761.0,15996.0
0.4_0.9,701.0,117.0,117.0,117.0,117.0,39118.0,47690.0,47417.0,47598.0,47363.0,1282.0,47712.0,47575.0,47615.0,47486.0
0.5_0.1,17899.0,925.0,917.0,885.0,907.0,26912.0,20388.0,33946.0,20206.0,19856.0,7132.0,5088.0,15344.0,10366.0,8848.0
0.5_0.2,5711.0,831.0,837.0,851.0,871.0,24884.0,26722.0,31080.0,22456.0,14848.0,7932.0,13570.0,10116.0,8594.0,8636.0
0.5_0.3,6761.0,749.0,691.0,747.0,747.0,16446.0,24930.0,17420.0,30838.0,17114.0,17764.0,15112.0,10424.0,16122.0,4838.0
0.5_0.4,12611.0,661.0,645.0,647.0,911.0,23798.0,32532.0,19880.0,26110.0,28782.0,23098.0,13444.0,4620.0,12744.0,8772.0
0.5_0.5,7649.0,725.0,495.0,717.0,863.0,25268.0,19468.0,23028.0,24298.0,26712.0,10284.0,12136.0,7420.0,27442.0,9006.0
0.5_0.6,7265.0,463.0,481.0,429.0,421.0,15688.0,24656.0,48004.0,47702.0,48158.0,25874.0,5136.0,49969.0,47613.0,4712.0
0.5_0.7,167.0,117.0,119.0,117.0,117.0,25326.0,46910.0,47873.0,47582.0,47756.0,25288.0,11708.0,47323.0,47410.0,13118.0
0.5_0.8,117.0,117.0,117.0,117.0,117.0,24666.0,47171.0,47535.0,47981.0,47330.0,23432.0,48058.0,46816.0,47362.0,47372.0
0.5_0.9,151.0,117.0,117.0,117.0,137.0,47247.0,47086.0,47780.0,47536.0,47689.0,11622.0,47927.0,46081.0,47499.0,47882.0
0.6_0.1,13589.0,919.0,899.0,927.0,1409.0,30302.0,27536.0,22812.0,28336.0,18544.0,11542.0,8012.0,8886.0,6410.0,5664.0
0.6_0.2,10945.0,1353.0,839.0,841.0,849.0,25350.0,18130.0,30514.0,30204.0,16656.0,10016.0,7714.0,12928.0,4622.0,3046.0
0.6_0.3,12063.0,1261.0,737.0,1053.0,755.0,10566.0,22044.0,25998.0,22888.0,14186.0,16152.0,13594.0,8742.0,7654.0,11574.0
0.6_0.4,11101.0,941.0,651.0,651.0,741.0,29042.0,18320.0,28058.0,23940.0,19102.0,19294.0,4314.0,16218.0,13764.0,5632.0
0.6_0.5,6623.0,635.0,587.0,643.0,1049.0,24364.0,11450.0,12322.0,24888.0,31300.0,11732.0,12840.0,7646.0,22978.0,11510.0
0.6_0.6,3523.0,365.0,539.0,281.0,469.0,18252.0,47421.0,47559.0,47006.0,47720.0,18568.0,27400.0,47449.0,47413.0,15886.0
0.6_0.7,117.0,117.0,117.0,117.0,117.0,6602.0,47838.0,47886.0,47976.0,47951.0,26486.0,47999.0,47488.0,47331.0,22234.0
0.6_0.8,117.0,117.0,117.0,117.0,117.0,34160.0,47732.0,47520.0,47853.0,47223.0,13794.0,47645.0,47017.0,47453.0,47622.0
0.6_0.9,117.0,285.0,117.0,117.0,225.0,47465.0,47211.0,47406.0,47554.0,47637.0,11068.0,47139.0,46626.0,47646.0,47609.0
0.7_0.1,13697.0,859.0,917.0,911.0,889.0,13850.0,25878.0,20032.0,29484.0,19698.0,14326.0,9540.0,6526.0,7068.0,3406.0
0.7_0.2,24311.0,823.0,845.0,831.0,2661.0,30402.0,19306.0,25422.0,26576.0,16644.0,8178.0,12724.0,7040.0,14494.0,10058.0
0.7_0.3,17193.0,715.0,743.0,729.0,779.0,22768.0,18398.0,27600.0,24632.0,17420.0,9358.0,19672.0,15026.0,5268.0,17948.0
0.7_0.4,12715.0,1045.0,663.0,755.0,651.0,21560.0,27118.0,22526.0,29490.0,18742.0,5516.0,10864.0,16924.0,22688.0,16348.0
0.7_0.5,7781.0,683.0,835.0,771.0,511.0,25048.0,11142.0,13134.0,26556.0,24902.0,2590.0,17748.0,12714.0,15052.0,9496.0
0.7_0.6,2005.0,499.0,367.0,429.0,343.0,17902.0,47243.0,47701.0,47694.0,47809.0,21192.0,47733.0,46994.0,47652.0,13112.0
0.7_0.7,117.0,117.0,117.0,117.0,117.0,31202.0,47819.0,47696.0,47733.0,47408.0,28958.0,48074.0,47751.0,47429.0,47606.0
0.7_0.8,117.0,117.0,117.0,117.0,135.0,21360.0,47027.0,47529.0,47001.0,47306.0,22870.0,48006.0,47191.0,47629.0,24080.0
0.7_0.9,117.0,191.0,117.0,117.0,117.0,46569.0,47189.0,47296.0,47813.0,47693.0,4028.0,47853.0,47656.0,47642.0,43828.0
0.8_0.1,4393.0,909.0,909.0,901.0,887.0,37954.0,24674.0,20704.0,25736.0,20582.0,13532.0,2828.0,2666.0,6114.0,2680.0
0.8_0.2,20527.0,841.0,835.0,837.0,817.0,33914.0,19040.0,21330.0,22630.0,20244.0,11832.0,14732.0,10264.0,7606.0,7724.0
0.8_0.3,8493.0,743.0,723.0,733.0,1079.0,28466.0,23216.0,15696.0,20360.0,28320.0,21582.0,14518.0,9220.0,7262.0,12648.0
0.8_0.4,14719.0,1199.0,645.0,657.0,641.0,29864.0,31486.0,23138.0,25386.0,14044.0,9214.0,11208.0,7388.0,11404.0,13146.0
0.8_0.5,2987.0,1259.0,493.0,485.0,707.0,12038.0,23404.0,13972.0,21286.0,30632.0,14600.0,5154.0,20948.0,10256.0,9720.0
0.8_0.6,509.0,365.0,477.0,499.0,477.0,23246.0,5246.0,47696.0,47903.0,47834.0,19266.0,25512.0,47222.0,47354.0,11260.0
0.8_0.7,17991.0,117.0,117.0,117.0,117.0,25398.0,47387.0,47848.0,47325.0,47723.0,3310.0,48026.0,47133.0,47436.0,47731.0
0.8_0.8,273.0,117.0,117.0,117.0,117.0,20894.0,47252.0,47234.0,47710.0,47622.0,14220.0,47439.0,47608.0,47395.0,47534.0
0.8_0.9,117.0,117.0,117.0,117.0,117.0,49637.0,47787.0,47496.0,47597.0,47434.0,47196.0,47641.0,47988.0,47738.0,47164.0
0.9_0.1,18241.0,899.0,897.0,851.0,873.0,23434.0,27454.0,28996.0,30736.0,16030.0,15750.0,4968.0,4320.0,2694.0,6508.0
0.9_0.2,7975.0,835.0,847.0,843.0,823.0,36382.0,21682.0,29212.0,22564.0,22636.0,16772.0,9466.0,4610.0,8498.0,7312.0
0.9_0.3,3645.0,743.0,737.0,715.0,709.0,36400.0,32210.0,33208.0,18722.0,15936.0,20498.0,13818.0,13820.0,10008.0,16574.0
0.9_0.4,4375.0,637.0,807.0,1333.0,637.0,18458.0,23854.0,30228.0,26282.0,14402.0,24976.0,4676.0,4222.0,10384.0,15262.0
0.9_0.5,7107.0,563.0,847.0,1087.0,737.0,27436.0,17206.0,20320.0,26772.0,27400.0,18548.0,5196.0,11926.0,22292.0,24290.0
0.9_0.6,2597.0,277.0,397.0,363.0,363.0,17434.0,48528.0,47381.0,47420.0,48136.0,9100.0,47319.0,47416.0,46951.0,17704.0
0.9_0.7,5925.0,117.0,117.0,117.0,117.0,17056.0,47788.0,47502.0,47979.0,47792.0,15860.0,47428.0,46850.0,47199.0,47675.0
0.9_0.8,4133.0,117.0,117.0,117.0,117.0,47092.0,47586.0,45996.0,47173.0,47778.0,6446.0,47478.0,47443.0,47796.0,47463.0
0.9_0.9,117.0,117.0,117.0,117.0,139.0,46805.0,47753.0,46760.0,47595.0,47273.0,47234.0,47401.0,47848.0,47528.0,46900.0
