maze,wall_1_bonus_0.1_0.1,wall_2_bonus_0.2_0.2,wall_2_bonus_0.4_0.4,wall_2_bonus_0.6_0.6,wall_4_bonus_0.1_0.1,columns_1_bonus_0.1_0.1,columns_2_bonus_0.2_0.2,columns_2_bonus_0.4_0.4,columns_2_bonus_0.6_0.6,columns_4_bonus_0.1_0.1,board_1_bonus_0.1_0.1,board_2_bonus_0.2_0.2,board_2_bonus_0.4_0.4,board_2_bonus_0.6_0.6,board_4_bonus_0.1_0.1
0.4_0.9,3653.0,47692.0,46668.0,47540.0,47347.0,6730.0,47453.0,47484.0,47116.0,47363.0,9036.0,46979.0,46948.0,47726.0,47624.0
0.5_0.1,25191.0,20651.0,19761.0,17507.0,11435.0,22540.0,16526.0,24124.0,19236.0,5946.0,9158.0,6738.0,4440.0,8082.0,7102.0
0.5_0.2,17785.0,20573.0,19083.0,18177.0,8857.0,18062.0,21554.0,20978.0,21816.0,14610.0,6808.0,2452.0,5820.0,7018.0,5186.0
0.5_0.3,24021.0,6783.0,4821.0,5631.0,8979.0,4638.0,18320.0,17942.0,15898.0,8414.0,9438.0,6438.0,8044.0,8762.0,4124.0
0.5_0.4,14185.0,11919.0,12543.0,19853.0,11201.0,5310.0,23200.0,7766.0,13414.0,16324.0,8730.0,7308.0,4780.0,6638.0,4290.0
0.5_0.5,11083.0,16723.0,12463.0,23421.0,28623.0,28490.0,21108.0,10842.0,18620.0,21236.0,11952.0,8536.0,11346.0,11780.0,8752.0
0.5_0.6,12509.0,47486.0,46381.0,47566.0,47432.0,12894.0,15806.0,47031.0,47192.0,47699.0,8160.0,9056.0,49749.0,47372.0,47697.0
0.5_0.7,22397.0,47834.0,45336.0,47730.0,47449.0,20266.0,47400.0,47771.0,47832.0,48054.0,10752.0,15934.0,47164.0,47523.0,47595.0
0.5_0.8,28287.0,47920.0,45224.0,47518.0,47614.0,23086.0,47766.0,47508.0,47164.0,47529.0,12104.0,47218.0,47401.0,47687.0,47662.0
0.5_0.9,7519.0,47696.0,46037.0,47455.0,47566.0,35024.0,47455.0,47331.0,47530.0,47504.0,8592.0,47051.0,46662.0,47439.0,47026.0
0.6_0.1,11013.0,20727.0,22187.0,13607.0,16157.0,13284.0,22712.0,13070.0,27408.0,18444.0,11034.0,2676.0,4588.0,4608.0,2678.0
0.6_0.2,10813.0,11791.0,15441.0,18373.0,12125.0,24828.0,20892.0,23176.0,19878.0,11024.0,7824.0,6770.0,8374.0,7776.0,2836.0
0.6_0.3,22831.0,10317.0,9761.0,6435.0,12601.0,27346.0,23542.0,20874.0,18028.0,13996.0,9528.0,5272.0,8168.0,8802.0,5822.0
0.6_0.4,11197.0,18295.0,12511.0,23165.0,9327.0,22210.0,21346.0,24646.0,19514.0,10116.0,14512.0,4880.0,3992.0,8734.0,4934.0
0.6_0.5,14989.0,11323.0,15591.0,18209.0,24901.0,22560.0,7076.0,11822.0,18076.0,15694.0,6412.0,4832.0,9398.0,9780.0,9308.0
0.6_0.6,19901.0,47567.0,46742.0,47598.0,47739.0,22068.0,47196.0,47651.0,43040.0,48073.0,15062.0,2594.0,47542.0,47697.0,47574.0
0.6_0.7,24071.0,47293.0,47356.0,47609.0,47811.0,24848.0,47360.0,47424.0,47403.0,47683.0,3714.0,47414.0,47440.0,47555.0,47347.0
0.6_0.8,14483.0,46805.0,47133.0,47498.0,47597.0,18622.0,48017.0,47578.0,47361.0,47326.0,3524.0,47582.0,46754.0,47616.0,47666.0
0.6_0.9,47195.0,46660.0,47198.0,47614.0,47787.0,47274.0,47673.0,47345.0,47589.0,47826.0,16448.0,46981.0,47238.0,47285.0,46890.0
0.7_0.1,24379.0,14417.0,20113.0,13745.0,15037.0,29168.0,20468.0,24298.0,14014.0,16398.0,16516.0,6442.0,8182.0,2490.0,2348.0
0.7_0.2,12255.0,17895.0,16693.0,29015.0,6997.0,26530.0,15668.0,18606.0,10264.0,12034.0,7284.0,7188.0,8058.0,9014.0,4746.0
0.7_0.3,12461.0,10699.0,18539.0,15421.0,9109.0,14340.0,14048.0,13060.0,16620.0,11088.0,5668.0,9132.0,8878.0,5810.0,7866.0
0.7_0.4,24157.0,8149.0,20571.0,11111.0,8643.0,28994.0,9880.0,16798.0,31926.0,7680.0,3034.0,7364.0,9738.0,10394.0,15532.0
0.7_0.5,20723.0,19513.0,10071.0,22123.0,24449.0,25776.0,10400.0,12320.0,18240.0,15628.0,36434.0,3786.0,8722.0,10108.0,12060.0
0.7_0.6,9057.0,47449.0,47139.0,47715.0,47661.0,12720.0,48061.0,47757.0,48121.0,47889.0,948.0,47621.0,47061.0,46514.0,47420.0
0.7_0.7,25057.0,46980.0,46741.0,47724.0,47378.0,26428.0,47990.0,47630.0,47660.0,48008.0,5142.0,47734.0,46920.0,47448.0,47027.0
0.7_0.8,7931.0,47526.0,46053.0,47229.0,47645.0,19442.0,47635.0,47050.0,47609.0,47889.0,20416.0,47462.0,47646.0,47200.0,47101.0
0.7_0.9,48598.0,47558.0,47178.0,47709.0,47722.0,47640.0,47775.0,47415.0,47664.0,47591.0,8680.0,47700.0,47133.0,47693.0,47622.0
0.8_0.1,18383.0,16437.0,14631.0,12491.0,9727.0,19508.0,16710.0,21748.0,10332.0,12724.0,7474.0,6406.0,5552.0,6638.0,3724.0
0.8_0.2,20753.0,18343.0,14875.0,7557.0,11847.0,39698.0,16254.0,21942.0,11922.0,14742.0,3004.0,11460.0,10210.0,7152.0,7138.0
0.8_0.3,16531.0,18995.0,9021.0,19887.0,6017.0,31116.0,17354.0,13696.0,11002.0,17218.0,9104.0,13034.0,5184.0,3248.0,7736.0
0.8_0.4,11371.0,8677.0,11991.0,30041.0,12621.0,25956.0,21734.0,10736.0,22952.0,10796.0,3848.0,6666.0,9640.0,5086.0,8056.0
0.8_0.5,8827.0,6095.0,13903.0,27965.0,27285.0,22010.0,7526.0,15658.0,19402.0,19294.0,6710.0,4018.0,15964.0,13416.0,22164.0
0.8_0.6,9353.0,47470.0,47251.0,47495.0,47775.0,10224.0,13106.0,47723.0,47629.0,48205.0,3064.0,36344.0,47030.0,47851.0,46991.0
0.8_0.7,18537.0,7937.0,47235.0,47433.0,47763.0,24764.0,7078.0,47368.0,47798.0,47713.0,15368.0,47167.0,47196.0,47741.0,46275.0
0.8_0.8,30789.0,47854.0,47204.0,47389.0,47383.0,32124.0,47655.0,47558.0,47347.0,47554.0,9316.0,47132.0,47484.0,47725.0,44931.0
0.8_0.9,3913.0,47681.0,46976.0,46563.0,47422.0,50032.0,47095.0,47153.0,47325.0,47733.0,46750.0,47566.0,47461.0,47502.0,47626.0
0.9_0.1,20407.0,8467.0,14615.0,17643.0,13349.0,24456.0,20102.0,22358.0,24358.0,8288.0,12350.0,8102.0,3970.0,5204.0,4110.0
0.9_0.2,23119.0,13113.0,16427.0,15409.0,15607.0,40744.0,19104.0,17434.0,20928.0,14958.0,7902.0,7556.0,5256.0,5492.0,5906.0
0.9_0.3,20877.0,13693.0,18801.0,17565.0,5745.0,35944.0,19038.0,24618.0,8080.0,10744.0,8370.0,8208.0,5290.0,4862.0,4314.0
0.9_0.4,29319.0,13169.0,9365.0,17761.0,10063.0,13378.0,14462.0,21176.0,28064.0,9304.0,1816.0,9450.0,4192.0,6338.0,5044.0
0.9_0.5,14397.0,13323.0,11093.0,31523.0,25653.0,39898.0,14290.0,16068.0,23936.0,20014.0,13540.0,8502.0,5974.0,12992.0,9414.0
0.9_0.6,36029.0,47399.0,47519.0,47857.0,47581.0,19390.0,47848.0,47994.0,47838.0,47953.0,6400.0,9202.0,47042.0,47803.0,47655.0
0.9_0.7,9569.0,47126.0,46653.0,47742.0,47882.0,13470.0,47573.0,47951.0,47827.0,47832.0,7952.0,47533.0,47561.0,47627.0,47670.0
0.9_0.8,27787.0,46773.0,46961.0,47360.0,47342.0,46667.0,47632.0,47621.0,47959.0,47402.0,19492.0,47668.0,47502.0,47604.0,47481.0
0.9_0.9,47578.0,46765.0,47200.0,47523.0,46987.0,46697.0,47395.0,47525.0,47683.0,47671.0,46364.0,47244.0,47425.0,47569.0,47594.0
