maze,wall_1_bonus_0.1_0.1,wall_2_bonus_0.2_0.2,wall_2_bonus_0.4_0.4,wall_2_bonus_0.6_0.6,wall_4_bonus_0.1_0.1,columns_1_bonus_0.1_0.1,columns_2_bonus_0.2_0.2,columns_2_bonus_0.4_0.4,columns_2_bonus_0.6_0.6,columns_4_bonus_0.1_0.1,board_1_bonus_0.1_0.1,board_2_bonus_0.2_0.2,board_2_bonus_0.4_0.4,board_2_bonus_0.6_0.6,board_4_bonus_0.1_0.1
0.1_0.1,5.000001668930054,5.000954866409302,5.00099778175354,5.0008015632629395,2.776010751724243,5.0009989738464355,5.000011205673218,5.000513792037964,5.000021457672119,5.000011920928955,3.8549997806549072,5.000000953674316,5.000425815582275,5.000010013580322,2.394986867904663
0.1_0.2,5.000000476837158,0.5409994125366211,4.582998514175415,4.783098936080933,2.307001829147339,5.000000953674316,5.00062108039856,5.001001596450806,5.000002145767212,5.000001907348633,5.000997066497803,4.85299015045166,3.3530004024505615,2.608989715576172,3.106011152267456
0.1_0.3,5.000999212265015,5.000999927520752,4.005001783370972,5.000198602676392,0.6090004444122314,5.000000238418579,5.0005199909210205,5.00000262260437,5.000002145767212,5.000991582870483,0.7430014610290527,4.862010955810547,4.533019065856934,5.000012159347534,1.4399981498718262
0.1_0.4,5.000001668930054,5.000342607498169,3.479997396469116,4.4619996547698975,1.6559977531433105,5.000997543334961,5.0009987354278564,5.0000011920928955,5.000033617019653,5.0000104904174805,3.8809993267059326,5.000991344451904,5.000000238418579,2.7110021114349365,5.000988721847534
0.1_0.5,5.000999212265015,1.6808311939239502,1.2439987659454346,0.8457520008087158,0.44099903106689453,5.000010251998901,5.000999212265015,5.000999212265015,5.000431776046753,5.000011444091797,4.555000066757202,4.572999477386475,4.55899977684021,5.000011444091797,5.000001430511475
0.1_0.6,4.3840012550354,1.4890103340148926,5.001001596450806,1.5790021419525146,1.2929997444152832,5.000000953674316,5.000001907348633,5.00056266784668,5.000155687332153,5.000007152557373,1.3169975280761719,4.5920093059539795,5.001000165939331,4.0160017013549805,0.8979966640472412
0.1_0.7,4.794002056121826,2.423882246017456,1.3410069942474365,2.5934720039367676,1.684000015258789,5.000997066497803,5.001000165939331,5.000694990158081,5.000679969787598,5.000988006591797,1.7869994640350342,3.082991600036621,5.000001430511475,5.0000011920928955,1.2449982166290283
0.1_0.8,5.000999212265015,5.000999689102173,5.0009989738464355,5.000999450683594,2.008999824523926,5.000000953674316,5.0000011920928955,5.000430107116699,5.000761032104492,5.000998020172119,5.000566482543945,1.9630002975463867,5.000555992126465,5.000999450683594,5.000012397766113
0.1_0.9,3.9620003700256348,5.000626802444458,5.001000165939331,5.000765800476074,2.242002010345459,5.000999927520752,5.0009987354278564,5.000999927520752,5.000019788742065,5.000011682510376,0.9459974765777588,5.000998020172119,5.000996112823486,5.000998258590698,5.000002384185791
0.2_0.1,5.0010011196136475,2.9824001789093018,4.5142271518707275,5.000790596008301,2.074997901916504,5.000001430511475,5.000012159347534,5.000997543334961,5.000099182128906,5.00098729133606,5.000008583068848,5.000999450683594,4.616945028305054,2.418999433517456,3.569002389907837
0.2_0.2,2.7090017795562744,5.0009965896606445,4.16827917098999,3.78802227973938,5.000012159347534,5.000001668930054,5.0009987354278564,5.00001072883606,5.0009236335754395,5.000999689102173,4.557999134063721,5.000999927520752,4.609997510910034,5.00001072883606,4.218998908996582
0.2_0.3,5.0009987354278564,4.752000331878662,1.2420001029968262,5.000999689102173,2.80199933052063,5.000002145767212,5.000999927520752,5.000149488449097,5.000513792037964,5.000999927520752,5.000001430511475,5.000000953674316,4.648000955581665,1.8659899234771729,2.4040021896362305
0.2_0.4,5.000002384185791,2.5354716777801514,0.9479897022247314,2.1859991550445557,3.9240119457244873,5.0009987354278564,5.000999450683594,5.000979900360107,5.000010967254639,5.000999212265015,4.76000189781189,4.573009967803955,3.579000473022461,1.5520110130310059,2.489997148513794
0.2_0.5,5.000000476837158,1.4479999542236328,1.4970011711120605,2.9920029640197754,2.1689999103546143,5.000999450683594,5.0000834465026855,5.00000262260437,5.0005669593811035,5.000999689102173,4.740999221801758,1.2869877815246582,1.982999324798584,1.7649939060211182,4.0380027294158936
0.2_0.6,1.238997220993042,1.0509998798370361,1.0819990634918213,5.000437021255493,1.9139995574951172,5.0009989738464355,5.00001072883606,5.00099778175354,5.000001430511475,5.000010013580322,4.486998558044434,3.929011106491089,3.7569994926452637,5.000009059906006,5.000000715255737
0.2_0.7,5.000001668930054,2.4909980297088623,5.0009987354278564,5.000001430511475,5.000011444091797,5.0009987354278564,5.000123977661133,5.000001430511475,5.000010013580322,5.000011444091797,2.6050000190734863,5.000997304916382,5.000218391418457,5.000010967254639,5.000999927520752
0.2_0.8,5.000000238418579,0.8729994297027588,5.00055456161499,5.000799179077148,5.00098991394043,5.000002145767212,5.000849723815918,5.001001358032227,5.000012159347534,5.00098991394043,5.000001907348633,5.000010251998901,5.000043630599976,5.000001668930054,5.000999212265015
0.2_0.9,5.0009987354278564,5.000694274902344,5.000999927520752,5.00099778175354,5.000011920928955,5.000996828079224,5.00015115737915,5.000011205673218,5.000988721847534,5.001000165939331,0.4329969882965088,5.0009989738464355,5.000721454620361,5.0009894371032715,5.000000476837158
0.3_0.1,3.5330021381378174,5.000000953674316,5.000511169433594,5.0000481605529785,2.2869884967803955,5.000999927520752,5.000996112823486,5.000991344451904,5.000999450683594,5.000012397766113,5.000998497009277,4.024999618530273,3.3399908542633057,2.952009677886963,5.0009987354278564
0.3_0.2,1.8720004558563232,1.3449995517730713,1.394953966140747,0.9739985466003418,4.98699688911438,5.000997543334961,5.0009613037109375,5.000999450683594,5.000010251998901,5.000987529754639,5.000000715255737,5.000010013580322,5.000030517578125,2.515009880065918,4.23799991607666
0.3_0.3,4.0090014934539795,1.0109987258911133,0.5639996528625488,1.0000545978546143,2.594999313354492,5.000012397766113,5.000000715255737,5.0001747608184814,5.000011682510376,5.000011205673218,5.000998020172119,2.092991352081299,5.000515937805176,5.000999212265015,0.9940023422241211
0.3_0.4,5.001002073287964,4.670140266418457,1.8919987678527832,2.6400809288024902,1.0679981708526611,5.000991344451904,5.000000476837158,5.0009989738464355,5.000999927520752,5.000990152359009,3.4509987831115723,4.861999988555908,4.471998453140259,4.3029913902282715,5.000011920928955
0.3_0.5,5.00100040435791,3.7203874588012695,0.7060027122497559,2.2320001125335693,2.0199997425079346,5.000998258590698,5.000000953674316,5.000999212265015,5.000999927520752,5.000009059906006,3.339999198913574,3.874011993408203,5.000011205673218,2.352999448776245,5.00098991394043
0.3_0.6,5.0000011920928955,0.9539999961853027,0.7430002689361572,5.0010011196136475,5.000012397766113,5.000011920928955,5.000009298324585,5.000998497009277,5.000000953674316,5.000988006591797,3.1330015659332275,5.000999927520752,4.422990083694458,5.000012636184692,5.0007994174957275
0.3_0.7,2.0609991550445557,0.9745137691497803,5.0008320808410645,5.000999927520752,5.000001430511475,5.000001907348633,5.000992059707642,5.00081205368042,5.000009298324585,5.000999927520752,5.000999689102173,3.3939998149871826,5.000053644180298,5.000998258590698,5.0000011920928955
0.3_0.8,3.35400390625,5.0000011920928955,5.000730037689209,5.001000165939331,5.0009965896606445,5.000999689102173,5.000999450683594,5.000018835067749,5.000988721847534,5.000011444091797,5.000999450683594,5.000009775161743,5.000511407852173,5.000011444091797,5.000999212265015
0.3_0.9,5.000998258590698,5.000074148178101,5.0000293254852295,5.000999689102173,5.000008583068848,4.818998336791992,5.0009987354278564,5.000033140182495,5.000000476837158,5.000011205673218,5.000999212265015,5.000989675521851,5.0006914138793945,5.0009894371032715,5.001002550125122
