maze,wall_1_bonus_0.1_0.1,wall_2_bonus_0.2_0.2,wall_2_bonus_0.4_0.4,wall_2_bonus_0.6_0.6,wall_4_bonus_0.1_0.1,columns_1_bonus_0.1_0.1,columns_2_bonus_0.2_0.2,columns_2_bonus_0.4_0.4,columns_2_bonus_0.6_0.6,columns_4_bonus_0.1_0.1,board_1_bonus_0.1_0.1,board_2_bonus_0.2_0.2,board_2_bonus_0.4_0.4,board_2_bonus_0.6_0.6,board_4_bonus_0.1_0.1
0.2_0.9,123.0,249.0,185.0,49850.0,49964.0,433.0,853.0,3299.0,123.0,48695.0,355.0,347.0,1655.0,123.0,323.0
0.3_0.1,279.0,175.0,141.0,165.0,177.0,699.0,557.0,545.0,565.0,579.0,289.0,309.0,479.0,455.0,213.0
0.3_0.2,299.0,207.0,179.0,163.0,203.0,613.0,693.0,569.0,591.0,421.0,381.0,761.0,203.0,565.0,111.0
0.3_0.3,467.0,113.0,133.0,113.0,205.0,543.0,525.0,619.0,569.0,399.0,485.0,149.0,195.0,435.0,307.0
0.3_0.4,187.0,91.0,133.0,141.0,169.0,711.0,447.0,677.0,599.0,481.0,351.0,111.0,233.0,427.0,249.0
0.3_0.5,53.0,123.0,99.0,199.0,177.0,551.0,523.0,525.0,505.0,403.0,205.0,271.0,189.0,387.0,199.0
0.3_0.6,111.0,135.0,229.0,49162.0,551.0,401.0,591.0,391.0,48577.0,631.0,455.0,621.0,505.0,191.0,197.0
0.3_0.7,71.0,153.0,151.0,49287.0,49667.0,541.0,449.0,47974.0,48074.0,48718.0,205.0,115.0,585.0,429.0,71.0
0.3_0.8,83.0,199.0,383.0,149.0,49591.0,593.0,543.0,49700.0,48916.0,48755.0,341.0,503.0,1005.0,1551.0,177.0
0.3_0.9,359.0,309.0,151.0,163.0,49415.0,285.0,893.0,499.0,117.0,48861.0,571.0,389.0,1333.0,127.0,279.0
0.4_0.1,119.0,159.0,175.0,163.0,141.0,527.0,353.0,595.0,579.0,577.0,473.0,493.0,345.0,457.0,237.0
0.4_0.2,541.0,201.0,153.0,183.0,165.0,635.0,479.0,571.0,585.0,535.0,373.0,577.0,391.0,403.0,491.0
0.4_0.3,225.0,127.0,121.0,133.0,279.0,521.0,425.0,573.0,601.0,615.0,655.0,377.0,425.0,423.0,263.0
0.4_0.4,461.0,171.0,141.0,133.0,217.0,291.0,441.0,731.0,569.0,305.0,539.0,467.0,659.0,381.0,245.0
0.4_0.5,171.0,113.0,153.0,201.0,197.0,715.0,489.0,575.0,431.0,445.0,537.0,323.0,271.0,563.0,183.0
0.4_0.6,315.0,119.0,237.0,49537.0,677.0,483.0,575.0,48298.0,48595.0,457.0,767.0,401.0,401.0,447.0,347.0
0.4_0.7,77.0,109.0,49218.0,49205.0,49333.0,441.0,601.0,48040.0,48082.0,389.0,351.0,257.0,527.0,107.0,261.0
0.4_0.8,177.0,131.0,215.0,49694.0,49520.0,679.0,647.0,48173.0,48416.0,48559.0,257.0,665.0,715.0,153.0,203.0
0.4_0.9,223.0,50739.0,57.0,53.0,49376.0,381.0,729.0,48547.0,103.0,48764.0,133.0,169.0,1603.0,239.0,225.0
0.5_0.1,377.0,163.0,103.0,149.0,171.0,561.0,429.0,571.0,541.0,517.0,323.0,431.0,523.0,503.0,233.0
0.5_0.2,545.0,211.0,173.0,161.0,167.0,731.0,433.0,581.0,579.0,545.0,151.0,401.0,443.0,543.0,111.0
0.5_0.3,93.0,159.0,119.0,111.0,207.0,603.0,439.0,609.0,551.0,533.0,341.0,495.0,337.0,449.0,347.0
0.5_0.4,67.0,149.0,133.0,133.0,133.0,401.0,651.0,469.0,571.0,485.0,249.0,229.0,443.0,381.0,361.0
0.5_0.5,383.0,203.0,195.0,191.0,187.0,275.0,287.0,457.0,541.0,389.0,399.0,319.0,313.0,341.0,423.0
0.5_0.6,201.0,305.0,311.0,49504.0,49381.0,489.0,615.0,1369.0,48474.0,411.0,647.0,381.0,283.0,339.0,319.0
0.5_0.7,151.0,117.0,49584.0,49263.0,49316.0,537.0,437.0,48613.0,47995.0,48325.0,663.0,367.0,333.0,107.0,177.0
0.5_0.8,271.0,299.0,49238.0,149.0,49773.0,305.0,1367.0,275.0,241.0,48693.0,459.0,371.0,583.0,123.0,345.0
0.5_0.9,473.0,49585.0,49513.0,53.0,49709.0,321.0,48863.0,49101.0,127.0,49021.0,411.0,379.0,333.0,119.0,171.0
0.6_0.1,413.0,115.0,155.0,167.0,163.0,503.0,575.0,625.0,555.0,575.0,197.0,303.0,459.0,415.0,463.0
0.6_0.2,497.0,159.0,175.0,163.0,159.0,533.0,469.0,591.0,583.0,459.0,459.0,565.0,377.0,457.0,163.0
0.6_0.3,655.0,335.0,111.0,111.0,175.0,621.0,459.0,589.0,571.0,617.0,535.0,293.0,307.0,455.0,95.0
0.6_0.4,213.0,67.0,133.0,133.0,179.0,589.0,615.0,587.0,511.0,439.0,823.0,341.0,327.0,381.0,365.0
0.6_0.5,149.0,165.0,153.0,207.0,189.0,679.0,797.0,343.0,427.0,297.0,673.0,319.0,285.0,389.0,301.0
0.6_0.6,145.0,183.0,49010.0,49529.0,49273.0,407.0,737.0,569.0,48361.0,505.0,641.0,347.0,293.0,191.0,175.0
0.6_0.7,187.0,487.0,48928.0,49594.0,49811.0,573.0,425.0,48095.0,48793.0,48995.0,163.0,313.0,203.0,107.0,379.0
0.6_0.8,297.0,49787.0,149.0,149.0,49698.0,501.0,609.0,48281.0,235.0,48806.0,409.0,1029.0,2121.0,123.0,433.0
0.6_0.9,665.0,50194.0,49104.0,53.0,49588.0,499.0,49837.0,49205.0,123.0,48910.0,807.0,745.0,533.0,179.0,289.0
0.7_0.1,427.0,153.0,103.0,153.0,171.0,549.0,645.0,563.0,561.0,539.0,299.0,519.0,469.0,457.0,413.0
0.7_0.2,187.0,191.0,187.0,163.0,185.0,575.0,441.0,509.0,577.0,443.0,539.0,545.0,521.0,449.0,171.0
0.7_0.3,367.0,131.0,135.0,111.0,315.0,459.0,559.0,571.0,593.0,505.0,619.0,539.0,325.0,429.0,541.0
0.7_0.4,73.0,439.0,141.0,141.0,137.0,615.0,469.0,587.0,569.0,507.0,765.0,517.0,283.0,381.0,353.0
0.7_0.5,163.0,157.0,327.0,181.0,259.0,557.0,565.0,547.0,513.0,367.0,613.0,235.0,409.0,393.0,189.0
0.7_0.6,81.0,263.0,253.0,48697.0,49243.0,439.0,455.0,627.0,48365.0,505.0,1017.0,523.0,331.0,191.0,257.0
0.7_0.7,121.0,373.0,223.0,49241.0,49212.0,533.0,465.0,48589.0,48784.0,48940.0,535.0,835.0,749.0,107.0,425.0
0.7_0.8,115.0,49481.0,149.0,149.0,49979.0,639.0,1447.0,49753.0,237.0,48891.0,629.0,873.0,1507.0,123.0,349.0
0.7_0.9,791.0,48088.0,73.0,53.0,49952.0,771.0,48962.0,48562.0,125.0,48552.0,555.0,1977.0,1163.0,48281.0,467.0
0.8_0.1,281.0,175.0,157.0,165.0,163.0,545.0,577.0,585.0,575.0,579.0,393.0,611.0,563.0,439.0,403.0
0.8_0.2,497.0,213.0,167.0,181.0,169.0,381.0,515.0,601.0,579.0,505.0,577.0,351.0,383.0,467.0,347.0
0.8_0.3,745.0,141.0,169.0,157.0,179.0,549.0,501.0,467.0,591.0,599.0,605.0,457.0,451.0,457.0,321.0
0.8_0.4,709.0,279.0,183.0,131.0,137.0,649.0,509.0,605.0,569.0,531.0,443.0,437.0,481.0,425.0,267.0
0.8_0.5,113.0,87.0,173.0,191.0,185.0,579.0,399.0,527.0,431.0,401.0,75.0,537.0,347.0,393.0,355.0
0.8_0.6,505.0,549.0,49153.0,49231.0,49509.0,379.0,911.0,739.0,48558.0,499.0,689.0,335.0,283.0,191.0,433.0
0.8_0.7,227.0,50058.0,49464.0,49223.0,49461.0,871.0,299.0,47992.0,48483.0,48806.0,937.0,507.0,1071.0,107.0,501.0
0.8_0.8,489.0,48655.0,167.0,149.0,49533.0,637.0,48926.0,48525.0,235.0,49005.0,705.0,1655.0,48748.0,153.0,1029.0
0.8_0.9,163.0,49456.0,53.0,53.0,49784.0,697.0,48926.0,121.0,125.0,48786.0,871.0,851.0,1395.0,715.0,313.0
0.9_0.1,687.0,161.0,181.0,143.0,169.0,577.0,769.0,571.0,567.0,363.0,587.0,173.0,575.0,429.0,561.0
0.9_0.2,323.0,351.0,175.0,163.0,169.0,625.0,509.0,483.0,591.0,483.0,579.0,409.0,347.0,461.0,489.0
0.9_0.3,149.0,203.0,151.0,111.0,199.0,487.0,379.0,503.0,595.0,595.0,525.0,545.0,531.0,427.0,451.0
0.9_0.4,69.0,81.0,141.0,131.0,219.0,441.0,759.0,721.0,569.0,251.0,431.0,455.0,423.0,381.0,347.0
0.9_0.5,295.0,419.0,199.0,203.0,441.0,527.0,371.0,561.0,427.0,393.0,715.0,223.0,673.0,391.0,347.0
0.9_0.6,131.0,163.0,49609.0,49422.0,49062.0,711.0,477.0,48609.0,48004.0,1239.0,1061.0,347.0,709.0,191.0,241.0
0.9_0.7,219.0,49517.0,49198.0,49252.0,49264.0,485.0,761.0,48335.0,48147.0,48881.0,833.0,48585.0,48438.0,107.0,1067.0
0.9_0.8,817.0,49415.0,149.0,149.0,49803.0,635.0,49604.0,48586.0,243.0,48663.0,355.0,48158.0,48500.0,123.0,423.0
0.9_0.9,667.0,48777.0,49499.0,53.0,49430.0,49056.0,51532.0,48827.0,121.0,48864.0,1073.0,48625.0,2335.0,117.0,953.0
