maze,a_star.npy,dijkstra.npy,bfs.npy
10x10_wall,90.01099944114685,90.01500177383423,90.0019998550415
10x10_columns,116.00801134109497,116.01199913024902,116.0029993057251
10x10_board,66.00499773025513,66.0129988193512,66.00400066375732
