|['learningRate', 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]|
|['futureStepsRate', 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]|
|['Czas', '0.19101476669311523', '0.6123342514038086', '2.634197235107422', '2.069998025894165', '0.3299984931945801', '0.6100096702575684', '1.0070104598999023', '2.705009937286377', '0.47998762130737305', '1.0000011920928955', '0.7569973468780518', '0.3489985466003418', '0.32900023460388184', '1.3889989852905273', '1.933011531829834', '0.3939993381500244', '2.9294869899749756', '0.6823537349700928', '1.3300108909606934', '0.5589876174926758', '0.8960118293762207', '1.480010986328125', '1.682999610900879', '0.9190113544464111', '1.5790114402770996', '2.033001184463501', '2.8119966983795166', '1.5680124759674072', '1.509000301361084', '1.3210124969482422', '0.7269997596740723', '0.7653896808624268', '0.6986308097839355', '1.055999994277954', '0.9490008354187012', '2.5590007305145264', '1.0379998683929443', '0.9329986572265625', '3.3630170822143555', '2.6969974040985107', '2.598026990890503', '2.5960023403167725', '2.5123817920684814', '2.0726048946380615', '5.000998020172119', '2.140061855316162', '1.9590096473693848', '1.9499950408935547', '2.0010392665863037', '1.9499988555908203', '2.9790000915527344', '1.1650125980377197', '2.261000156402588', '5.000064373016357', '2.567605972290039', '0.7760007381439209', '2.2730000019073486', '1.7369968891143799', '2.348323106765747', '1.9558730125427246', '3.256258726119995', '2.0359997749328613', '2.775012254714966', '2.1720004081726074', '2.0310003757476807', '0.5019912719726562', '1.0410106182098389', '1.1229989528656006', '1.5150001049041748', '4.040002107620239', '0.3769989013671875', '1.0560088157653809', '2.589986801147461', '0.7550134658813477', '1.104010820388794', '2.1769986152648926', '0.8380119800567627', '1.109987497329712', '2.09299898147583', '5.000012636184692', '1.3970115184783936']|
|['Dlugosc sciezki', '1676.0', '5352.0', '23642.0', '18814.0', '2958.0', '5644.0', '9096.0', '25070.0', '4516.0', '8988.0', '6916.0', '3028.0', '2932.0', '12396.0', '17082.0', '3530.0', '26914.0', '6314.0', '12082.0', '4932.0', '8062.0', '13648.0', '15436.0', '8372.0', '14642.0', '18440.0', '25246.0', '14264.0', '13676.0', '12046.0', '6524.0', '6856.0', '6270.0', '9394.0', '8696.0', '23278.0', '9442.0', '8434.0', '29654.0', '24514.0', '23702.0', '23808.0', '23030.0', '19222.0', '47038.0', '19608.0', '17784.0', '18006.0', '17958.0', '17780.0', '27550.0', '10654.0', '20534.0', '50524.0', '23736.0', '7020.0', '20908.0', '16234.0', '21252.0', '17990.0', '29638.0', '18876.0', '25584.0', '20406.0', '18418.0', '4562.0', '9394.0', '10222.0', '13888.0', '37456.0', '3386.0', '9788.0', '23768.0', '6688.0', '10176.0', '20466.0', '7720.0', '9850.0', '19160.0', '47324.0', '12708.0']|
|['Powod', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'COMPLETED']|
