maze,wall_1_2_0.1_0.1,wall_2_2_0.2_0.2,wall_2_2_0.4_0.4,wall_2_2_0.6_0.6,wall_4_2_0.1_0.1,columns_1_2_0.1_0.1,columns_2_2_0.2_0.2,columns_2_2_0.4_0.4,columns_2_2_0.6_0.6,columns_4_2_0.1_0.1,board_1_2_0.1_0.1,board_2_2_0.2_0.2,board_2_2_0.4_0.4,board_2_2_0.6_0.6,board_4_2_0.1_0.1
0.1_0.1,267.47136545181274,246.73003792762756,227.2180037498474,901.5269923210144,257.1642174720764,141801223.14811015,16351979.172170639,619625.1250216961,178199.19186377525,6804635.132499933,137834663.16539717,137333.14707803726,1402.646015405655,2464.200009584427,66783.74851083755
0.1_0.2,388.1250011920929,184.8395164012909,603.2310175895691,356.4669945240021,214.4986436367035,153862017.26003742,2551999.118116617,235077.1898431778,405029.1949632168,1368.8785650730133,145959545.13664508,19139.19452404976,1153.6330106258392,2900.9950149059296,348.06699776649475
0.1_0.3,213.26619625091553,165.91652011871338,147.47599244117737,850.7900111675262,198.05599904060364,154089899.21759605,1070883.1277348995,246889.14111852646,391629.24594664574,1931.8660016059875,146529503.12351203,17838.30053949356,4708.452998638153,2858.823013305664,330917.290030241
0.1_0.4,127.16236567497253,199.13899993896484,126.32200026512146,155.315997838974,193.5359969139099,155736681.2396245,18065559.17322135,1840445.181145668,11312.776211977005,1516.3340005874634,139551954.0448842,18287.316637277603,1941.0169885158539,2533.909994840622,658.4619975090027
0.1_0.5,227.82852005958557,163.23184442520142,190.47400093078613,284.2959997653961,231.75099802017212,151138863.35364056,1698379.1074023247,61787.159967422485,10346.243993282318,950.9890019893646,150904675.14668798,2229.8199696540833,1196.3559925556183,1238.4320113658905,377.1170516014099
0.1_0.6,15175031.538940907,9791454.20680666,10557467.019571781,4869413.538927555,1198.3190004825592,164844029.3060186,20786400.029706955,15116500.399589539,9798534.178817034,14311537.63858962,608.3859996795654,4746121.703675747,4807028.590241432,4867440.744055986,4820667.520957947
0.1_0.7,15531628.87035489,9768151.491230965,9908772.780196667,4880328.522050619,4892476.5242192745,154696221.1445787,24736800.25742054,9759789.67336011,9752356.512791634,15065166.596810818,163640191.12272644,4786862.11482501,4826620.321942568,4875463.645264387,10503483.778293848
0.1_0.8,10384547.632113457,9733858.776683569,9775151.162112236,4943529.443819284,10018250.44821763,156912465.19899487,20223400.01897812,14744289.902258396,9774226.784756184,14290833.420198679,9940933.408234358,4787791.39709425,4797835.437092781,1055.180989265442,4863858.718897581
0.1_0.9,14557627.974422216,9770254.519257069,4848086.021013975,835.1060080528259,10040950.712897062,161780500.29981136,14685340.556661367,9625983.084542036,252.9629979133606,14402133.66140604,684.229996919632,4757038.67002368,4851748.243240595,565.816009759903,4922074.442105293
0.2_0.1,199.23899936676025,209.07600045204163,279.8019964694977,302.83799839019775,670.0810005664825,165746301.17906904,1457655.1306276321,1317193.1037068367,289623.0842154026,17542849.084236145,148733189.25899434,10946.575841903687,1421.6839883327484,1370.1909861564636,629.4452142715454
0.2_0.2,119.73999857902527,183.94099974632263,160.2360019683838,175.5550012588501,372.42299914360046,175174007.28499174,17166209.117402792,1516735.155743122,314365.2139005661,744917.142482996,149920017.2211187,7316.838166475296,5362.741009473801,4366.090992927551,503.3661963939667
0.2_0.3,153.91399669647217,183.20999884605408,184.94700121879578,176.62300062179565,262.6240026950836,163755255.2389171,6390079.21972537,8269911.226827383,47665.13705468178,1657.9419996738434,150599563.28077936,24516.48974752426,4783.925001382828,8573.890981912613,330665.6442332268
0.2_0.4,171.51300144195557,129.64100098609924,217.56499814987183,138.127995967865,302.02505230903625,160288409.20097065,34057277.105686665,393787.15994501114,13703.476861953735,1544.8679978847504,139123929.17994642,60340.880994558334,10291.076993227005,536.888998746872,396492.81147527695
0.2_0.5,144.90899896621704,186.35199856758118,207.38699865341187,875.0429801940918,233.49100279808044,156495077.26396465,7902411.19866991,1400743.0708818436,7443.095148324966,1150.4230017662048,150421815.0320227,1808.2239968776703,1107.9479851722717,598.1809992790222,374.66199946403503
0.2_0.6,14478527.458159447,10043856.994985819,14800481.208326817,4873517.614258528,9932847.248809814,154507693.23194027,40996900.29001236,9709268.477909565,9633587.575271845,14281727.790641308,146598019.0440247,4793346.642118692,4843063.0222404,4843506.852874994,4860730.75394392
0.2_0.7,4873067.041970253,9941656.01479721,4929380.575577974,4855907.626119614,14866325.514901161,159815009.2448964,16694500.252890587,9760093.127304316,9659334.61682868,9530350.41544056,154101928.05620265,4812529.4009206295,4808818.121257782,4867753.284093618,4929692.276368141
0.2_0.8,10107153.7419703,10086448.359477758,4858985.761118174,4868315.34718895,4885165.244966745,162636355.2748525,18793700.12860298,9802502.520280361,9584356.29372263,9319749.8855443,4833221.573095322,4822346.1940255165,4762554.172041893,708.7310056686401,10004359.090515137
0.2_0.9,902.1530001163483,9743048.745227814,4853287.560371637,4903723.13816905,14268530.715220451,183666600.00264645,14589666.998410463,9610176.273303509,1244.3290085792542,14224730.394576073,4855729.732017994,4841667.884141207,4823288.07679987,996.2059998512268,4895456.003791571
0.3_0.1,418.9236776828766,233.0625057220459,246.36699867248535,195.35899877548218,219.58099722862244,167176333.1271224,8844731.151240826,549371.1888964176,89069.08957862854,1011945.1313560009,145623097.1869421,13380.799994945526,6607.856011867523,2507.815015554428,509.878520488739
0.3_0.2,185.39699792861938,276.1339998245239,282.2599971294403,1093.5320024490356,114.64099955558777,157005435.2579434,23540129.17744589,3278367.1688427925,50119.209758758545,1563.9619081020355,144699591.22997117,4992.233166217804,2820.0929968357086,1168.7209889888763,265151.80204486847
0.3_0.3,292.02299785614014,182.05099892616272,134.28300023078918,167.1769995689392,124.32299733161926,154323409.16303587,451525.23760199547,8005521.13514328,174981.15840792656,1730.6979987621307,152839031.16896605,44224.94864034653,2558.3490023612976,1381.3169775009155,397118.92565870285
0.3_0.4,188.60299921035767,115.33403158187866,138.22700238227844,161.17300057411194,175.2809989452362,154887707.22486925,6749549.14458251,554145.176990509,8173.249993562698,1540.5710003376007,151127317.24184918,4212.312002897263,4408.527010917664,1412.399008512497,549.5579991340637
0.3_0.5,205.68800020217896,247.66005754470825,180.45499777793884,296.48099756240845,242.21299028396606,158822383.26399875,17797597.20304084,497473.07212376595,47330.536739587784,1111.3589720726013,149991351.21192145,915.7519819736481,1234.4940168857574,4404.034992933273,454.009001493454
0.3_0.6,9917345.559916973,14832529.228833675,9780452.953412056,9716551.831990004,4885165.208462,162556315.2559216,16705500.179624557,9683733.617729425,9817577.00965476,14388026.45113635,150319457.1479702,4811810.721044779,4804405.255191565,4861782.464953423,4867518.188391924
0.3_0.7,9511245.494104624,4951371.172104359,9998865.95497799,4859314.045006752,14930926.641017675,159553853.24887443,15495700.268816948,9793887.733171701,9831131.52556181,9478449.136966228,151220781.14099312,4850374.237945557,9888079.962162018,9899838.4852314,4905153.963191271
0.3_0.8,14884924.452198029,9887152.274972677,9877055.690370083,4855311.258097649,125.4660096168518,160270417.14607072,21043700.172138214,9650281.122629404,9769686.856551647,9471953.157247782,4819397.612109661,4800727.995214939,4840961.11104846,5140003.019967794,4884090.027776241
0.3_0.9,4823864.136165857,4867071.583557844,4855689.118859768,206.1260015964508,4892864.655968666,169024800.20036697,9547009.357850313,14987647.998102188,235.38800048828125,14610727.813179255,10091466.48016882,4762139.70898819,4843723.572038412,4934847.550164938,10105640.977969408
0.4_0.1,377.06600069999695,404.28599858283997,189.03399777412415,236.7839982509613,133.59780168533325,160195933.29787326,4521175.122175455,1917189.1186528206,433313.1737291813,15652073.078017235,150798387.10802436,7244.380352973938,2292.9690177440643,1692.0480060577393,67350.77298426628
0.4_0.2,242.18299865722656,106.49399900436401,216.6520013809204,171.3159990310669,198.44199800491333,153876713.24594617,21721927.16268301,539909.2020375729,270801.12219142914,293855.08963632584,150043163.26687622,23767.45225739479,4783.614006996155,2231.0609991550446,264874.73399710655
0.4_0.3,376.1879985332489,296.02000188827515,159.70999765396118,184.67699766159058,234.6130177974701,157582721.2409444,67199877.13011432,1557685.151094675,236245.1207368374,1759.1584181785583,147179963.23796797,7598.859087705612,2467.0090045928955,543.9579999446869,330865.58954811096
0.4_0.4,201.5079996585846,118.72999501228333,122.98700141906738,740.3780093193054,232.2260022163391,160242843.32287312,5044843.111062765,408943.16499209404,10422.509002685547,1480.9233939647675,146451713.20898247,9543.51619720459,9662.52099108696,2370.847969532013,396652.7489898205
0.4_0.5,153.38399696350098,104.2359983921051,212.63999772071838,302.00899863243103,257.58399724960327,158822617.2228706,5534855.161346912,66563.1668241024,12164.072019577026,922.7675771713257,154149529.07806993,1431.5019936561584,590.4580001831055,1574.655009508133,557.349999666214
0.4_0.6,4842264.287118673,14694431.207193851,4876487.960523605,4857410.884824276,9790843.729417324,150101835.17901897,65111200.236439705,9837661.44276309,9833536.00002575,9371306.869326115,146195241.13582277,4822168.245287895,4837520.803688288,4855290.9100492,4853217.751762867
0.4_0.7,9723543.091237307,9934355.7076962,9744251.739823818,10218097.539640427,9712741.652439356,156446021.19893074,26002400.28011799,9816716.92945218,9753170.503757715,10038548.459745884,163169781.2091508,4809707.890879869,4784582.053968191,9836319.396014929,4870171.875437498
0.4_0.8,9814652.847263098,4846674.888944149,9704169.518237114,4851193.215257406,10513641.50202918,161382179.18007255,73153300.01549721,14903353.708419085,9788793.918854237,9607050.604262114,4872199.365967751,10103650.784143686,4851740.409025431,4933836.355975866,9766112.57758236
0.4_0.9,4789063.924166203,9841553.70740819,4922590.364238024,277.12799882888794,9882847.675254583,174777600.2168417,14731468.931111574,245.11599946022034,1209.4979898929596,14211327.424657583,4958409.331932545,4809874.198773146,14963031.02423191,9979117.240383387,4874705.7808971405
0.5_0.1,202.17700290679932,248.87800002098083,270.619996547699,170.24000096321106,334.0209901332855,153564285.18512106,117502501.12673616,4237789.158556223,174145.12484192848,5290335.123411179,148814881.23689795,11330.646583557129,1353.003012895584,1480.8139922618866,806.0935192108154
0.5_0.2,348.14880871772766,118.85456418991089,210.84499764442444,682.311995267868,220.4515142440796,156491495.21504712,5798369.17489481,1358705.1299288273,510581.1210951805,1637.5620048046112,148042063.15989542,12028.860528230667,4337.181998968124,6398.639003753662,198849.89200425148
0.5_0.3,179.51206159591675,153.6689989566803,129.07300066947937,143.52699756622314,226.9569957256317,152967493.2549188,42753133.160428286,1315693.2218737602,444953.267796278,1462.651002407074,149046783.1890242,5774.88813829422,7523.440988540649,1835.7319865226746,433.5849986076355
0.5_0.4,201.34899497032166,154.01000237464905,707.0629947185516,182.39099836349487,128.90199875831604,152940761.26087713,7987513.092190027,179961.0720732212,5845.878021001816,939389.1909446716,152823685.23889613,5131.585464000702,2220.290994644165,2355.6280031204224,424.5599994659424
0.5_0.5,192.9040014743805,265.692996263504,260.5280005931854,264.4449989795685,149.85399794578552,166577607.2968514,2619529.1850161552,627507.1828238964,9436.562006235123,1140.224998474121,156465585.17289543,1605.4895367622375,2170.832999229431,628.2099969387054,648.0469996929169
