maze,wall_1_1_0.1_0.1,wall_2_1_0.2_0.2,wall_2_1_0.4_0.4,wall_2_1_0.6_0.6,wall_4_1_0.1_0.1,columns_1_1_0.1_0.1,columns_2_1_0.2_0.2,columns_2_1_0.4_0.4,columns_2_1_0.6_0.6,columns_4_1_0.1_0.1,board_1_1_0.1_0.1,board_2_1_0.2_0.2,board_2_1_0.4_0.4,board_2_1_0.6_0.6,board_4_1_0.1_0.1
0.4_0.2,2187353.9655742645,1078954.550770998,687830.2809305191,9643288.811900139,554488.7506520748,12746797.356892109,11327558.410971403,10970785.39020586,9807710.060922384,11142558.021232367,738314.5941576958,1102750.7880001068,1389642.817895174,4828290.710732937,1010841.6619343758
0.4_0.3,459650.50310492516,6210003.3245744705,1120502.441687584,10146772.951045275,220352.1410152912,9907925.716153383,11923113.670219183,10876974.82177782,7279579.098016024,15496161.1913023,852757.0491604805,1721243.7814154625,106599.99921441078,2810423.226672411,2624654.188866377
0.4_0.4,531542.9547717571,5292590.803664684,5338520.462572813,5599741.544188738,4317102.303026199,5294279.554169178,9762942.503643036,11230050.013987064,11243609.12718606,10463631.304589033,274551.8004896641,1735209.8823330402,1269742.8392746449,398476.3515355587,2871659.2996799946
0.4_0.5,641619.2173502445,524626.0052030087,872447.8222279549,324200.941491127,1947276.2400188446,4930244.648656368,1000444.2029912472,1075408.816540718,664798.152718544,6265409.017876148,712777.9979982376,397903.4994432926,670049.3037998676,283955.52215385437,466938.47423648834
0.4_0.6,14642000.303554535,14923900.334239006,14724200.200724602,14957200.087046623,17796100.2089262,14585500.059366226,15562400.290846825,14172900.20020008,16818100.05106926,16051000.231099129,15357500.19159317,14499400.613904,15437100.101590157,13383800.037050247,14977800.153517723
0.4_0.7,14206700.322580338,14492200.201439857,14252400.109291077,14422700.291013718,17239200.233602524,14734100.268936157,14469200.33917427,14194300.215625763,15211600.177264214,16974700.202798843,14396300.116086006,14328600.291872025,14337700.102210045,12991500.218963623,16889300.184082985
0.4_0.8,14680700.262022018,14652600.200843811,14295100.25024414,15106300.333666801,15024900.132083893,15408700.277519226,14374800.21250248,14384100.200247765,14962400.16438961,18684700.15747547,14369000.117349625,15481800.389552116,15125500.301074982,12777900.225353241,14795800.211286545
0.4_0.9,14320900.155735016,14397800.115203857,15191700.277376175,14910400.059437752,14926200.39460659,15485600.19478798,15711100.172042847,14145600.164318085,14745400.075817108,15440600.199985504,14432800.294470787,14322500.082230568,15263700.00345707,12774600.055837631,14541700.355410576
0.5_0.1,1121086.4029684067,687816.4190571308,16212400.345659256,11952771.704123259,10810611.554646969,5858436.011049271,11884639.999012947,16988500.27666092,12151099.965110302,16818400.201439857,1575640.4362688065,414790.11338353157,11686674.831956148,1569630.4644629955,150951.1870470047
0.5_0.2,388126.3258945942,5945779.748305559,11955109.582923412,12868928.886330605,5795478.421959877,10637988.21114254,10963040.672702074,13201224.839277744,15286405.9906497,6975013.075165272,2962489.765440464,5072276.635953665,418953.69099617004,4048202.1278703213,394795.764554739
0.5_0.3,849030.3979890347,630788.4659953117,1429118.3928749561,9915427.523245573,9092598.681439877,10534637.659796953,5246767.192885399,10296092.57732749,10279592.216280937,9792189.824480534,1552847.487571001,521753.5376381874,674167.3440365791,825582.4030468464,801017.5599207878
0.5_0.4,1047851.1009700298,724203.3221175671,390990.38554787636,5110685.703517675,491345.75995111465,9529683.448925734,9656661.33185649,9642622.662885666,9718483.86916852,10973398.940830708,610634.713694334,380414.4260041714,1593412.3019564152,3858750.8613102436,3587285.341567993
0.5_0.5,390366.1989789009,697612.4909310341,75574.33871030807,204816.8033645153,2098297.6159100533,387654.7960343361,858033.1279685497,365550.5940182209,117331.04666733742,1383006.6669943333,90047.55170083046,241479.2313427925,54626.06408452988,343646.33793473244,353624.33995866776
0.5_0.6,14821100.199270248,14824600.000596046,14620500.26473999,14179300.200462341,16816600.064492226,14422800.14886856,14824200.080513954,14579300.186753273,14600100.239753723,15618900.201034546,14313000.123739243,14476500.201034546,14884600.102114677,12092200.233221054,14864800.397539139
0.5_0.7,14528800.399947166,14546600.14925003,14176700.284051895,15371800.142788887,17449000.15771389,15024500.350022316,14518200.239300728,14664100.095939636,15168300.276112556,15582100.20186901,14965800.253129005,14517400.300097466,14388300.102877617,12093500.217318535,15575600.245642662
0.5_0.8,14768700.399708748,14361300.230455399,14156000.204253197,14639100.267362595,15523400.10316372,15364000.267004967,14256900.3033638,14285400.14629364,14199300.299429893,16304400.200510025,14284300.240635872,14916300.298786163,14890900.102591515,12165100.149059296,16139900.163030624
0.5_0.9,14181100.299954414,14290200.239276886,14427600.199627876,14131600.22354126,15497500.201034546,14442100.111556053,15206200.184869766,14869600.106978416,15240600.09367466,15504000.301146507,14539000.025582314,14436400.182199478,15703900.099945068,12167100.283741951,14728500.268125534
0.6_0.1,9962553.485674143,15863016.375404596,13077824.96774149,15912000.216579437,3865417.9020831585,12371421.039351702,12462014.220393896,19543545.323298216,16272900.195097923,12011212.335933208,8974880.568521023,7192383.316225052,10564820.809128284,713980.7750241756,1320303.3616101742
0.6_0.2,391025.0100083351,733561.8186302185,17581883.309183598,14499379.716490269,755301.9560682774,9847833.427303791,10280046.833571672,17396200.181674957,18227570.253710747,5623949.882494688,1189927.074213028,5637791.555615902,496624.83121061325,767970.7817533016,243351.4200642109
0.6_0.3,347049.81690716743,164588.96392798424,5753220.317678452,533474.228536129,2642584.845011711,10871575.257149935,10207766.625501156,9943574.119717598,9797460.343449593,4931680.469651461,650342.0620012283,549463.095200777,1147185.9890856743,216455.5975804329,166153.81112909317
0.6_0.4,381762.7529489994,856887.4735360146,587068.2589223385,456169.79253315926,2074120.0419795513,9727563.36874628,9752239.413652658,9595111.723127842,9648638.829291105,10539606.745100975,141800.0910103321,211130.24327373505,245016.3942193985,447905.13594961166,1455860.10596776
0.6_0.5,383304.4988937378,174309.87316441536,332148.16833662987,64089.88185763359,2231058.8864672184,749995.9895853996,721739.5643610954,138381.33664870262,1547520.9115037918,294468.81582427025,682895.5659558773,52695.36315155029,658634.5991079807,172715.2854835987,319152.9381079674
0.6_0.6,14516900.100135803,14565800.098586082,14410400.158977509,14530500.118517876,14548600.261735916,14540600.198817253,15245800.26166439,14538600.01282692,14238000.331926346,14671900.10163784,14130900.277757645,14502200.299620628,14575700.200462341,12593500.20673275,14648200.200986862
0.6_0.7,14803600.200009346,14488400.265336037,14159700.202846527,14596100.398397446,14994700.27103424,14753000.101947784,14494600.050926208,14486300.21994114,14893200.261950493,16483100.23753643,14192300.106477737,14294000.30014515,14390600.200629234,12153200.137543678,15256800.300812721
0.6_0.8,14342500.299882889,14650400.119042397,13997500.261330605,14128400.328207016,16246900.122618675,14374100.123691559,14596700.252914429,15351900.12998581,14697300.111961365,14890900.215554237,14255100.200653076,14237800.103235245,14771900.202441216,12231100.265550613,15085400.30014515
0.6_0.9,14323100.299715996,14744400.071072578,14033800.154352188,14466500.190210342,14792200.107264519,14694400.25920868,14477000.269389153,14457400.29079914,14829800.106716156,14775600.12125969,14379200.292253494,14425400.19979477,14353200.300002098,12043300.059175491,15486100.05891323
0.7_0.1,14602471.844992638,12827399.318737984,11954537.78306222,15924500.147652626,8302210.226393223,11322748.516443253,10392198.136116743,14688000.24356842,11279286.89909792,12107155.51648426,12023418.157925606,7704237.907054901,1244800.4422636032,8793383.815175772,2841001.7846705914
0.7_0.2,10046395.130143642,10599675.61698103,10503749.80177021,12093026.48682475,1457769.9950499535,15452600.194621086,11585490.794234753,17344259.95608282,10801480.159222841,12745453.583193302,3024523.214018345,5752924.273033857,4378677.752094507,5493602.619435072,1331998.4329788685
0.7_0.3,834744.1260249615,347013.53850221634,5401016.026827812,11502742.65790844,254254.46904087067,9715325.01296568,9622818.581154585,16860198.083685637,14389600.10201931,11820652.785640717,160559.64492559433,279056.21414756775,128536.0568139553,1517376.794200182,359558.2639887333
0.7_0.4,155061.30504322052,523914.5303966999,1292296.1391646862,1176151.6695029736,2033082.2805387974,9900012.786561012,10110380.014726639,7606994.133864403,10001254.645020247,10383494.427156448,388395.6330676079,1571835.523065567,2056688.2981688976,917866.8141644001,416543.18292188644
0.7_0.5,72101.90699362755,296322.14836263657,291158.7268464565,592476.1787171364,828436.5253083706,227368.57997870445,442044.50245046616,945326.356313467,652193.4368593693,427330.4637339115,59001.08196377754,163676.9733901024,62432.897213459015,237135.23184418678,296267.41393208504
0.7_0.6,14324900.200176239,14335300.153875351,14531200.338768959,14917800.232195854,14784500.20058155,15276400.241732597,14389700.200748444,14197700.095701218,15804600.253486633,15138300.251054764,14374500.290703773,14154300.201296806,14395200.299549103,12845100.11332035,14585300.300240517
0.7_0.7,14397100.39961338,14647500.28321743,14013400.173950195,14695100.047683716,15268900.238275528,14740300.177407265,14943900.187587738,14435600.182247162,15740502.756476402,14844700.299739838,14018200.222110748,14195100.20160675,14696500.20020008,12198100.256752968,14181200.101232529
0.7_0.8,14345000.200939178,14496400.247073174,14430100.223898888,15049100.318908691,15011500.170636177,14427800.185585022,14274300.138759613,14355400.224113464,14701100.358104706,16097300.157523155,14254700.199770927,14312600.235939026,14164000.207543373,11793800.248932838,14958100.388479233
0.7_0.9,14252600.299167633,14359900.089406967,14188400.278449059,15076000.154399872,15184600.30181408,14226400.336360931,14973800.211906433,14623600.201916695,15299800.108933449,15305400.199866295,14211600.301218033,15106500.251722336,14105200.103640556,12421100.081539154,17066500.100183487
0.8_0.1,20026200.200009346,17535743.2505095,15216200.201272964,9903093.994897127,11263398.779818773,16792766.19445038,19156100.200510025,22201000.09212494,31068800.008034706,10366537.551228285,177581.46267533302,12597552.826053381,8192612.097028255,4293934.256859541,1587393.0639226437
0.8_0.2,4875313.476748705,6994819.760479927,15406347.790035725,10514153.897651434,6591093.871086121,13690891.271708012,15306100.119256973,10253806.875829458,13705829.960423708,11207498.657349586,1756441.7829942703,2551806.6280407906,4632878.298027992,6457689.46188426,1678375.9140062332
0.8_0.3,5203255.852158785,910093.5594475269,14496830.387086868,7571033.258376598,1753398.2489902973,9645551.548915386,9704096.93528986,19783104.679040194,10088782.659614325,10258663.379021168,5490096.454644918,1956125.199917078,147129.63993120193,9462690.146746635,306923.8430399895
0.8_0.4,5664516.77077055,9572117.068871021,3850722.4628756046,992824.2653543949,1417406.9229533672,11450737.669700861,9762856.190870285,10051383.73776722,9904642.486816645,6142564.741335869,89066.85789990425,229622.11262845993,916744.5769710541,129251.2111568451,277364.68389582634
0.8_0.5,48384.400047302246,58135.94655299187,6792569.596533537,364037.8250775337,52589.96489691734,193194.4330022335,108388.84697842598,140038.7289261818,408419.18007421494,1413270.7950928211,86659.22396707535,45172.156470775604,648164.3499741554,159229.12979960442,1004633.4809012413
0.8_0.6,14901400.399374962,14540600.123143196,14377100.369668007,14741300.208997726,15939100.131440163,14380400.343298912,14727100.0136137,14507600.103878975,14576400.161266327,15993800.212669373,14115100.163817406,14334600.109028816,14438600.11715889,12303500.26087761,14008600.217962265
0.8_0.7,14644700.100564957,14614100.804686546,14103800.207328796,14348600.220417976,16499700.144314766,14631600.237345695,14392600.216174126,14581500.305485725,14488100.013804436,14691700.191545486,14472900.39961338,14925100.367617607,14316300.201010704,12309700.196313858,13987500.300836563
0.8_0.8,14227900.100183487,14442900.18954277,14357800.172400475,14576500.05710125,14441500.223517418,14099000.278878212,14396200.10561943,14448400.236749649,14375200.14181137,15013600.374245644,14183100.292468071,14350000.203180313,14204300.30002594,12571800.243711472,14352700.207662582
0.8_0.9,14407400.29990673,14429000.127696991,14549300.088834763,14732200.619673729,15049200.101447105,14452800.221681595,14392500.302958488,14157300.150895119,14638000.229239464,14380100.21827221,14220400.211668015,14059900.177431107,14569700.20186901,12508700.253558159,14516300.228500366
0.9_0.1,26370000.20005703,16982761.07413745,16809000.16040802,15212500.191998482,7428818.775077343,17288900.16541481,14123394.311116934,20025900.10046959,21082800.36559105,14585121.17832923,11110110.811914206,28848640.637221575,12069234.291116953,11596807.238001585,1510399.4715111256
0.9_0.2,6518398.176774502,9524717.224188566,547063.1857602596,15846873.837433338,2774487.911028385,17546400.202417374,12572676.623452425,12491005.51951933,22925400.10149479,12437067.544835806,942962.0411469936,2668471.9128279686,10039521.740771055,1067852.425465107,933672.099001646
0.9_0.3,10828065.382866621,9689084.321630478,10136900.434759378,4965988.22406435,8913083.870506763,11021124.244164944,13525523.529139996,14206985.277667522,15258400.132536888,10509727.605774403,261462.5399465561,4893071.070721626,6809013.044846773,5117657.196858406,2192407.5558896065
0.9_0.4,2855515.0719718933,279716.3022584915,4922543.934453964,5189276.119504929,2197973.4680919647,11843255.72556734,10092950.86476779,12077134.031446457,9604123.159117222,8330175.673352718,1985168.5689935684,4378402.780085802,5285209.466323853,660251.5678551197,143449.40008807182
0.9_0.5,9531961.285038233,568382.6179113388,5336041.075759172,475423.3831939697,323890.21999907494,10192227.00283432,681453.3271057606,14193000.115919113,215273.24490976334,1876157.9270353317,4849707.511030674,448501.7149939537,136131.68473863602,75295.77914214134,275828.13592386246
0.9_0.6,14239000.299882889,14376000.241494179,14409200.190997124,14759000.221300125,15907400.156235695,14525500.553512573,14509000.185847282,14633400.10433197,15144000.199818611,16141300.29938221,14181600.38113594,13973600.221824646,14273000.201654434,12602400.23009777,14558800.210094452
0.9_0.7,14377400.300097466,14330400.137495995,14374000.164222717,14172900.247859955,14479600.112628937,14188400.247502327,14333900.224089622,14386400.134801865,14430800.202298164,14465700.299978256,14739700.248670578,14316300.182080269,16345400.002670288,12364400.158500671,14623400.012278557
0.9_0.8,14364400.099873543,14764900.184750557,14306800.348162651,14373700.241065025,15962500.308966637,14313000.323939323,14135200.264644623,14662800.023651123,14353900.233578682,14568900.101423264,14698200.177454948,14323000.254487991,14537900.39858818,12672400.218153,14925100.20442009
0.9_0.9,14125300.10046959,14116900.156879425,14489600.092411041,14296300.290846825,14728000.20313263,14289500.195717812,14241700.085449219,14105300.091814995,14759300.028443336,16001200.306749344,14057400.327563286,14246900.256872177,14327700.200796127,12616300.232458115,14722400.182533264
