maze,wall_1_bonus_0.1_0.1,wall_2_bonus_0.2_0.2,wall_2_bonus_0.4_0.4,wall_2_bonus_0.6_0.6,wall_4_bonus_0.1_0.1,columns_1_bonus_0.1_0.1,columns_2_bonus_0.2_0.2,columns_2_bonus_0.4_0.4,columns_2_bonus_0.6_0.6,columns_4_bonus_0.1_0.1,board_1_bonus_0.1_0.1,board_2_bonus_0.2_0.2,board_2_bonus_0.4_0.4,board_2_bonus_0.6_0.6,board_4_bonus_0.1_0.1
0.1_0.1,300.0000174045563,300.0001425743103,300.0001323223114,300.00021171569824,300.0003716945648,300.0000021457672,300.00098180770874,300.00017642974854,300.0002806186676,300.00050115585327,300.0005235671997,300.000483751297,300.00057888031006,300.0002193450928,300.0002353191376
0.1_0.2,300.0004231929779,300.0009722709656,300.00036454200745,300.00027298927307,300.0008544921875,300.0008385181427,300.000305891037,300.000253200531,300.0005671977997,300.00099897384644,300.00030493736267,300.00026512145996,300.0002238750458,300.00019550323486,300.00048780441284
0.1_0.3,300.0009984970093,300.00093388557434,300.0004851818085,300.00033736228943,300.00062108039856,300.0002348423004,300.00048875808716,300.0003614425659,300.00021529197693,300.0003731250763,300.0009310245514,300.0006375312805,300.000381231308,300.000195980072,300.00029587745667
0.1_0.4,300.00028705596924,300.00073409080505,300.00031089782715,300.0004189014435,300.00100111961365,300.00048661231995,300.00006008148193,300.0004348754883,300.00025963783264,300.000474691391,300.00069284439087,300.0006432533264,300.00029706954956,300.00051498413086,300.00001764297485
0.1_0.5,300.0009996891022,300.000107049942,300.000244140625,300.000116109848,300.00062108039856,300.00031185150146,300.00098490715027,300.00038266181946,300.00035572052,300.00000190734863,300.00007224082947,300.00099873542786,300.00025248527527,300.0004508495331,300.0004241466522
0.1_0.6,300.0000514984131,300.0009274482727,300.00028347969055,300.00032448768616,300.0000009536743,300.00000262260437,300.0003571510315,300.00016736984253,300.00019669532776,300.00000071525574,300.00041365623474,300.0009551048279,300.00023460388184,300.0000729560852,300.00099873542786
0.1_0.7,300.000727891922,300.00068831443787,300.0001997947693,300.0002634525299,300.0002965927124,300.0004229545593,300.0008544921875,300.0002245903015,300.00033926963806,300.0006227493286,91.39609479904175,300.00066018104553,300.00009870529175,300.0003423690796,300.0002863407135
0.1_0.8,300.00044465065,300.0008327960968,300.00032329559326,300.0003252029419,300.00089025497437,149.83100032806396,300.0007584095001,300.00036573410034,300.0003204345703,300.0009980201721,96.89799737930298,220.76204872131348,300.0002088546753,300.0000972747803,300.00099754333496
0.1_0.9,181.55568051338196,300.00082182884216,300.0004053115845,300.0003583431244,300.00014209747314,204.31824350357056,293.5801146030426,300.000483751297,300.00025391578674,300.000296831131,123.46599793434143,237.32562947273254,300.00061321258545,300.00050616264343,300.00005316734314
0.2_0.1,300.00050115585327,300.0009517669678,300.00028014183044,300.0004971027374,300.00097703933716,300.00003933906555,300.0004346370697,300.0003311634064,300.000333070755,300.00066471099854,300.00021743774414,300.0001084804535,300.00035524368286,300.0003345012665,300.0009596347809
