maze,wall_1_bonus_0.1_0.1,wall_2_bonus_0.2_0.2,wall_2_bonus_0.4_0.4,wall_2_bonus_0.6_0.6,wall_4_bonus_0.1_0.1,columns_1_bonus_0.1_0.1,columns_2_bonus_0.2_0.2,columns_2_bonus_0.4_0.4,columns_2_bonus_0.6_0.6,columns_4_bonus_0.1_0.1,board_1_bonus_0.1_0.1,board_2_bonus_0.2_0.2,board_2_bonus_0.4_0.4,board_2_bonus_0.6_0.6,board_4_bonus_0.1_0.1
0.1_0.1,23051.0,28747.0,16906.0,35213.0,41845.0,8079.0,8367.0,1222.0,19817.0,24458.0,8852.0,11746.0,19109.0,25877.0,83656.0
0.1_0.2,17206.0,6235.0,232.0,3148.0,16161.0,1767.0,9147.0,12231.0,4849.0,95458.0,9866.0,3102.0,20671.0,32859.0,14757.0
0.1_0.3,4556.0,26043.0,25739.0,5214.0,79572.0,7105.0,21853.0,799.0,7318.0,94760.0,1310.0,13250.0,9262.0,95.0,33927.0
0.1_0.4,11864.0,12792.0,1502.0,7810.0,35177.0,26206.0,4396.0,6921.0,8791.0,40952.0,17972.0,26200.0,2223.0,8571.0,49569.0
0.1_0.5,12026.0,4182.0,2626.0,2399.0,90177.0,1634.0,3302.0,59.0,3967.0,82609.0,843.0,8752.0,5916.0,618.0,21056.0
0.1_0.6,15012.0,6546.0,2097.0,103.0,57664.0,5083.0,5892.0,5949.0,2304.0,54670.0,3553.0,1625.0,1554.0,2244.0,11041.0
0.1_0.7,22129.0,5150.0,1578.0,5349.0,130500.0,9540.0,13022.0,1797.0,814.0,62964.0,423.0,1327.0,172.0,1499.0,4756.0
0.1_0.8,3221.0,417.0,307.0,1282.0,66099.0,306.0,1666.0,487.0,1389.0,10121.0,337.0,241.0,124.0,9796.0,9583.0
0.1_0.9,694.0,201.0,2062.0,505.0,12770.0,252.0,322.0,4651.0,7739.0,78070.0,513.0,207.0,68.0,2076.0,3223.0
0.2_0.1,102468.0,19908.0,1805.0,49210.0,62185.0,34304.0,76596.0,65633.0,62701.0,189891.0,18282.0,856.0,39222.0,52385.0,16592.0
