maze,wall_1_bonus_0.1_0.1,wall_2_bonus_0.2_0.2,wall_2_bonus_0.4_0.4,wall_2_bonus_0.6_0.6,wall_4_bonus_0.1_0.1,columns_1_bonus_0.1_0.1,columns_2_bonus_0.2_0.2,columns_2_bonus_0.4_0.4,columns_2_bonus_0.6_0.6,columns_4_bonus_0.1_0.1,board_1_bonus_0.1_0.1,board_2_bonus_0.2_0.2,board_2_bonus_0.4_0.4,board_2_bonus_0.6_0.6,board_4_bonus_0.1_0.1
0.1_0.1,8605.05357142857,9401.729166666666,10848.07142857143,11457.888888888889,20818.574074074073,6143.971153846154,8010.959770114942,9069.678391959798,10034.016574585636,27593.976744186046,3690.3513011152418,5012.4771929824565,5498.14373088685,6786.4006849315065,12394.473684210527
0.1_0.2,7388.087301587301,7202.851063829788,8622.979695431472,8885.927536231884,14821.679487179486,4993.736147757256,5918.724576271186,6702.863970588235,7703.672340425532,18793.0,2932.8860569715143,3479.763285024155,4015.8571428571427,4790.532846715329,7434.82208588957
0.1_0.3,5315.402266288952,5640.754166666667,6348.74716981132,7629.847107438017,11399.990196078432,3885.0224948875257,4605.526666666667,5013.634078212291,5988.712418300654,11078.211009174312,2035.9896694214876,2451.2521150592215,2715.0364188163885,3181.202572347267,5213.74358974359
0.1_0.4,3657.3522504892367,4068.864864864865,4613.073369565217,4996.048780487805,7536.411764705882,2699.567760342368,3077.846666666667,3886.7763440860217,4362.02457002457,6980.485380116959,1217.1788211788212,1533.0375536480688,1782.861138861139,2031.7151702786377,2974.380487804878
0.1_0.5,2654.684133915575,2641.0978473581213,3081.822344322344,3698.590361445783,4767.5125,1618.8011988011988,1911.360110803324,2405.4940079893477,2919.0887480190177,3840.3225806451615,583.9000999000999,761.010989010989,936.4075924075925,1214.6793206793207,1142.8051948051948
0.1_0.6,1288.5864135864135,1446.2790948275863,1792.5331928345627,2245.2334963325184,2780.992700729927,690.5106382978723,864.4955044955045,1088.7912087912089,1468.7232767232767,1694.596866096866,340.6735537190083,345.5104895104895,485.0689310689311,747.7762237762238,1550.3625730994152
0.1_0.7,317.94105894105894,872.2082262210797,684.6623376623377,1041.7672327672328,1550.31021194605,353.7659574468085,829.9761904761905,553.6883116883117,850.8611388611389,1679.1519607843138,300.30372492836676,524.6401673640167,797.0546318289786,703.4125874125874,1263.5663956639567
0.1_0.8,345.1320754716981,445.2237762237762,609.3516483516484,948.4065934065934,1545.6542443064181,360.1777777777778,594.9193245778612,586.4878612716763,833.3286713286714,1417.9805352798053,320.76691729323306,491.0916030534351,719.1025641025641,685.4745254745254,1324.275
0.1_0.9,466.7657935285054,458.76623376623377,607.1318681318681,918.93006993007,1551.826291079812,453.16637478108584,550.4992150706437,533.6243756243756,807.8541458541458,1394.9238329238328,416.0204498977505,320.42757242757244,527.9287531806616,659.938061938062,1418.3007518796992
0.2_0.1,9234.331683168317,10935.864,11160.183006535948,12736.898648648648,21437.64,6194.636065573771,6750.816425120773,10072.211111111112,9791.898395721924,27945.666666666668,3787.1356589147285,4579.993670886076,5443.964179104478,6824.0344827586205,12638.956989247312
0.2_0.2,7148.9607843137255,7572.475138121547,9414.912087912087,9795.552631578947,17781.921875,5270.8366197183095,6081.452173913043,7284.66,8639.387559808612,17026.114285714284,2874.4866071428573,3467.6954436450837,4200.608391608392,4853.716049382716,8047.419580419581
