|['learningRate', 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]|
|['futureStepsRate', 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]|
|['Czas', '2.2940115928649902', '2.794008255004883', '4.059011936187744', '3.6840009689331055', '3.3809967041015625', '5.000010967254639', '5.000998258590698', '5.000011205673218', '5.00099778175354', '3.5840115547180176', '3.580998420715332', '1.24900221824646', '2.6619975566864014', '2.796001672744751', '5.000009775161743', '5.000000953674316', '5.0009989738464355', '5.000011444091797', '3.033001661300659', '1.849999189376831', '4.456010341644287', '3.11899995803833', '3.181009531021118', '5.0009987354278564', '5.0000104904174805', '5.000002145767212', '5.000009059906006', '3.9549999237060547', '1.4680113792419434', '3.319990396499634', '3.355010509490967', '3.1099979877471924', '5.000011682510376', '5.000001668930054', '5.000998497009277', '5.000001430511475', '2.507012128829956', '1.573991060256958', '2.8889997005462646', '3.6420085430145264', '4.268989562988281', '5.000998020172119', '5.000011205673218', '5.000001430511475', '5.000998020172119', '2.8270130157470703', '3.1350083351135254', '4.04900050163269', '5.000998020172119', '4.942011117935181', '5.000008583068848', '5.0000011920928955', '5.000997304916382', '5.000000715255737', '2.179994821548462', '2.435011625289917', '1.6879878044128418', '4.154999256134033', '3.64599871635437', '5.000000238418579', '5.0009987354278564', '5.000011205673218', '5.000010251998901', '2.0210108757019043', '3.3519997596740723', '2.697011709213257', '4.0160017013549805', '4.940001726150513', '5.000998258590698', '5.000999689102173', '5.000999927520752', '5.000010967254639', '2.9339983463287354', '2.7699997425079346', '3.442011594772339', '3.1480023860931396', '4.0209877490997314', '5.0000128746032715', '5.000999927520752', '5.0009987354278564', '5.000010967254639']|
|['Dlugosc sciezki', '21863.0', '26679.0', '38845.0', '35087.0', '32043.0', '47540.0', '47733.0', '47302.0', '47204.0', '34055.0', '34083.0', '11977.0', '25347.0', '26723.0', '47437.0', '47222.0', '47357.0', '47526.0', '29121.0', '17749.0', '42867.0', '29675.0', '30117.0', '47509.0', '47403.0', '47151.0', '47193.0', '37949.0', '14043.0', '31685.0', '31805.0', '29387.0', '47484.0', '47594.0', '47344.0', '47333.0', '23973.0', '14849.0', '27539.0', '34429.0', '40393.0', '47585.0', '47369.0', '47546.0', '47396.0', '26791.0', '30071.0', '38349.0', '47637.0', '47255.0', '47182.0', '47220.0', '47486.0', '47638.0', '20713.0', '23035.0', '16213.0', '39585.0', '34435.0', '47651.0', '47594.0', '47754.0', '47248.0', '19231.0', '31699.0', '25661.0', '38105.0', '47005.0', '47522.0', '47497.0', '47542.0', '47426.0', '27835.0', '26555.0', '32773.0', '30091.0', '38127.0', '47433.0', '47833.0', '47369.0', '47625.0']|
|['Powod', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME']|
