|['learningRate', 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]|
|['futureStepsRate', 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]|
|['Czas', '0.06999874114990234', '0.030002117156982422', '0.030997514724731445', '0.023999452590942383', '0.028998136520385742', '5.000190258026123', '5.000551462173462', '5.00099778175354', '0.039011478424072266', '0.034998178482055664', '0.04399919509887695', '0.03100132942199707', '0.023999452590942383', '0.04000043869018555', '5.000055313110352', '5.00080132484436', '5.000009536743164', '5.000049829483032', '0.05499982833862305', '0.041997432708740234', '0.039002180099487305', '0.023998260498046875', '0.03900003433227539', '5.000009298324585', '5.00051736831665', '5.000999450683594', '5.000998497009277', '0.03200054168701172', '0.04599952697753906', '0.030999183654785156', '0.02299976348876953', '0.03699922561645508', '5.000761032104492', '5.0000176429748535', '5.0000293254852295', '0.0240018367767334', '0.03800153732299805', '0.04499650001525879', '0.03199887275695801', '0.025002479553222656', '0.04099869728088379', '5.0000481605529785', '5.000030755996704', '5.0009541511535645', '0.022997140884399414', '0.07200026512145996', '0.028999805450439453', '0.030000925064086914', '0.02399921417236328', '0.03999686241149902', '5.000367164611816', '5.000009536743164', '5.0006420612335205', '0.018001794815063477', '0.05199933052062988', '0.0429995059967041', '0.031000137329101562', '0.024999141693115234', '0.04999995231628418', '5.000118017196655', '5.000002384185791', '5.000958204269409', '0.03999805450439453', '0.035997629165649414', '0.04199862480163574', '0.03600192070007324', '0.027997970581054688', '0.0429997444152832', '5.000019311904907', '5.000940322875977', '5.000369310379028', '0.01699995994567871', '0.07200002670288086', '0.046000003814697266', '0.03099989891052246', '0.023999929428100586', '0.04200005531311035', '5.000916957855225', '5.000816345214844', '5.000025272369385', '5.0007240772247314']|
|['Dlugosc sciezki', '683.0', '287.0', '303.0', '227.0', '281.0', '49046.0', '49160.0', '49263.0', '319.0', '341.0', '433.0', '301.0', '239.0', '397.0', '48993.0', '49540.0', '49309.0', '49754.0', '545.0', '405.0', '303.0', '235.0', '387.0', '48927.0', '49213.0', '49759.0', '49437.0', '317.0', '425.0', '301.0', '231.0', '359.0', '49160.0', '49449.0', '49496.0', '235.0', '361.0', '433.0', '305.0', '237.0', '411.0', '49327.0', '49564.0', '49107.0', '231.0', '697.0', '281.0', '299.0', '235.0', '399.0', '49926.0', '49613.0', '49174.0', '177.0', '501.0', '417.0', '303.0', '235.0', '403.0', '49128.0', '49439.0', '49026.0', '393.0', '339.0', '413.0', '315.0', '237.0', '427.0', '49520.0', '49471.0', '49288.0', '163.0', '707.0', '451.0', '301.0', '233.0', '419.0', '49404.0', '49538.0', '49208.0', '49297.0']|
|['Powod', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'COMPLETED', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME', 'MAX_TIME']|
