maze,wall_1_2_0.1_0.1,wall_2_2_0.2_0.2,wall_2_2_0.4_0.4,wall_2_2_0.6_0.6,wall_4_2_0.1_0.1,columns_1_2_0.1_0.1,columns_2_2_0.2_0.2,columns_2_2_0.4_0.4,columns_2_2_0.6_0.6,columns_4_2_0.1_0.1,board_1_2_0.1_0.1,board_2_2_0.2_0.2,board_2_2_0.4_0.4,board_2_2_0.6_0.6,board_4_2_0.1_0.1
0.1_0.1,10097.0,4023.0,5491.0,8077.0,7635.0,10874.0,5838.0,13572.0,17118.0,6492.0,5180.0,2280.0,15764.0,9806.0,5642.0
0.1_0.2,19239.0,11235.0,6821.0,7307.0,6977.0,15638.0,20228.0,34330.0,28100.0,17554.0,20666.0,22646.0,9578.0,5858.0,6398.0
0.1_0.3,7037.0,7005.0,12817.0,7279.0,3007.0,9568.0,20864.0,27106.0,18706.0,17302.0,23696.0,8808.0,12934.0,5350.0,3964.0
0.1_0.4,23889.0,11553.0,8635.0,8019.0,4365.0,22222.0,15470.0,30604.0,13728.0,20846.0,12482.0,17018.0,16514.0,5662.0,4202.0
0.1_0.5,23027.0,8809.0,6887.0,10587.0,11589.0,21586.0,10524.0,8286.0,8920.0,13974.0,19854.0,8796.0,18516.0,15594.0,20592.0
0.1_0.6,9379.0,46358.0,49187.0,46748.0,46149.0,22880.0,7822.0,9818.0,17812.0,46982.0,26564.0,12582.0,6166.0,10358.0,47737.0
0.1_0.7,20907.0,46806.0,48430.0,47551.0,48182.0,9762.0,7540.0,22306.0,11472.0,46808.0,12978.0,15792.0,8416.0,8488.0,46949.0
0.1_0.8,17963.0,49415.0,50101.0,49910.0,48210.0,13956.0,5842.0,15826.0,29080.0,47145.0,25392.0,6460.0,8784.0,7010.0,48784.0
0.1_0.9,45863.0,48550.0,47168.0,47899.0,47273.0,18244.0,19438.0,14288.0,47224.0,48421.0,2030.0,8966.0,5304.0,47236.0,49423.0
0.2_0.1,12593.0,14089.0,13503.0,6621.0,5235.0,14482.0,22970.0,11974.0,7866.0,11756.0,17554.0,14082.0,6990.0,14254.0,3862.0
0.2_0.2,22029.0,9589.0,9683.0,8129.0,2279.0,23694.0,12232.0,11614.0,10896.0,12108.0,7730.0,11180.0,17460.0,6382.0,3518.0
0.2_0.3,4709.0,12005.0,11987.0,8145.0,4413.0,25130.0,2166.0,31442.0,11466.0,8754.0,18166.0,10810.0,9734.0,9910.0,7736.0
