maze,wall_1_2_0.1_0.1,wall_2_2_0.2_0.2,wall_2_2_0.4_0.4,wall_2_2_0.6_0.6,wall_4_2_0.1_0.1,columns_1_2_0.1_0.1,columns_2_2_0.2_0.2,columns_2_2_0.4_0.4,columns_2_2_0.6_0.6,columns_4_2_0.1_0.1,board_1_2_0.1_0.1,board_2_2_0.2_0.2,board_2_2_0.4_0.4,board_2_2_0.6_0.6,board_4_2_0.1_0.1
0.4_0.6,6284.0,1800.0,47843.0,47555.0,47047.0,8658.0,6270.0,9212.0,8092.0,51095.0,2152.0,2976.0,1582.0,5336.0,48205.0
0.4_0.7,8134.0,47471.0,47603.0,48105.0,42214.0,9052.0,9394.0,23156.0,7390.0,50458.0,5760.0,5364.0,5780.0,10260.0,50954.0
0.4_0.8,3478.0,52119.0,50840.0,47259.0,38336.0,14658.0,8696.0,6754.0,16902.0,50695.0,6512.0,4886.0,3548.0,47985.0,50205.0
0.4_0.9,47973.0,50504.0,48035.0,50149.0,38226.0,9042.0,23278.0,17172.0,49478.0,47883.0,6546.0,11144.0,5680.0,48980.0,52117.0
0.5_0.1,2590.0,6726.0,2452.0,4074.0,8426.0,15014.0,9442.0,3932.0,6730.0,11428.0,5694.0,12548.0,8692.0,5584.0,5998.0
0.5_0.2,1168.0,4510.0,4804.0,2042.0,626.0,15288.0,8434.0,13060.0,13446.0,9978.0,8282.0,2566.0,2500.0,6472.0,3450.0
0.5_0.3,1940.0,2760.0,4320.0,1532.0,632.0,16324.0,29654.0,11040.0,6766.0,11216.0,3208.0,13380.0,3332.0,3104.0,1672.0
0.5_0.4,5630.0,1584.0,6370.0,3498.0,392.0,7158.0,24514.0,17734.0,18010.0,7580.0,14172.0,15900.0,21460.0,8664.0,8552.0
0.5_0.5,14522.0,3900.0,2160.0,1488.0,838.0,9836.0,23702.0,7434.0,15448.0,24948.0,14314.0,3894.0,24092.0,7770.0,8684.0
0.5_0.6,4662.0,2894.0,50492.0,48080.0,39717.0,15002.0,23808.0,12944.0,7262.0,49371.0,17866.0,22060.0,3216.0,1334.0,47918.0
0.5_0.7,7854.0,48461.0,47978.0,47240.0,37876.0,29492.0,23030.0,10618.0,47708.0,50269.0,15136.0,2382.0,16712.0,15492.0,47940.0
0.5_0.8,13070.0,49527.0,48701.0,49642.0,43091.0,13158.0,19222.0,18420.0,47851.0,47696.0,2306.0,3580.0,1678.0,3670.0,50721.0
0.5_0.9,1640.0,48948.0,46937.0,52438.0,40264.0,17056.0,47038.0,5318.0,46646.0,47620.0,15442.0,7904.0,2272.0,47268.0,48266.0
0.6_0.1,5694.0,2956.0,5252.0,4876.0,16304.0,15980.0,19608.0,34278.0,12604.0,10116.0,4140.0,12754.0,6088.0,4038.0,5578.0
0.6_0.2,23808.0,3884.0,5468.0,3262.0,1686.0,20586.0,17784.0,17796.0,15052.0,6454.0,4424.0,5574.0,25996.0,4214.0,2890.0
0.6_0.3,874.0,6736.0,5008.0,1914.0,398.0,14080.0,18006.0,23024.0,4250.0,9368.0,13736.0,16064.0,19676.0,1204.0,3354.0
0.6_0.4,9602.0,3222.0,3050.0,1374.0,270.0,13068.0,17958.0,14306.0,10652.0,8556.0,19006.0,9216.0,6386.0,4718.0,3570.0
0.6_0.5,4642.0,3310.0,2008.0,700.0,374.0,7116.0,17780.0,24806.0,8878.0,25208.0,16524.0,2852.0,3332.0,4232.0,3208.0
0.6_0.6,9220.0,47500.0,48681.0,47294.0,37603.0,10092.0,27550.0,4898.0,15012.0,50518.0,5054.0,3878.0,4030.0,12424.0,49007.0
0.6_0.7,6954.0,49405.0,51837.0,48020.0,38388.0,13128.0,10654.0,18970.0,49444.0,49797.0,3168.0,1260.0,9022.0,10952.0,47637.0
0.6_0.8,3198.0,52203.0,48253.0,47374.0,39914.0,45864.0,20534.0,9250.0,47544.0,47983.0,10530.0,3408.0,5916.0,46985.0,48308.0
0.6_0.9,49887.0,49875.0,47734.0,51612.0,41353.0,46733.0,50524.0,47381.0,49985.0,50320.0,2094.0,11716.0,15900.0,47151.0,47854.0
0.7_0.1,7746.0,5648.0,3632.0,2372.0,1716.0,23742.0,23736.0,3772.0,14428.0,17054.0,14520.0,3954.0,4132.0,2702.0,3562.0
0.7_0.2,21502.0,9994.0,2594.0,4204.0,1404.0,3628.0,7020.0,18860.0,5798.0,10528.0,7334.0,17172.0,9718.0,15172.0,2296.0
0.7_0.3,3836.0,7664.0,9178.0,2726.0,816.0,4016.0,20908.0,6918.0,14066.0,9952.0,4872.0,15934.0,3908.0,1942.0,3070.0
0.7_0.4,14048.0,6660.0,7342.0,3656.0,760.0,10358.0,16234.0,6640.0,12682.0,9438.0,17158.0,17338.0,20060.0,1902.0,7170.0
0.7_0.5,7988.0,9334.0,1678.0,8306.0,336.0,16008.0,21252.0,12780.0,5636.0,26262.0,16888.0,3754.0,1020.0,2164.0,1834.0
0.7_0.6,12014.0,50208.0,48089.0,48256.0,39954.0,23620.0,17990.0,14322.0,12734.0,47961.0,25062.0,4338.0,1730.0,5246.0,47645.0
0.7_0.7,15270.0,47014.0,48932.0,50863.0,37530.0,11858.0,29638.0,33608.0,11936.0,50760.0,14516.0,2334.0,11130.0,11528.0,47784.0
0.7_0.8,7280.0,50746.0,50605.0,50128.0,36510.0,14882.0,18876.0,20376.0,46593.0,48755.0,9420.0,10010.0,8466.0,48184.0,48255.0
0.7_0.9,47137.0,49512.0,49756.0,47593.0,37343.0,5142.0,25584.0,47299.0,47575.0,48819.0,7268.0,4446.0,48085.0,48251.0,51452.0
0.8_0.1,18688.0,5744.0,5112.0,2104.0,6896.0,30242.0,20406.0,23222.0,16954.0,10066.0,3624.0,6426.0,5882.0,4608.0,2320.0
0.8_0.2,11520.0,4952.0,4548.0,6406.0,946.0,10592.0,18418.0,15564.0,16514.0,8072.0,3636.0,18366.0,6174.0,16084.0,5952.0
0.8_0.3,4052.0,4174.0,3452.0,13676.0,782.0,28370.0,4562.0,34644.0,12986.0,15418.0,2796.0,6768.0,5982.0,744.0,5056.0
0.8_0.4,20572.0,8742.0,2230.0,5362.0,504.0,2766.0,9394.0,28710.0,20438.0,13114.0,1696.0,12378.0,9234.0,6684.0,3572.0
0.8_0.5,17074.0,1286.0,1430.0,1474.0,328.0,4288.0,10222.0,16654.0,13972.0,26584.0,9944.0,17480.0,7730.0,7902.0,3452.0
0.8_0.6,12384.0,48629.0,51533.0,47962.0,38040.0,10798.0,13888.0,6506.0,9474.0,48232.0,1740.0,6388.0,16972.0,6952.0,48331.0
0.8_0.7,3592.0,51602.0,49044.0,50071.0,38072.0,4704.0,37456.0,20166.0,47566.0,47742.0,10048.0,10134.0,12104.0,5796.0,49700.0
0.8_0.8,11224.0,48448.0,51825.0,49415.0,36302.0,19856.0,3386.0,46935.0,48780.0,48408.0,11170.0,10602.0,7816.0,50966.0,47166.0
0.8_0.9,47824.0,49884.0,46900.0,49744.0,36819.0,24606.0,9788.0,47934.0,47102.0,47671.0,15878.0,3028.0,9324.0,47306.0,47612.0
0.9_0.1,6228.0,4578.0,4744.0,9572.0,1552.0,17754.0,23768.0,8348.0,7858.0,8690.0,4068.0,6112.0,2252.0,7588.0,5208.0
0.9_0.2,17362.0,2774.0,5906.0,7220.0,5220.0,23362.0,6688.0,23232.0,9382.0,10702.0,26000.0,10834.0,12570.0,10024.0,3346.0
0.9_0.3,15634.0,2566.0,3620.0,4058.0,458.0,11424.0,10176.0,31926.0,27936.0,7616.0,19516.0,2670.0,2644.0,6280.0,2770.0
0.9_0.4,14194.0,3956.0,4018.0,2858.0,332.0,19588.0,20466.0,8972.0,8466.0,8052.0,5902.0,12252.0,3420.0,4316.0,4520.0
0.9_0.5,2924.0,8154.0,1250.0,1538.0,464.0,11572.0,7720.0,22562.0,6620.0,28926.0,23062.0,2446.0,6060.0,10138.0,4276.0
0.9_0.6,19986.0,47275.0,51650.0,48645.0,39910.0,19230.0,9850.0,47107.0,20942.0,47616.0,4732.0,5128.0,7832.0,47492.0,47520.0
0.9_0.7,14116.0,48515.0,48056.0,51919.0,37588.0,24978.0,19160.0,20160.0,50155.0,48267.0,3718.0,22120.0,28748.0,48437.0,48156.0
0.9_0.8,47578.0,47228.0,50756.0,52361.0,37841.0,25688.0,47324.0,47739.0,47614.0,47708.0,12430.0,2046.0,4020.0,47453.0,49963.0
0.9_0.9,48722.0,51254.0,51441.0,48179.0,39602.0,24304.0,12708.0,47870.0,47616.0,47712.0,6550.0,3782.0,48590.0,48048.0,49197.0
