maze,wall_1_2_0.1_0.1,wall_2_2_0.2_0.2,wall_2_2_0.4_0.4,wall_2_2_0.6_0.6,wall_4_2_0.1_0.1,columns_1_2_0.1_0.1,columns_2_2_0.2_0.2,columns_2_2_0.4_0.4,columns_2_2_0.6_0.6,columns_4_2_0.1_0.1,board_1_2_0.1_0.1,board_2_2_0.2_0.2,board_2_2_0.4_0.4,board_2_2_0.6_0.6,board_4_2_0.1_0.1
0.4_0.4,127.0,47.0,43.0,105.0,141.0,679.0,409.0,133.0,147.0,401.0,553.0,149.0,175.0,175.0,223.0
0.4_0.5,77.0,27.0,141.0,191.0,127.0,339.0,281.0,213.0,209.0,197.0,259.0,269.0,323.0,375.0,237.0
0.4_0.6,48417.0,48422.0,48759.0,48568.0,49133.0,549.0,49002.0,49579.0,49381.0,47876.0,115.0,48215.0,48366.0,48546.0,48523.0
0.4_0.7,49260.0,49439.0,48488.0,51268.0,48736.0,441.0,48297.0,49493.0,48615.0,50408.0,47064.0,48090.0,47837.0,48482.0,48695.0
0.4_0.8,49154.0,48461.0,48614.0,48496.0,52566.0,455.0,48854.0,49379.0,48854.0,47778.0,48715.0,48269.0,48502.0,41.0,48693.0
0.4_0.9,47885.0,48510.0,49220.0,141.0,48824.0,48399.0,48774.0,69.0,61.0,47287.0,49576.0,48083.0,49092.0,71.0,48738.0
0.5_0.1,87.0,117.0,113.0,49.0,255.0,687.0,305.0,219.0,195.0,213.0,383.0,133.0,191.0,127.0,143.0
0.5_0.2,281.0,43.0,109.0,71.0,111.0,649.0,433.0,355.0,419.0,417.0,75.0,141.0,117.0,149.0,173.0
0.5_0.3,71.0,43.0,49.0,43.0,115.0,413.0,515.0,395.0,609.0,375.0,639.0,167.0,173.0,129.0,115.0
0.5_0.4,115.0,63.0,67.0,59.0,43.0,541.0,255.0,143.0,121.0,143.0,299.0,201.0,185.0,185.0,157.0
0.5_0.5,107.0,171.0,181.0,159.0,77.0,629.0,293.0,217.0,199.0,243.0,271.0,281.0,357.0,363.0,267.0
0.5_0.6,50164.0,49014.0,49705.0,49459.0,49976.0,249.0,52293.0,48976.0,49334.0,46565.0,75.0,47795.0,47982.0,48565.0,48566.0
0.5_0.7,49411.0,48600.0,49350.0,48277.0,48752.0,343.0,47696.0,49427.0,48612.0,48278.0,52529.0,48119.0,48164.0,48404.0,48889.0
0.5_0.8,47369.0,48309.0,48686.0,47669.0,48895.0,421.0,49431.0,48677.0,49163.0,48686.0,48608.0,49572.0,441.0,71.0,48984.0
0.5_0.9,47981.0,48426.0,119.0,137.0,49557.0,48839.0,49268.0,63.0,65.0,49142.0,48480.0,48535.0,219.0,67.0,48784.0
0.6_0.1,75.0,81.0,87.0,117.0,65.0,493.0,293.0,237.0,185.0,307.0,337.0,169.0,145.0,187.0,123.0
0.6_0.2,47.0,61.0,37.0,89.0,49.0,465.0,531.0,389.0,381.0,601.0,217.0,171.0,117.0,155.0,159.0
0.6_0.3,99.0,63.0,71.0,69.0,53.0,507.0,415.0,519.0,395.0,407.0,321.0,165.0,169.0,127.0,159.0
0.6_0.4,73.0,81.0,65.0,45.0,147.0,665.0,433.0,143.0,131.0,279.0,345.0,219.0,143.0,167.0,183.0
0.6_0.5,113.0,135.0,83.0,101.0,165.0,461.0,373.0,217.0,211.0,205.0,203.0,337.0,333.0,339.0,259.0
0.6_0.6,49549.0,31.0,49320.0,49701.0,49225.0,425.0,51109.0,49268.0,48492.0,48805.0,59.0,47833.0,48214.0,48601.0,48507.0
0.6_0.7,48966.0,49521.0,48759.0,48537.0,49357.0,269.0,51386.0,49246.0,49552.0,48125.0,48763.0,48197.0,48447.0,48352.0,49074.0
0.6_0.8,75.0,49985.0,49605.0,48665.0,48219.0,517.0,47225.0,49076.0,48815.0,48429.0,47223.0,47874.0,49048.0,71.0,48973.0
0.6_0.9,153.0,48433.0,133.0,107.0,48477.0,49960.0,48369.0,48940.0,51.0,46019.0,48197.0,15.0,48747.0,75.0,49131.0
0.7_0.1,57.0,87.0,129.0,99.0,269.0,459.0,109.0,225.0,365.0,289.0,649.0,163.0,187.0,105.0,139.0
0.7_0.2,111.0,45.0,47.0,59.0,123.0,383.0,353.0,497.0,377.0,409.0,343.0,155.0,145.0,183.0,173.0
0.7_0.3,91.0,103.0,41.0,59.0,65.0,441.0,601.0,373.0,523.0,381.0,345.0,165.0,127.0,159.0,379.0
0.7_0.4,67.0,55.0,51.0,65.0,43.0,419.0,283.0,235.0,239.0,237.0,219.0,213.0,179.0,173.0,199.0
0.7_0.5,115.0,129.0,101.0,193.0,51.0,661.0,333.0,211.0,219.0,243.0,165.0,329.0,349.0,343.0,435.0
0.7_0.6,51559.0,48481.0,48385.0,48465.0,52407.0,469.0,49555.0,49106.0,48591.0,48506.0,73.0,47884.0,48595.0,48276.0,48161.0
0.7_0.7,48955.0,48815.0,49563.0,48491.0,50434.0,47984.0,50548.0,49242.0,49348.0,48643.0,52497.0,48062.0,48106.0,48336.0,48772.0
0.7_0.8,47921.0,49312.0,48461.0,47908.0,48748.0,45482.0,48982.0,49815.0,48334.0,48350.0,50876.0,47664.0,48366.0,95.0,48761.0
0.7_0.9,47745.0,50269.0,109.0,153.0,49539.0,51210.0,48426.0,49352.0,69.0,48240.0,51048.0,49783.0,49171.0,75.0,48766.0
0.8_0.1,87.0,129.0,55.0,89.0,501.0,403.0,311.0,91.0,183.0,227.0,43.0,191.0,109.0,133.0,147.0
0.8_0.2,115.0,37.0,81.0,51.0,125.0,393.0,383.0,349.0,231.0,511.0,435.0,133.0,147.0,123.0,169.0
0.8_0.3,91.0,67.0,75.0,69.0,95.0,355.0,367.0,513.0,403.0,367.0,345.0,155.0,145.0,195.0,139.0
0.8_0.4,89.0,97.0,115.0,117.0,143.0,637.0,535.0,177.0,429.0,213.0,561.0,235.0,213.0,183.0,191.0
0.8_0.5,183.0,189.0,209.0,193.0,135.0,821.0,453.0,219.0,219.0,209.0,259.0,221.0,335.0,361.0,329.0
0.8_0.6,49055.0,48460.0,48578.0,49498.0,79.0,423.0,51691.0,49030.0,48487.0,48344.0,39.0,48036.0,47922.0,48269.0,48623.0
0.8_0.7,48587.0,48203.0,48676.0,49080.0,49254.0,579.0,51439.0,49075.0,49072.0,48727.0,48563.0,49135.0,48571.0,48692.0,48760.0
0.8_0.8,47787.0,47220.0,49568.0,48723.0,48313.0,921.0,50124.0,48572.0,48708.0,48588.0,50279.0,48084.0,48568.0,85.0,48470.0
0.8_0.9,48457.0,1037.0,173.0,125.0,49181.0,51763.0,48551.0,48886.0,59.0,47457.0,48072.0,15.0,29.0,59.0,48488.0
0.9_0.1,493.0,75.0,123.0,63.0,335.0,605.0,275.0,167.0,201.0,223.0,545.0,115.0,141.0,157.0,153.0
0.9_0.2,129.0,61.0,51.0,77.0,319.0,693.0,451.0,383.0,213.0,395.0,559.0,159.0,109.0,143.0,159.0
0.9_0.3,99.0,53.0,93.0,67.0,71.0,493.0,379.0,391.0,383.0,533.0,639.0,159.0,173.0,143.0,209.0
0.9_0.4,153.0,75.0,51.0,59.0,123.0,719.0,401.0,233.0,213.0,243.0,279.0,179.0,197.0,163.0,199.0
0.9_0.5,87.0,113.0,185.0,179.0,119.0,761.0,303.0,217.0,211.0,211.0,411.0,329.0,343.0,375.0,223.0
0.9_0.6,47723.0,48471.0,48625.0,49681.0,48377.0,699.0,48415.0,49288.0,49493.0,48882.0,89.0,48066.0,48435.0,48510.0,47942.0
0.9_0.7,49247.0,46749.0,49063.0,49429.0,48020.0,48471.0,51731.0,49332.0,48741.0,48075.0,48234.0,48009.0,48216.0,48615.0,48379.0
0.9_0.8,49172.0,46859.0,49155.0,49672.0,49438.0,48580.0,49425.0,48906.0,48622.0,48081.0,47458.0,48318.0,47821.0,71.0,48857.0
0.9_0.9,47127.0,46891.0,129.0,123.0,48369.0,44651.0,50929.0,69.0,59.0,48115.0,48436.0,49240.0,48803.0,61.0,51567.0
