maze,wall_1_2_0.1_0.1,wall_2_2_0.2_0.2,wall_2_2_0.4_0.4,wall_2_2_0.6_0.6,wall_4_2_0.1_0.1,columns_1_2_0.1_0.1,columns_2_2_0.2_0.2,columns_2_2_0.4_0.4,columns_2_2_0.6_0.6,columns_4_2_0.1_0.1,board_1_2_0.1_0.1,board_2_2_0.2_0.2,board_2_2_0.4_0.4,board_2_2_0.6_0.6,board_4_2_0.1_0.1
0.1_0.1,5.0009987354278564,5.000181436538696,5.000782012939453,5.000851154327393,4.130541801452637,5.000999689102173,5.000999689102173,5.000011682510376,5.000001668930054,5.001000642776489,2.5229997634887695,2.374999761581421,5.000999927520752,1.3199999332427979,3.1229982376098633
0.1_0.2,5.000998497009277,5.000999450683594,5.0000152587890625,5.00001335144043,4.604126691818237,5.000999212265015,4.625000476837158,5.0009989738464355,4.574000120162964,4.4920878410339355,2.150143623352051,5.000010251998901,5.000001430511475,5.000011920928955,2.961017608642578
0.1_0.3,5.000999212265015,5.000012159347534,5.000998020172119,5.000000715255737,5.000064373016357,5.000002145767212,5.000918388366699,3.7730119228363037,5.000999689102173,4.7410008907318115,2.9069573879241943,5.000002384185791,5.000999927520752,3.1538875102996826,2.3195230960845947
0.1_0.4,5.000011682510376,5.000072240829468,2.6620211601257324,5.000994443893433,4.174112796783447,5.000999689102173,5.00004243850708,5.000987768173218,5.000999927520752,5.000999689102173,2.18399977684021,4.345989227294922,1.0419971942901611,2.365996837615967,2.4859986305236816
0.1_0.5,5.000001668930054,5.000694274902344,3.5209975242614746,5.000999450683594,5.0005152225494385,5.000999689102173,5.000999689102173,3.2960128784179688,5.0009987354278564,5.000000953674316,0.5610020160675049,4.891998767852783,5.00100040435791,2.48699951171875,3.431999444961548
0.1_0.6,5.000998258590698,5.0001232624053955,5.000997543334961,5.000781059265137,5.000279664993286,5.000999689102173,5.0000011920928955,5.000999927520752,5.000001668930054,5.000999212265015,4.738027095794678,2.7189979553222656,3.608011245727539,4.6460120677948,5.00100040435791
0.1_0.7,5.000001668930054,5.000015497207642,5.000000953674316,5.000061511993408,5.0004377365112305,4.477997541427612,5.000010013580322,5.0009987354278564,5.000999927520752,5.000000953674316,2.6842567920684814,5.000000476837158,3.04500150680542,3.98000168800354,5.000999927520752
0.1_0.8,5.000997304916382,5.000877141952515,5.000998258590698,5.000999689102173,5.000775098800659,5.000009775161743,5.0009918212890625,5.000001668930054,5.000360488891602,5.0009987354278564,4.30863618850708,2.068000316619873,0.39300060272216797,3.6339921951293945,5.0009989738464355
0.1_0.9,5.00099778175354,5.000395774841309,5.0009989738464355,5.000268936157227,5.000427961349487,5.000991582870483,5.000010251998901,4.814012289047241,5.000525236129761,5.00099778175354,5.000995874404907,3.274010419845581,1.5439980030059814,3.1680123805999756,5.000000715255737
0.2_0.1,5.000002145767212,5.000999450683594,5.0000104904174805,5.000001430511475,5.000542402267456,5.000998020172119,2.4049887657165527,5.000999450683594,5.000999927520752,5.000012159347534,5.000077247619629,5.000000715255737,5.000009536743164,5.0009918212890625,3.6898579597473145
0.2_0.2,5.000998020172119,3.5589993000030518,5.000999927520752,5.000998258590698,5.000741481781006,5.000012397766113,5.000999212265015,5.000011920928955,5.000839710235596,5.000988960266113,5.000304460525513,5.000010013580322,4.843000173568726,2.056000232696533,3.5180108547210693
0.2_0.3,2.3089990615844727,5.000012397766113,5.000003814697266,5.000831365585327,2.635559558868408,5.000989198684692,5.000011920928955,5.000988483428955,5.000999927520752,5.000000715255737,2.005998373031616,4.427999258041382,5.000987768173218,1.909010410308838,0.41899943351745605
0.2_0.4,5.000001668930054,5.00014328956604,4.539998531341553,5.0002734661102295,2.2140002250671387,5.000999450683594,1.7930107116699219,4.3550124168396,2.637091875076294,5.000011920928955,5.001000165939331,2.198000431060791,4.226011276245117,1.369999885559082,0.3190016746520996
0.2_0.5,3.7649996280670166,5.000009536743164,2.9080021381378174,1.8653740882873535,4.504998683929443,5.000999689102173,5.000011205673218,5.000011205673218,5.000048637390137,3.912001132965088,5.000001668930054,4.999012470245361,3.1160008907318115,5.0000081062316895,4.366010904312134
0.2_0.6,5.000000238418579,5.000992059707642,5.000222206115723,5.000645875930786,5.000225782394409,5.000000953674316,5.000999450683594,5.000998258590698,5.000998258590698,5.000011920928955,3.9347586631774902,3.2769877910614014,2.491999387741089,1.921011209487915,5.000999689102173
0.2_0.7,5.000001668930054,5.000887870788574,5.000991582870483,5.000033378601074,5.000458717346191,5.0000011920928955,5.000007390975952,5.000002384185791,3.505002021789551,5.000000476837158,5.000982999801636,3.7140119075775146,0.8810114860534668,3.2130117416381836,5.000001430511475
0.2_0.8,5.000999450683594,5.000302791595459,5.000951766967773,5.000999689102173,5.000095844268799,5.0009989738464355,5.001000881195068,5.000009775161743,1.195997953414917,5.000000238418579,1.8089981079101562,5.000997304916382,5.000011682510376,2.9110007286071777,5.000999212265015
