maze,wall_1_2_0.1_0.1,wall_2_2_0.2_0.2,wall_2_2_0.4_0.4,wall_2_2_0.6_0.6,wall_4_2_0.1_0.1,columns_1_2_0.1_0.1,columns_2_2_0.2_0.2,columns_2_2_0.4_0.4,columns_2_2_0.6_0.6,columns_4_2_0.1_0.1,board_1_2_0.1_0.1,board_2_2_0.2_0.2,board_2_2_0.4_0.4,board_2_2_0.6_0.6,board_4_2_0.1_0.1
0.1_0.1,45565.0,20646.0,35588.0,47391.0,28244.0,45418.0,47337.0,45106.0,45289.0,47626.0,21139.0,44257.0,27331.0,45159.0,40079.0
0.1_0.2,44262.0,27812.0,46977.0,36816.0,28248.0,45970.0,44619.0,45494.0,47152.0,47999.0,44215.0,44167.0,44528.0,45035.0,36277.0
0.1_0.3,45782.0,47579.0,34566.0,47711.0,31624.0,46877.0,44856.0,44126.0,45245.0,47102.0,44282.0,44824.0,44624.0,23045.0,25971.0
0.1_0.4,35156.0,39554.0,23630.0,25480.0,22728.0,46844.0,45311.0,46483.0,45618.0,46939.0,20627.0,44920.0,19389.0,46535.0,12793.0
0.1_0.5,41132.0,23046.0,31134.0,34676.0,26994.0,44033.0,45877.0,47144.0,46173.0,47791.0,44480.0,44575.0,40691.0,22349.0,38311.0
0.1_0.6,46923.0,47275.0,47566.0,46936.0,37879.0,45838.0,44992.0,45778.0,47327.0,47378.0,44266.0,44196.0,22107.0,28011.0,47800.0
0.1_0.7,46013.0,16824.0,47367.0,47278.0,36870.0,46851.0,46177.0,44652.0,47425.0,45608.0,44094.0,45369.0,33467.0,47147.0,47354.0
0.1_0.8,44287.0,47504.0,47625.0,46991.0,37026.0,45587.0,45770.0,46369.0,46363.0,48079.0,44289.0,23957.0,28177.0,45465.0,47230.0
0.1_0.9,46787.0,47174.0,49058.0,48864.0,37253.0,46321.0,46071.0,46053.0,47089.0,47324.0,44454.0,32505.0,20245.0,31235.0,48971.0
0.2_0.1,44744.0,45808.0,38540.0,33064.0,37749.0,46077.0,45368.0,45722.0,45261.0,47419.0,44657.0,6567.0,37631.0,44979.0,38713.0
0.2_0.2,46124.0,39070.0,47488.0,32512.0,38182.0,44030.0,45577.0,45703.0,45638.0,47933.0,19209.0,36687.0,44820.0,23127.0,46189.0
0.2_0.3,45461.0,46995.0,35148.0,47239.0,5016.0,46307.0,45891.0,45164.0,45759.0,47682.0,44228.0,44884.0,30097.0,33979.0,44845.0
0.2_0.4,45309.0,47092.0,47429.0,47147.0,5788.0,44978.0,46355.0,27962.0,45585.0,47729.0,15639.0,26489.0,32149.0,14053.0,46597.0
0.2_0.5,11878.0,46768.0,19928.0,8476.0,22600.0,46375.0,45663.0,44640.0,46207.0,44660.0,44289.0,44747.0,32881.0,44261.0,30989.0
0.2_0.6,44505.0,46430.0,47071.0,47635.0,40030.0,45644.0,45264.0,33768.0,45211.0,48005.0,27033.0,13455.0,44393.0,28479.0,49746.0
0.2_0.7,44051.0,47271.0,47728.0,47192.0,39364.0,46457.0,46146.0,46613.0,36226.0,47848.0,19475.0,44532.0,31323.0,44907.0,46944.0
0.2_0.8,45964.0,46529.0,49156.0,46707.0,40280.0,45788.0,45969.0,45195.0,47102.0,47913.0,44513.0,25765.0,46338.0,25367.0,49782.0
0.2_0.9,46819.0,47440.0,47342.0,47879.0,39576.0,45730.0,46665.0,46032.0,48722.0,48139.0,27211.0,23141.0,27901.0,25377.0,47575.0
0.3_0.1,37612.0,47047.0,35312.0,47260.0,35940.0,46344.0,45483.0,45641.0,46364.0,47541.0,44752.0,44714.0,15371.0,11045.0,34583.0
0.3_0.2,13398.0,44302.0,41574.0,47429.0,15400.0,46159.0,44596.0,47199.0,47325.0,47954.0,19401.0,32499.0,44242.0,45187.0,26181.0
0.3_0.3,43768.0,47852.0,38004.0,46998.0,19028.0,46737.0,46126.0,45942.0,44624.0,47727.0,44105.0,44135.0,44312.0,44515.0,34225.0
0.3_0.4,45468.0,44030.0,47558.0,44508.0,28840.0,45275.0,45982.0,45310.0,46310.0,47762.0,44259.0,28569.0,45077.0,45183.0,41399.0
0.3_0.5,38824.0,47700.0,23108.0,18728.0,14852.0,45221.0,46512.0,46557.0,45640.0,48053.0,44182.0,44480.0,29491.0,17637.0,46829.0
