maze,wall_1_2_0.1_0.1,wall_2_2_0.2_0.2,wall_2_2_0.4_0.4,wall_2_2_0.6_0.6,wall_4_2_0.1_0.1,columns_1_2_0.1_0.1,columns_2_2_0.2_0.2,columns_2_2_0.4_0.4,columns_2_2_0.6_0.6,columns_4_2_0.1_0.1,board_1_2_0.1_0.1,board_2_2_0.2_0.2,board_2_2_0.4_0.4,board_2_2_0.6_0.6,board_4_2_0.1_0.1
0.1_0.1,0.004000186920166016,0.0029990673065185547,0.002001047134399414,0.0019996166229248047,0.002000093460083008,0.04899930953979492,0.02899956703186035,0.05399632453918457,0.03499412536621094,0.043999433517456055,0.02099895477294922,0.008001327514648438,0.007999897003173828,0.004999637603759766,0.010000228881835938
0.1_0.2,0.0039997100830078125,0.0019986629486083984,0.002000570297241211,0.003999233245849609,0.0019998550415039062,0.03799891471862793,0.02599954605102539,0.0299985408782959,0.018999099731445312,0.016997814178466797,0.042998313903808594,0.004999637603759766,0.005009889602661133,0.002001047134399414,0.010999679565429688
0.1_0.3,0.0029997825622558594,0.0029985904693603516,0.002000570297241211,0.0020003318786621094,0.003000974655151367,0.04900026321411133,0.042000532150268555,0.03199958801269531,0.04200148582458496,0.04700160026550293,0.042001962661743164,0.0039997100830078125,0.007999181747436523,0.004999399185180664,0.013000249862670898
0.1_0.4,0.0010001659393310547,0.002000093460083008,0.0020003318786621094,0.002000093460083008,0.002999544143676758,0.06700015068054199,0.02400064468383789,0.04500222206115723,0.04199981689453125,0.033998966217041016,0.018000125885009766,0.005998849868774414,0.005998134613037109,0.003999948501586914,0.00900125503540039
0.1_0.5,0.0020003318786621094,0.00099945068359375,0.002000570297241211,0.0019998550415039062,0.0030002593994140625,0.09199857711791992,0.02299952507019043,0.01799941062927246,0.017001628875732422,0.025000810623168945,0.01199960708618164,0.0029997825622558594,0.007999897003173828,0.0039997100830078125,0.004999399185180664
0.1_0.6,5.0010011196136475,0.0020012855529785156,0.0019996166229248047,0.002000093460083008,0.013999462127685547,0.05899953842163086,5.0000011920928955,5.001000881195068,0.012998819351196289,5.00100040435791,0.006000518798828125,0.010999202728271484,0.0020003318786621094,0.002999544143676758,0.0069997310638427734
0.1_0.7,5.00099778175354,0.0019996166229248047,0.002000093460083008,0.0009992122650146484,0.0019998550415039062,0.03499937057495117,5.000000953674316,0.002000093460083008,0.002997875213623047,5.000999212265015,0.01000213623046875,0.003998994827270508,0.005999565124511719,0.003000497817993164,0.007000923156738281
0.1_0.8,0.0020003318786621094,0.0020003318786621094,0.002000570297241211,0.0009999275207519531,0.002001523971557617,0.027001142501831055,5.000009059906006,5.0000011920928955,0.0020017623901367188,5.000138998031616,0.010998249053955078,0.006998300552368164,0.00799870491027832,0.0010006427764892578,0.012000560760498047
0.1_0.9,5.000001907348633,0.001999378204345703,0.0019989013671875,0.0010001659393310547,5.000001430511475,5.000001907348633,5.000011920928955,0.002001047134399414,0.001999378204345703,5.000000953674316,0.01299738883972168,0.007999420166015625,0.007999181747436523,0.001999378204345703,0.006998777389526367
0.2_0.1,0.0019998550415039062,0.002001047134399414,0.002999544143676758,0.0019991397857666016,0.002001523971557617,0.08999967575073242,0.031008243560791016,0.02599954605102539,0.036000728607177734,0.017998218536376953,0.062001943588256836,0.00899815559387207,0.008000612258911133,0.004002094268798828,0.015000343322753906
0.2_0.2,0.002000093460083008,0.002000093460083008,0.0020003318786621094,0.0020024776458740234,0.002002239227294922,0.05300021171569824,0.0260007381439209,0.027999162673950195,0.01900005340576172,0.04800057411193848,0.03699922561645508,0.00400090217590332,0.005999326705932617,0.0029964447021484375,0.0030019283294677734
0.2_0.3,0.0029969215393066406,0.0019991397857666016,0.0020012855529785156,0.0019996166229248047,0.004001140594482422,0.046999216079711914,0.035997629165649414,0.03099966049194336,0.03599953651428223,0.04000043869018555,0.05400252342224121,0.0059986114501953125,0.002999544143676758,0.001999378204345703,0.009000301361083984
0.2_0.4,0.002001047134399414,0.002001047134399414,0.0009987354278564453,0.0019989013671875,0.0019991397857666016,0.04500222206115723,0.020001649856567383,0.02200031280517578,0.024999141693115234,0.024998903274536133,0.025000810623168945,0.003999471664428711,0.00800013542175293,0.0040013790130615234,0.010999917984008789
0.2_0.5,0.0019996166229248047,0.002000570297241211,0.0019998550415039062,0.0019981861114501953,0.0020003318786621094,0.08499622344970703,0.04199814796447754,0.021999597549438477,0.018001794815063477,0.02900242805480957,0.005000591278076172,0.006999015808105469,0.00699925422668457,0.0029993057250976562,0.0029997825622558594
0.2_0.6,5.000000238418579,0.0009999275207519531,5.000999927520752,0.001998424530029297,0.003002166748046875,0.04799938201904297,5.00100040435791,0.0149993896484375,0.017001867294311523,5.0009987354278564,0.00799870491027832,0.003000497817993164,0.009000062942504883,0.004000425338745117,0.004999637603759766
0.2_0.7,0.0020020008087158203,5.00000262260437,0.0020017623901367188,0.0019989013671875,5.001000165939331,0.04100179672241211,5.000021934509277,0.0019998550415039062,0.002000093460083008,0.0020003318786621094,0.009001731872558594,0.0029997825622558594,0.0039997100830078125,0.002000093460083008,0.012999773025512695
0.2_0.8,0.0020012855529785156,0.0019996166229248047,0.0020003318786621094,0.0019998550415039062,0.0020012855529785156,0.05799984931945801,5.000998497009277,0.002999544143676758,0.0020008087158203125,0.003000020980834961,0.002001523971557617,0.007001161575317383,0.007002592086791992,0.004998922348022461,0.00500035285949707
