maze,wall_1_2_0.1_0.1,wall_2_2_0.2_0.2,wall_2_2_0.4_0.4,wall_2_2_0.6_0.6,wall_4_2_0.1_0.1,columns_1_2_0.1_0.1,columns_2_2_0.2_0.2,columns_2_2_0.4_0.4,columns_2_2_0.6_0.6,columns_4_2_0.1_0.1,board_1_2_0.1_0.1,board_2_2_0.2_0.2,board_2_2_0.4_0.4,board_2_2_0.6_0.6,board_4_2_0.1_0.1
0.5_0.4,39.0,41.0,29.0,41.0,37.0,499.0,421.0,295.0,411.0,427.0,417.0,65.0,223.0,355.0,103.0
0.5_0.5,35.0,47.0,23.0,23.0,29.0,637.0,251.0,283.0,305.0,207.0,253.0,85.0,125.0,113.0,167.0
0.5_0.6,50403.0,23.0,49190.0,49637.0,31.0,663.0,52407.0,48864.0,49033.0,48249.0,245.0,187.0,127.0,87.0,215.0
0.5_0.7,50216.0,23.0,48513.0,48976.0,48700.0,591.0,47120.0,47706.0,49012.0,48192.0,52421.0,169.0,475.0,93.0,61.0
0.5_0.8,23.0,23.0,23.0,23.0,23.0,611.0,49305.0,48682.0,48519.0,47909.0,145.0,49679.0,1075.0,57.0,49353.0
0.5_0.9,47617.0,23.0,23.0,23.0,49733.0,49288.0,48441.0,48384.0,91.0,47334.0,35.0,48463.0,48026.0,69.0,73.0
0.6_0.1,43.0,23.0,27.0,43.0,37.0,495.0,269.0,227.0,161.0,309.0,209.0,269.0,155.0,291.0,265.0
0.6_0.2,27.0,23.0,23.0,29.0,27.0,531.0,551.0,373.0,361.0,331.0,291.0,207.0,217.0,137.0,193.0
0.6_0.3,23.0,33.0,41.0,35.0,33.0,581.0,405.0,391.0,535.0,523.0,579.0,179.0,241.0,243.0,213.0
0.6_0.4,33.0,33.0,27.0,23.0,31.0,547.0,537.0,313.0,411.0,387.0,615.0,167.0,263.0,225.0,241.0
0.6_0.5,23.0,33.0,23.0,23.0,27.0,395.0,313.0,277.0,301.0,241.0,337.0,207.0,103.0,139.0,119.0
0.6_0.6,48923.0,25.0,23.0,23.0,49116.0,335.0,48243.0,48635.0,48602.0,47747.0,357.0,219.0,48353.0,81.0,115.0
0.6_0.7,23.0,23.0,23.0,48962.0,49156.0,317.0,51167.0,47895.0,49074.0,48200.0,48883.0,221.0,305.0,75.0,161.0
0.6_0.8,43.0,50201.0,23.0,48898.0,27.0,295.0,47784.0,47867.0,48862.0,48132.0,47203.0,48719.0,48310.0,71.0,71.0
0.6_0.9,47100.0,27.0,23.0,37.0,23.0,50396.0,48227.0,48479.0,69.0,47049.0,43.0,797.0,48292.0,89.0,263.0
0.7_0.1,51.0,29.0,29.0,39.0,31.0,693.0,257.0,251.0,475.0,475.0,587.0,385.0,327.0,285.0,505.0
0.7_0.2,35.0,23.0,31.0,23.0,47.0,461.0,483.0,363.0,247.0,367.0,489.0,165.0,193.0,157.0,319.0
0.7_0.3,57.0,33.0,23.0,29.0,33.0,557.0,417.0,381.0,479.0,467.0,345.0,357.0,115.0,209.0,243.0
0.7_0.4,45.0,25.0,23.0,43.0,37.0,455.0,431.0,149.0,401.0,263.0,1009.0,119.0,145.0,135.0,175.0
0.7_0.5,33.0,23.0,23.0,55.0,43.0,399.0,305.0,285.0,305.0,241.0,273.0,183.0,109.0,131.0,237.0
0.7_0.6,51055.0,48527.0,23.0,48468.0,25.0,481.0,49436.0,48892.0,48907.0,48215.0,219.0,245.0,257.0,48581.0,249.0
0.7_0.7,23.0,25.0,23.0,23.0,23.0,235.0,50628.0,49002.0,49323.0,47964.0,52528.0,573.0,397.0,97.0,69.0
0.7_0.8,48569.0,49390.0,23.0,48742.0,51765.0,48451.0,47475.0,48657.0,49140.0,48509.0,50826.0,497.0,48820.0,71.0,45.0
0.7_0.9,47940.0,50732.0,41.0,43.0,49617.0,52402.0,48480.0,49179.0,61.0,47951.0,51248.0,48328.0,48049.0,71.0,255.0
0.8_0.1,43.0,29.0,31.0,33.0,43.0,479.0,371.0,591.0,155.0,215.0,179.0,197.0,277.0,191.0,161.0
0.8_0.2,25.0,23.0,33.0,23.0,61.0,487.0,335.0,351.0,359.0,375.0,791.0,165.0,207.0,277.0,275.0
0.8_0.3,79.0,29.0,39.0,31.0,27.0,449.0,497.0,371.0,385.0,495.0,899.0,145.0,343.0,197.0,251.0
0.8_0.4,23.0,35.0,35.0,57.0,27.0,713.0,369.0,291.0,405.0,417.0,789.0,231.0,231.0,181.0,123.0
0.8_0.5,25.0,23.0,23.0,23.0,41.0,761.0,437.0,261.0,253.0,231.0,459.0,177.0,123.0,175.0,129.0
0.8_0.6,48516.0,48994.0,48394.0,23.0,27.0,677.0,51364.0,48742.0,47479.0,47561.0,125.0,279.0,179.0,91.0,65.0
0.8_0.7,47426.0,23.0,48627.0,49688.0,23.0,767.0,51158.0,48751.0,49097.0,47989.0,48587.0,48441.0,47834.0,95.0,267.0
0.8_0.8,23.0,23.0,49441.0,23.0,45.0,845.0,49687.0,48744.0,48734.0,48440.0,50483.0,48430.0,863.0,99.0,93.0
0.8_0.9,23.0,23.0,23.0,41.0,49735.0,52077.0,48902.0,49014.0,77.0,47370.0,49069.0,48102.0,48954.0,48727.0,48759.0
0.9_0.1,47.0,27.0,31.0,35.0,33.0,283.0,345.0,213.0,271.0,167.0,557.0,219.0,299.0,231.0,323.0
0.9_0.2,35.0,45.0,23.0,27.0,55.0,253.0,403.0,367.0,493.0,393.0,223.0,223.0,213.0,165.0,283.0
0.9_0.3,25.0,23.0,33.0,41.0,23.0,461.0,595.0,379.0,371.0,511.0,725.0,225.0,135.0,149.0,217.0
0.9_0.4,37.0,31.0,31.0,27.0,83.0,909.0,421.0,397.0,279.0,531.0,557.0,293.0,127.0,121.0,75.0
0.9_0.5,27.0,23.0,47.0,51.0,37.0,691.0,445.0,295.0,277.0,221.0,271.0,197.0,285.0,265.0,289.0
0.9_0.6,29.0,23.0,23.0,49238.0,23.0,739.0,49074.0,48235.0,48588.0,48708.0,323.0,177.0,99.0,85.0,333.0
0.9_0.7,48768.0,23.0,48677.0,49015.0,23.0,49449.0,51338.0,48430.0,47498.0,48580.0,48209.0,48132.0,48074.0,89.0,45.0
0.9_0.8,48768.0,23.0,49863.0,23.0,23.0,48712.0,50548.0,49152.0,47657.0,48831.0,47151.0,47213.0,48143.0,153.0,49433.0
0.9_0.9,23.0,23.0,23.0,23.0,23.0,47760.0,50358.0,85.0,61.0,48400.0,47885.0,48233.0,48591.0,39.0,51916.0
